Timestamp,Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
2025-03-03 06:58:26,4.106760,0.997691,4.097218,4.116562,48,174
2025-03-03 06:58:27,4.107833,0.998016,4.098809,4.115100,48,175
2025-03-03 06:58:28,4.107430,0.998103,4.101509,4.114823,48,176
2025-03-03 06:58:29,4.107564,0.998332,4.098334,4.113650,49,178
2025-03-03 06:58:30,4.106492,0.998016,4.098046,4.115863,49,179
2025-03-03 06:58:31,4.108325,0.998000,4.099782,4.114786,49,180
2025-03-03 06:58:33,4.106938,0.998134,4.095613,4.113394,50,181
2025-03-03 06:58:34,4.104479,0.997992,4.095162,4.113701,50,182
2025-03-03 06:58:35,4.105463,0.997731,4.094371,4.113309,50,183
2025-03-03 06:58:36,4.103764,0.998261,4.095000,4.116847,51,184
2025-03-03 06:58:37,4.104479,0.997944,4.096055,4.113410,51,185
2025-03-03 06:58:38,4.103853,0.997533,4.097511,4.113459,51,186
2025-03-03 06:58:39,4.105508,0.997699,4.096345,4.113854,51,187
2025-03-03 06:58:40,4.106626,0.997968,4.097603,4.114498,52,188
2025-03-03 06:58:41,4.105061,0.998561,4.098140,4.113527,52,190
2025-03-03 06:58:42,4.105821,0.998356,4.098030,4.113500,52,191
2025-03-03 06:58:44,4.104434,0.998253,4.098197,4.112457,53,192
2025-03-03 06:58:45,4.103272,0.997921,4.093896,4.112083,53,193
2025-03-03 06:58:46,4.102512,0.997620,4.095564,4.112364,53,194
2025-03-03 06:58:47,4.101618,0.998285,4.092587,4.111109,54,195
2025-03-03 06:58:48,4.102914,0.997881,4.092355,4.111965,54,196
2025-03-03 06:58:49,4.101439,0.998198,4.094898,4.112478,54,197
2025-03-03 06:58:50,4.103406,0.998261,4.094647,4.111553,54,198
2025-03-03 06:58:51,4.103004,0.998079,4.097560,4.111561,55,199
2025-03-03 06:58:52,4.103764,0.998087,4.097726,4.110771,55,200
2025-03-03 06:58:53,4.102602,0.997842,4.096367,4.110409,56,202
2025-03-03 06:58:54,4.103183,0.997620,4.096903,4.108548,56,203
2025-03-03 06:58:56,4.099874,0.997976,4.092181,4.109276,56,204
2025-03-03 06:58:57,4.101439,0.997873,4.092976,4.107684,56,205
2025-03-03 06:58:58,4.101618,0.997755,4.091050,4.108547,57,206
2025-03-03 06:58:59,4.101439,0.997612,4.091974,4.111484,57,207
2025-03-03 06:59:00,4.100947,0.997683,4.091979,4.109251,57,208
2025-03-03 06:59:01,4.100098,0.997794,4.096927,4.110824,57,209
2025-03-03 06:59:02,4.102959,0.998095,4.096756,4.111467,58,210
2025-03-03 06:59:03,4.101394,0.998198,4.093244,4.109444,58,211
2025-03-03 06:59:04,4.101618,0.998269,4.094314,4.108418,59,213
2025-03-03 06:59:05,4.100098,0.998047,4.094582,4.111785,59,214
2025-03-03 06:59:07,4.100411,0.997984,4.090754,4.106629,59,215
2025-03-03 06:59:08,4.099025,0.997604,4.088333,4.108176,59,216
2025-03-03 06:59:09,4.099830,0.997636,4.088715,4.108930,60,217
2025-03-03 06:59:10,4.099516,0.997905,4.088313,4.110898,60,218
2025-03-03 06:59:11,4.099025,0.997604,4.089330,4.108677,60,219
2025-03-03 06:59:12,4.100858,0.997778,4.091115,4.109586,61,220
2025-03-03 06:59:13,4.101886,0.998055,4.093583,4.109346,61,221
2025-03-03 06:59:14,4.100500,0.998055,4.094990,4.106555,61,222
2025-03-03 06:59:15,4.102020,0.998229,4.091868,4.108316,62,224
2025-03-03 06:59:16,4.101081,0.998039,4.093003,4.105851,62,225
2025-03-03 06:59:17,4.098667,0.998221,4.090193,4.105736,62,226
2025-03-03 06:59:19,4.098577,0.997913,4.088677,4.107915,62,227
2025-03-03 06:59:20,4.097907,0.997494,4.086959,4.108110,63,228
2025-03-03 06:59:21,4.098488,0.998039,4.091235,4.106039,63,229
2025-03-03 06:59:22,4.097460,0.998024,4.089703,4.107993,63,230
2025-03-03 06:59:23,4.097549,0.997707,4.085897,4.107512,64,231
2025-03-03 06:59:24,4.098935,0.998008,4.090197,4.106156,64,232
2025-03-03 06:59:25,4.098801,0.998308,4.090979,4.105506,64,233
2025-03-03 06:59:26,4.096611,0.998277,4.091916,4.106320,65,235
2025-03-03 06:59:27,4.098131,0.997723,4.090404,4.107574,65,236
2025-03-03 06:59:28,4.097057,0.997936,4.090769,4.106479,65,237
2025-03-03 06:59:30,4.097505,0.997921,4.087825,4.106163,65,238
2025-03-03 06:59:31,4.096208,0.997929,4.088992,4.103267,66,239
2025-03-03 06:59:32,4.096611,0.997810,4.089828,4.105321,66,240
2025-03-03 06:59:33,4.095314,0.997778,4.085337,4.106175,66,241
2025-03-03 06:59:34,4.095672,0.997699,4.084219,4.104303,67,242
2025-03-03 06:59:35,4.096611,0.998530,4.090970,4.104628,67,243
2025-03-03 06:59:36,4.097773,0.998039,4.091316,4.103577,67,244
2025-03-03 06:59:37,4.096611,0.998055,4.089519,4.105305,67,245
2025-03-03 06:59:38,4.097102,0.997984,4.089405,4.103875,68,247
2025-03-03 06:59:39,4.096745,0.998198,4.089489,4.103589,68,248
2025-03-03 06:59:41,4.097371,0.997794,4.088594,4.104880,69,249
2025-03-03 06:59:42,4.094598,0.997533,4.086730,4.104005,69,250
2025-03-03 06:59:43,4.095448,0.997723,4.085307,4.104273,69,251
2025-03-03 06:59:44,4.093928,0.997865,4.084709,4.102775,69,252
2025-03-03 06:59:45,4.094062,0.997944,4.086218,4.106683,70,253
2025-03-03 06:59:46,4.094330,0.997992,4.087026,4.102520,70,254
2025-03-03 06:59:47,4.094017,0.998387,4.088204,4.103240,70,255
2025-03-03 06:59:48,4.094375,0.998340,4.089616,4.104071,70,256
2025-03-03 06:59:49,4.096476,0.998229,4.089064,4.103746,71,258
2025-03-03 06:59:50,4.096655,0.998482,4.088216,4.102831,71,259
2025-03-03 06:59:51,4.094151,0.998000,4.086619,4.102810,72,260
2025-03-03 06:59:53,4.092363,0.997549,4.083373,4.102712,72,261
2025-03-03 06:59:54,4.092631,0.998055,4.083361,4.102654,72,262
2025-03-03 06:59:55,4.093436,0.997549,4.084107,4.103958,72,263
2025-03-03 06:59:56,4.092363,0.997794,4.085505,4.103014,73,264
2025-03-03 06:59:57,4.093168,0.997984,4.083579,4.100134,73,265
2025-03-03 06:59:58,4.093078,0.998071,4.082938,4.102785,73,266
2025-03-03 06:59:59,4.094330,0.998427,4.086870,4.100979,74,267
2025-03-03 07:00:00,4.094643,0.998324,4.087906,4.103074,74,268
2025-03-03 07:00:01,4.093793,0.998474,4.083691,4.099627,74,270
2025-03-03 07:00:02,4.093078,0.997929,4.084977,4.101409,75,271
2025-03-03 07:00:04,4.091648,0.997509,4.082769,4.099608,75,272
2025-03-03 07:00:05,4.091245,0.997652,4.081903,4.100373,75,273
2025-03-03 07:00:06,4.091648,0.997802,4.080507,4.100183,75,274
2025-03-03 07:00:07,4.089814,0.997802,4.081568,4.100073,76,275
2025-03-03 07:00:08,4.091826,0.998039,4.081130,4.097811,76,276
2025-03-03 07:00:09,4.090619,0.997660,4.081293,4.100402,76,277
2025-03-03 07:00:10,4.092631,0.998095,4.084410,4.099903,77,278
2025-03-03 07:00:11,4.091558,0.998071,4.085769,4.098605,77,279
2025-03-03 07:00:12,4.092497,0.997802,4.083244,4.099018,77,281
2025-03-03 07:00:13,4.092989,0.997929,4.083471,4.099988,78,282
2025-03-03 07:00:14,4.092094,0.997683,4.081632,4.098067,78,283
2025-03-03 07:00:16,4.090485,0.997501,4.080706,4.100006,78,284
2025-03-03 07:00:17,4.090709,0.997810,4.080637,4.098816,79,285
2025-03-03 07:00:18,4.089233,0.997770,4.082747,4.097794,79,286
2025-03-03 07:00:19,4.089680,0.997675,4.080433,4.100849,79,287
2025-03-03 07:00:20,4.089591,0.997889,4.082217,4.096522,79,288
2025-03-03 07:00:21,4.092229,0.998308,4.085275,4.099667,80,289
2025-03-03 07:00:22,4.090798,0.998356,4.086483,4.098516,80,290
2025-03-03 07:00:23,4.092005,0.998221,4.083306,4.099467,80,291
2025-03-03 07:00:24,4.091871,0.997770,4.085550,4.096696,81,293
2025-03-03 07:00:25,4.090932,0.998285,4.082892,4.095940,81,294
2025-03-03 07:00:26,4.091871,0.998047,4.080704,4.097978,81,295
2025-03-03 07:00:28,4.089323,0.997446,4.079199,4.098105,82,296
2025-03-03 07:00:29,4.089189,0.998008,4.078461,4.097490,82,297
2025-03-03 07:00:30,4.087936,0.997383,4.078525,4.098145,82,298
2025-03-03 07:00:31,4.087936,0.997802,4.080494,4.096622,82,299
2025-03-03 07:00:32,4.087981,0.997691,4.079892,4.095437,83,300
2025-03-03 07:00:33,4.090440,0.998269,4.080692,4.097972,83,301
2025-03-03 07:00:34,4.088562,0.998403,4.082606,4.097870,83,302
2025-03-03 07:00:35,4.089501,0.997857,4.080741,4.099353,84,304
2025-03-03 07:00:36,4.088965,0.998292,4.083592,4.096289,84,305
2025-03-03 07:00:37,4.089412,0.997707,4.081134,4.096204,84,306
2025-03-03 07:00:39,4.086014,0.998063,4.078278,4.096828,85,307
2025-03-03 07:00:40,4.086730,0.997952,4.078759,4.096007,85,308
2025-03-03 07:00:41,4.086953,0.997849,4.076710,4.095333,85,309
2025-03-03 07:00:42,4.087400,0.997936,4.079114,4.097712,85,310
2025-03-03 07:00:43,4.087624,0.997683,4.077327,4.094744,86,311
2025-03-03 07:00:44,4.085790,0.997565,4.080119,4.093439,86,312
2025-03-03 07:00:45,4.088607,0.997834,4.080778,4.096928,86,313
2025-03-03 07:00:46,4.089635,0.997889,4.080997,4.096300,87,315
2025-03-03 07:00:47,4.089054,0.998063,4.081626,4.095150,87,316
2025-03-03 07:00:48,4.088070,0.997889,4.079199,4.097575,87,317
2025-03-03 07:00:50,4.088205,0.997509,4.076821,4.094001,88,318
2025-03-03 07:00:51,4.084538,0.998174,4.075916,4.095255,88,319
2025-03-03 07:00:52,4.087668,0.997683,4.078113,4.095741,88,320
2025-03-03 07:00:53,4.085567,0.997731,4.075809,4.094765,89,321
2025-03-03 07:00:54,4.085925,0.998039,4.076316,4.093924,89,322
2025-03-03 07:00:55,4.085880,0.998055,4.074199,4.093590,89,323
2025-03-03 07:00:56,4.086998,0.997976,4.079639,4.094931,89,324
2025-03-03 07:00:57,4.087310,0.998055,4.080432,4.093420,90,325
2025-03-03 07:00:58,4.087758,0.997770,4.078620,4.092983,90,327
2025-03-03 07:00:59,4.086416,0.998111,4.080413,4.093723,90,328
2025-03-03 07:01:00,4.085701,0.998095,4.075762,4.094892,91,329
2025-03-03 07:01:02,4.083063,0.997865,4.073792,4.091588,91,330
2025-03-03 07:01:03,4.084449,0.997612,4.075218,4.091475,91,331
2025-03-03 07:01:04,4.086059,0.997731,4.075053,4.094051,92,332
2025-03-03 07:01:05,4.084851,0.997739,4.077718,4.092079,92,333
2025-03-03 07:01:06,4.081409,0.997660,4.072381,4.092944,92,334
2025-03-03 07:01:07,4.086730,0.997905,4.078744,4.094897,92,335
2025-03-03 07:01:08,4.085880,0.998205,4.079106,4.093357,93,336
2025-03-03 07:01:09,4.086819,0.997905,4.077703,4.092118,93,338
2025-03-03 07:01:10,4.085388,0.998514,4.077894,4.094647,94,339
2025-03-03 07:01:11,4.086103,0.997778,4.074995,4.092254,94,340
2025-03-03 07:01:13,4.083823,0.997810,4.073538,4.092734,94,341
2025-03-03 07:01:14,4.083689,0.997541,4.072592,4.092933,94,342
2025-03-03 07:01:15,4.083287,0.998395,4.074746,4.094378,95,343
2025-03-03 07:01:16,4.082705,0.998118,4.074764,4.093228,95,344
2025-03-03 07:01:17,4.082705,0.997644,4.075062,4.091169,95,345
2025-03-03 07:01:18,4.081767,0.997699,4.076691,4.091527,95,346
2025-03-03 07:01:19,4.084315,0.998387,4.076253,4.093131,96,347
2025-03-03 07:01:20,4.084896,0.998118,4.077466,4.093330,96,348
2025-03-03 07:01:21,4.083823,0.998142,4.075216,4.090153,97,350
2025-03-03 07:01:22,4.083689,0.997826,4.074770,4.091063,97,351
2025-03-03 07:01:23,4.085075,0.998158,4.074109,4.091181,97,352
2025-03-03 07:01:25,4.082795,0.997929,4.073512,4.092204,97,353
2025-03-03 07:01:26,4.081230,0.997715,4.073833,4.091330,98,354
2025-03-03 07:01:27,4.081141,0.998182,4.075614,4.090477,98,355
2025-03-03 07:01:28,4.082705,0.997810,4.072423,4.091020,98,356
2025-03-03 07:01:29,4.082616,0.997573,4.071694,4.092568,98,357
2025-03-03 07:01:30,4.082795,0.997984,4.076004,4.091729,99,358
2025-03-03 07:01:31,4.082213,0.998024,4.076700,4.088584,99,359
2025-03-03 07:01:32,4.083063,0.998158,4.076020,4.088705,99,361
2025-03-03 07:01:33,4.084047,0.998174,4.073405,4.091732,100,362
2025-03-03 07:01:34,4.082929,0.997509,4.076001,4.092825,100,363
2025-03-03 07:01:36,4.081856,0.997731,4.072837,4.087966,100,364
2025-03-03 07:01:37,4.080962,0.997786,4.073764,4.090106,101,365
2025-03-03 07:01:38,4.081409,0.998079,4.070072,4.089694,101,366
2025-03-03 07:01:39,4.080112,0.998008,4.072025,4.088815,101,367
2025-03-03 07:01:40,4.080783,0.997668,4.070583,4.089448,102,368
2025-03-03 07:01:41,4.082527,0.997770,4.074358,4.090008,102,369
2025-03-03 07:01:42,4.082616,0.998174,4.074814,4.088103,102,370
2025-03-03 07:01:43,4.082527,0.998071,4.073609,4.089226,102,371
2025-03-03 07:01:44,4.082482,0.998158,4.073299,4.086944,103,373
2025-03-03 07:01:45,4.081141,0.997849,4.072459,4.088478,103,374
2025-03-03 07:01:46,4.081498,0.998095,4.070930,4.090174,103,375
2025-03-03 07:01:48,4.079442,0.997691,4.071748,4.088684,104,376
2025-03-03 07:01:49,4.079710,0.997612,4.070333,4.088016,104,377
2025-03-03 07:01:50,4.080604,0.997857,4.069597,4.088972,104,378
2025-03-03 07:01:51,4.078726,0.997256,4.071169,4.088140,105,379
2025-03-03 07:01:52,4.078905,0.998055,4.069633,4.087605,105,380
2025-03-03 07:01:53,4.080336,0.998387,4.071623,4.089041,105,381
2025-03-03 07:01:54,4.081364,0.998285,4.073742,4.087429,105,382
2025-03-03 07:01:55,4.079352,0.998190,4.073871,4.086789,106,384
2025-03-03 07:01:56,4.080693,0.998229,4.073921,4.087163,106,385
2025-03-03 07:01:57,4.079933,0.997842,4.071678,4.086542,107,386
2025-03-03 07:01:59,4.077519,0.997889,4.068220,4.087345,107,387
2025-03-03 07:02:00,4.077653,0.998134,4.070086,4.086905,107,388
2025-03-03 07:02:01,4.079978,0.997770,4.070188,4.088282,107,389
2025-03-03 07:02:02,4.079308,0.997913,4.069673,4.087978,108,390
2025-03-03 07:02:03,4.078994,0.997897,4.066749,4.087196,108,391
2025-03-03 07:02:04,4.080023,0.998356,4.073057,4.086454,108,392
2025-03-03 07:02:05,4.080291,0.998174,4.073138,4.086227,108,393
2025-03-03 07:02:06,4.078771,0.998411,4.072597,4.087232,109,395
2025-03-03 07:02:07,4.078100,0.998245,4.073806,4.086640,109,396
2025-03-03 07:02:08,4.078503,0.998126,4.073302,4.084377,110,397
2025-03-03 07:02:10,4.078100,0.997755,4.068717,4.086437,110,398
2025-03-03 07:02:11,4.076088,0.997652,4.068842,4.085371,110,399
2025-03-03 07:02:12,4.077877,0.997478,4.065782,4.087735,110,400
2025-03-03 07:02:13,4.076893,0.997391,4.065847,4.086929,111,401
2025-03-03 07:02:14,4.077072,0.997976,4.068563,4.087923,111,402
2025-03-03 07:02:15,4.074479,0.998024,4.070023,4.085679,111,403
2025-03-03 07:02:16,4.078726,0.997636,4.070052,4.086146,112,404
2025-03-03 07:02:17,4.077340,0.997929,4.067917,4.087275,112,406
