Timestamp,Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
2025-03-02 16:25:02,3.817437,7.498430,28.636761,0.509408,95,46
2025-03-02 16:25:03,3.817348,7.498809,28.620689,0.509083,97,47
2025-03-02 16:25:04,3.812072,7.498050,28.582747,0.508492,99,48
2025-03-02 16:25:06,3.812474,7.498090,28.576775,0.508548,102,49
2025-03-02 16:25:07,3.812206,7.498454,28.580076,0.508512,104,50
2025-03-02 16:25:08,3.810775,7.498556,28.574465,0.508255,106,51
2025-03-02 16:25:09,3.809389,7.497979,28.569416,0.508191,108,52
2025-03-02 16:25:10,3.811401,7.498232,28.579363,0.508333,110,53
2025-03-02 16:25:11,3.810105,7.498580,28.567339,0.508167,112,54
2025-03-02 16:25:12,3.807690,7.498628,28.551540,0.507853,116,56
2025-03-02 16:25:13,3.806975,7.498366,28.538412,0.507579,118,57
2025-03-02 16:25:14,3.807333,7.498343,28.545231,0.507291,120,58
2025-03-02 16:25:15,3.803309,7.498651,28.528114,0.507325,122,59
2025-03-02 16:25:17,3.802638,7.498090,28.515524,0.507133,124,60
2025-03-02 16:25:18,3.801476,7.498414,28.503069,0.507190,127,61
2025-03-02 16:25:19,3.802012,7.497805,28.510931,0.506988,129,62
2025-03-02 16:25:20,3.800179,7.498303,28.489704,0.506660,131,63
2025-03-02 16:25:21,3.800850,7.498422,28.509077,0.507044,133,64
2025-03-02 16:25:22,3.800894,7.498374,28.500095,0.507019,135,65
2025-03-02 16:25:23,3.800179,7.498691,28.491304,0.506747,139,67
2025-03-02 16:25:24,3.799374,7.498596,28.488617,0.506341,141,68
2025-03-02 16:25:25,3.798972,7.498596,28.487589,0.506483,143,69
2025-03-02 16:25:26,3.795931,7.498414,28.464399,0.506201,145,70
2025-03-02 16:25:28,3.795037,7.498351,28.451185,0.506191,147,71
2025-03-02 16:25:29,3.794098,7.498762,28.456964,0.506213,149,72
2025-03-02 16:25:30,3.794590,7.498137,28.440630,0.506016,152,73
2025-03-02 16:25:31,3.791058,7.498659,28.440315,0.505824,154,74
2025-03-02 16:25:32,3.794277,7.498549,28.455444,0.506146,156,75
2025-03-02 16:25:33,3.794948,7.498857,28.452301,0.505974,158,76
2025-03-02 16:25:34,3.793696,7.498604,28.444029,0.505811,162,78
2025-03-02 16:25:35,3.792623,7.498975,28.443295,0.505889,164,79
2025-03-02 16:25:36,3.791281,7.498256,28.439545,0.505605,166,80
2025-03-02 16:25:37,3.789493,7.498121,28.403578,0.505497,168,81
2025-03-02 16:25:39,3.787749,7.497987,28.397802,0.504970,170,82
2025-03-02 16:25:40,3.786676,7.497449,28.392391,0.504929,172,83
2025-03-02 16:25:41,3.784933,7.498026,28.383661,0.504874,174,84
2025-03-02 16:25:42,3.786095,7.497900,28.380568,0.504694,177,85
2025-03-02 16:25:43,3.786319,7.498398,28.406237,0.505279,179,86
2025-03-02 16:25:44,3.786855,7.498295,28.396669,0.505122,181,87
2025-03-02 16:25:45,3.787436,7.497908,28.394114,0.505094,185,89
2025-03-02 16:25:46,3.785782,7.498311,28.394768,0.504828,187,90
2025-03-02 16:25:47,3.786006,7.498208,28.389248,0.504634,189,91
2025-03-02 16:25:48,3.786050,7.498295,28.363935,0.504623,191,92
2025-03-02 16:25:50,3.782742,7.498469,28.370304,0.504458,193,93
2025-03-02 16:25:51,3.781982,7.497868,28.358057,0.504374,195,94
2025-03-02 16:25:52,3.782831,7.498359,28.359816,0.504528,197,95
2025-03-02 16:25:53,3.780506,7.499134,28.342901,0.504244,199,96
2025-03-02 16:25:54,3.779925,7.498200,28.364113,0.504429,202,97
2025-03-02 16:25:55,3.782563,7.498667,28.357008,0.504425,204,98
2025-03-02 16:25:56,3.780953,7.498620,28.355076,0.504340,208,100
2025-03-02 16:25:58,3.780864,7.498659,28.356195,0.504233,212,102
2025-03-02 16:25:59,3.780819,7.498311,28.330811,0.503930,214,103
2025-03-02 16:26:01,3.776974,7.497963,28.334118,0.503888,216,104
2025-03-02 16:26:02,3.777958,7.498691,28.321598,0.503767,218,105
2025-03-02 16:26:03,3.777689,7.498018,28.321541,0.503837,220,106
2025-03-02 16:26:04,3.776706,7.497979,28.330645,0.503655,222,107
2025-03-02 16:26:05,3.778360,7.498295,28.328463,0.503790,224,108
2025-03-02 16:26:06,3.777466,7.498359,28.334066,0.503780,227,109
2025-03-02 16:26:07,3.777064,7.498137,28.330524,0.503879,231,111
2025-03-02 16:26:08,3.776527,7.498580,28.316515,0.503574,233,112
2025-03-02 16:26:09,3.777019,7.498723,28.319519,0.503720,235,113
2025-03-02 16:26:10,3.776169,7.497963,28.303497,0.503319,237,114
2025-03-02 16:26:12,3.775275,7.497837,28.303879,0.503385,239,115
2025-03-02 16:26:13,3.772950,7.498177,28.298506,0.503402,241,116
2025-03-02 16:26:14,3.773710,7.497971,28.293526,0.503183,243,117
2025-03-02 16:26:15,3.773353,7.497923,28.284494,0.502998,245,118
2025-03-02 16:26:16,3.775320,7.497694,28.305302,0.503271,247,119
2025-03-02 16:26:17,3.773621,7.498137,28.300627,0.503375,249,120
2025-03-02 16:26:18,3.773934,7.498224,28.281113,0.503235,254,122
2025-03-02 16:26:19,3.773576,7.498280,28.283825,0.503342,256,123
2025-03-02 16:26:20,3.773889,7.498501,28.280390,0.503057,258,124
2025-03-02 16:26:21,3.770804,7.497781,28.270288,0.502779,260,125
2025-03-02 16:26:23,3.769731,7.498770,28.263844,0.502825,262,126
2025-03-02 16:26:24,3.769016,7.498113,28.273632,0.502823,264,127
2025-03-02 16:26:25,3.769597,7.498177,28.258368,0.502879,266,128
2025-03-02 16:26:26,3.769373,7.498335,28.267120,0.502718,268,129
2025-03-02 16:26:27,3.770402,7.498026,28.261684,0.502704,270,130
2025-03-02 16:26:28,3.770357,7.498785,28.271652,0.502756,272,131
2025-03-02 16:26:29,3.769731,7.498090,28.263443,0.502688,277,133
2025-03-02 16:26:30,3.768524,7.498295,28.268637,0.502746,279,134
2025-03-02 16:26:31,3.768837,7.497971,28.236570,0.502409,281,135
2025-03-02 16:26:32,3.764902,7.498295,28.236837,0.502103,283,136
2025-03-02 16:26:34,3.765036,7.497860,28.232391,0.502251,285,137
2025-03-02 16:26:35,3.765081,7.497805,28.226061,0.502100,287,138
2025-03-02 16:26:36,3.763784,7.497678,28.225313,0.502171,289,139
2025-03-02 16:26:37,3.763784,7.498430,28.215820,0.502125,291,140
2025-03-02 16:26:38,3.764724,7.498129,28.238209,0.502199,293,141
2025-03-02 16:26:39,3.766557,7.498398,28.236973,0.502216,297,143
2025-03-02 16:26:40,3.765260,7.498319,28.231205,0.502144,299,144
2025-03-02 16:26:41,3.765618,7.498604,28.248043,0.502233,302,145
2025-03-02 16:26:42,3.764500,7.497742,28.204620,0.501778,304,146
2025-03-02 16:26:44,3.762041,7.498525,28.204603,0.501836,306,147
2025-03-02 16:26:45,3.760029,7.498406,28.207346,0.501779,308,148
2025-03-02 16:26:46,3.762309,7.497480,28.206036,0.501611,310,149
2025-03-02 16:26:47,3.761415,7.498477,28.204782,0.501635,312,150
2025-03-02 16:26:48,3.761013,7.498952,28.215084,0.501803,314,151
2025-03-02 16:26:49,3.763248,7.497781,28.216417,0.501747,316,152
2025-03-02 16:26:50,3.763382,7.499340,28.210320,0.501666,320,154
2025-03-02 16:26:51,3.762220,7.498659,28.202085,0.501618,322,155
2025-03-02 16:26:52,3.760610,7.498659,28.207186,0.501604,324,156
2025-03-02 16:26:53,3.759984,7.497868,28.182131,0.501422,327,157
2025-03-02 16:26:55,3.759582,7.498177,28.186483,0.501318,329,158
2025-03-02 16:26:56,3.758062,7.498018,28.177940,0.501095,331,159
2025-03-02 16:26:57,3.758464,7.498066,28.184065,0.501262,333,160
2025-03-02 16:26:58,3.756765,7.497884,28.175299,0.501128,335,161
2025-03-02 16:26:59,3.758687,7.498888,28.186565,0.501392,337,162
2025-03-02 16:27:00,3.758464,7.498675,28.184000,0.501271,339,163
2025-03-02 16:27:01,3.758866,7.498366,28.178669,0.501430,343,165
2025-03-02 16:27:02,3.758643,7.499276,28.171432,0.501025,345,166
2025-03-02 16:27:03,3.757927,7.498090,28.170002,0.501106,347,167
2025-03-02 16:27:04,3.754977,7.499047,28.164774,0.500890,349,168
2025-03-02 16:27:06,3.755290,7.498287,28.167995,0.500729,352,169
2025-03-02 16:27:07,3.754977,7.498026,28.139433,0.500699,354,170
2025-03-02 16:27:08,3.752920,7.498287,28.149755,0.500815,356,171
2025-03-02 16:27:09,3.754306,7.498398,28.149250,0.500760,358,172
2025-03-02 16:27:10,3.756362,7.498620,28.163858,0.500889,360,173
2025-03-02 16:27:11,3.756273,7.498437,28.153015,0.500939,362,175
2025-03-02 16:27:12,3.755290,7.498430,28.160509,0.500777,366,176
2025-03-02 16:27:13,3.755737,7.498311,28.146950,0.500638,368,177
2025-03-02 16:27:14,3.755245,7.497686,28.148527,0.500723,370,178
2025-03-02 16:27:15,3.752741,7.498611,28.129293,0.500358,372,179
2025-03-02 16:27:17,3.752428,7.498406,28.132467,0.500295,374,180
2025-03-02 16:27:18,3.750148,7.497583,28.120029,0.500225,377,181
2025-03-02 16:27:19,3.749567,7.497860,28.131390,0.500222,379,182
2025-03-02 16:27:20,3.751534,7.499181,28.144749,0.500502,381,183
2025-03-02 16:27:21,3.752383,7.498572,28.140146,0.500402,383,184
2025-03-02 16:27:22,3.750997,7.497639,28.127653,0.500408,387,186
2025-03-02 16:27:23,3.751355,7.498477,28.123697,0.500208,389,187
2025-03-02 16:27:24,3.751936,7.498738,28.134314,0.500245,391,188
2025-03-02 16:27:25,3.750237,7.498841,28.117552,0.499947,393,189
2025-03-02 16:27:26,3.749030,7.498461,28.097851,0.499926,395,190
2025-03-02 16:27:28,3.747644,7.498628,28.104290,0.499880,397,191
2025-03-02 16:27:29,3.747823,7.497694,28.108538,0.500006,399,192
2025-03-02 16:27:30,3.746392,7.498517,28.105211,0.499819,402,193
2025-03-02 16:27:31,3.747241,7.497884,28.089401,0.499799,404,194
2025-03-02 16:27:32,3.748449,7.498659,28.100725,0.499862,406,195
2025-03-02 16:27:33,3.748359,7.498208,28.109972,0.499902,410,197
2025-03-02 16:27:34,3.748717,7.498311,28.108957,0.499864,412,198
2025-03-02 16:27:35,3.747599,7.498628,28.101379,0.499745,414,199
2025-03-02 16:27:36,3.746124,7.498580,28.096407,0.499719,416,200
2025-03-02 16:27:37,3.745140,7.498011,28.076431,0.499418,418,201
2025-03-02 16:27:39,3.744961,7.499221,28.083498,0.499430,420,202
2025-03-02 16:27:40,3.744961,7.497291,28.073349,0.499366,422,203
2025-03-02 16:27:41,3.743262,7.497718,28.070719,0.499466,424,204
2025-03-02 16:27:42,3.742770,7.497560,28.076763,0.499478,427,205
2025-03-02 16:27:43,3.743978,7.498216,28.080982,0.499412,429,206
2025-03-02 16:27:44,3.745498,7.498137,28.086021,0.499495,433,208
2025-03-02 16:27:45,3.743486,7.498802,28.073837,0.499274,435,209
2025-03-02 16:27:46,3.743352,7.498263,28.074694,0.499313,437,210
2025-03-02 16:27:47,3.745543,7.497884,28.056034,0.499050,439,211
2025-03-02 16:27:49,3.742770,7.498090,28.055811,0.499076,441,212
2025-03-02 16:27:50,3.740580,7.497931,28.058216,0.499119,443,213
2025-03-02 16:27:51,3.741161,7.497663,28.046629,0.498949,445,214
2025-03-02 16:27:52,3.740311,7.497678,28.051905,0.498926,447,215
2025-03-02 16:27:53,3.742770,7.498564,28.054125,0.498980,449,216
2025-03-02 16:27:54,3.743352,7.498501,28.046965,0.499081,451,217
2025-03-02 16:27:55,3.741742,7.498256,28.052172,0.498801,456,219
2025-03-02 16:27:56,3.741116,7.498549,28.046293,0.498823,458,220
2025-03-02 16:27:57,3.741698,7.497235,28.048048,0.498559,460,221
2025-03-02 16:27:58,3.738076,7.497749,28.039570,0.498638,462,222
2025-03-02 16:28:00,3.737584,7.496911,28.026104,0.498543,464,223
2025-03-02 16:28:01,3.737048,7.497939,28.025785,0.498570,466,224
2025-03-02 16:28:02,3.735840,7.498319,28.023676,0.498560,468,225
2025-03-02 16:28:03,3.736735,7.497663,28.022602,0.498389,470,226
2025-03-02 16:28:04,3.739015,7.498699,28.043760,0.498602,472,227
2025-03-02 16:28:05,3.737495,7.498714,28.034214,0.498628,476,229
2025-03-02 16:28:06,3.738165,7.499640,28.027559,0.498610,479,230
2025-03-02 16:28:07,3.738612,7.498540,28.023546,0.498398,481,231
2025-03-02 16:28:08,3.737897,7.497480,28.015135,0.497974,483,232
2025-03-02 16:28:09,3.736288,7.497837,28.017828,0.498229,485,233
2025-03-02 16:28:11,3.736422,7.497718,28.000456,0.498060,487,234
2025-03-02 16:28:12,3.735125,7.497725,28.000671,0.498130,489,235
2025-03-02 16:28:13,3.733918,7.498018,27.994804,0.497963,491,236
2025-03-02 16:28:14,3.733784,7.497955,27.992405,0.498036,493,237
2025-03-02 16:28:15,3.736332,7.498248,28.005577,0.498049,495,238
2025-03-02 16:28:16,3.735617,7.498311,28.010777,0.498212,497,240
2025-03-02 16:28:17,3.735036,7.498794,28.006458,0.498039,501,241
2025-03-02 16:28:18,3.734588,7.498588,28.000494,0.498220,504,242
2025-03-02 16:28:19,3.733426,7.497568,27.988798,0.497801,506,243
2025-03-02 16:28:20,3.732085,7.497678,27.988647,0.497815,508,244
2025-03-02 16:28:22,3.731414,7.498042,27.970987,0.497719,510,245
2025-03-02 16:28:23,3.730475,7.498074,27.973368,0.497618,512,246
2025-03-02 16:28:24,3.731369,7.498066,27.972719,0.497548,514,247
2025-03-02 16:28:25,3.730028,7.498485,27.968967,0.497554,516,248
2025-03-02 16:28:26,3.731503,7.498611,27.983109,0.497489,518,249
2025-03-02 16:28:28,3.730609,7.498469,27.973677,0.497580,524,252
2025-03-02 16:28:29,3.730967,7.498643,27.968365,0.497459,526,253
2025-03-02 16:28:30,3.731056,7.498454,27.960112,0.497175,529,254
2025-03-02 16:28:31,3.729313,7.497955,27.965458,0.497207,531,255
2025-03-02 16:28:33,3.727569,7.497742,27.951256,0.497120,533,256
2025-03-02 16:28:34,3.727166,7.497425,27.947626,0.497170,535,257
2025-03-02 16:28:35,3.725870,7.498351,27.937492,0.496940,537,258
2025-03-02 16:28:36,3.727793,7.498208,27.929094,0.497150,539,259
2025-03-02 16:28:37,3.727748,7.498366,27.948847,0.497276,541,260
2025-03-02 16:28:38,3.727479,7.498762,27.953552,0.497099,545,262
2025-03-02 16:28:39,3.727301,7.498153,27.952501,0.497172,547,263
2025-03-02 16:28:40,3.728016,7.498058,27.947519,0.497137,549,264
2025-03-02 16:28:41,3.726764,7.498699,27.926882,0.496757,551,265
2025-03-02 16:28:42,3.724126,7.498003,27.910513,0.496632,554,266
2025-03-02 16:28:44,3.724305,7.497362,27.923725,0.496659,556,267
2025-03-02 16:28:45,3.725020,7.497797,27.926395,0.496751,558,268
2025-03-02 16:28:46,3.723277,7.497734,27.920227,0.496679,560,269
2025-03-02 16:28:47,3.724126,7.497765,27.925407,0.496750,562,270
2025-03-02 16:28:48,3.723634,7.498809,27.913618,0.496765,564,271
2025-03-02 16:28:49,3.723947,7.498145,27.918604,0.496557,568,273
2025-03-02 16:28:50,3.722830,7.498525,27.911446,0.496394,570,274
2025-03-02 16:28:51,3.722785,7.498026,27.908190,0.496588,572,275
2025-03-02 16:28:52,3.720505,7.498129,27.897581,0.496366,574,276
2025-03-02 16:28:54,3.720907,7.497520,27.899960,0.496344,576,277
2025-03-02 16:28:55,3.720773,7.497599,27.899836,0.496169,579,278
2025-03-02 16:28:56,3.720996,7.498263,27.896446,0.496174,581,279
2025-03-02 16:28:57,3.719700,7.498090,27.896065,0.496150,583,280
2025-03-02 16:28:58,3.718672,7.497370,27.885477,0.496439,585,281
2025-03-02 16:28:59,3.720505,7.498280,27.898125,0.496171,587,282
2025-03-02 16:29:00,3.718761,7.498809,27.903963,0.496184,589,284
2025-03-02 16:29:01,3.719744,7.498833,27.895372,0.496076,593,285
2025-03-02 16:29:02,3.720236,7.498437,27.895695,0.496040,595,286
2025-03-02 16:29:03,3.717643,7.497401,27.881790,0.495798,597,287
2025-03-02 16:29:04,3.715989,7.497900,27.871557,0.495545,599,288
2025-03-02 16:29:06,3.716436,7.498770,27.864683,0.495678,601,289
2025-03-02 16:29:07,3.716302,7.498074,27.853502,0.495725,604,290
2025-03-02 16:29:08,3.715989,7.497797,27.863417,0.495686,606,291
2025-03-02 16:29:09,3.716033,7.497623,27.867092,0.495868,608,292
2025-03-02 16:29:10,3.718582,7.498469,27.874157,0.495871,610,293
2025-03-02 16:29:11,3.716391,7.498145,27.877050,0.495631,612,294
2025-03-02 16:29:12,3.717017,7.497900,27.871063,0.495681,616,296
2025-03-02 16:29:13,3.715810,7.498058,27.872272,0.495657,618,297
2025-03-02 16:29:14,3.717107,7.498319,27.862801,0.495759,620,298
2025-03-02 16:29:15,3.714513,7.497781,27.857149,0.495447,622,299
2025-03-02 16:29:17,3.713485,7.498058,27.848684,0.495184,624,300
2025-03-02 16:29:18,3.713574,7.497742,27.845661,0.495167,626,301
2025-03-02 16:29:19,3.712367,7.497844,27.853008,0.495427,629,302
2025-03-02 16:29:20,3.712591,7.498074,27.840288,0.495285,631,303
2025-03-02 16:29:21,3.714469,7.497805,27.846302,0.495355,633,304
2025-03-02 16:29:22,3.713127,7.498026,27.849630,0.495310,635,305
2025-03-02 16:29:23,3.713574,7.497378,27.836910,0.495084,639,307
2025-03-02 16:29:24,3.713530,7.497797,27.840342,0.495130,641,308
2025-03-02 16:29:25,3.712099,7.498082,27.842957,0.495127,643,309
2025-03-02 16:29:26,3.712904,7.497037,27.826143,0.494783,645,310
2025-03-02 16:29:28,3.710042,7.497496,27.824909,0.494933,647,311
2025-03-02 16:29:29,3.711294,7.498026,27.833193,0.495008,649,312
2025-03-02 16:29:30,3.709461,7.497678,27.829617,0.494944,651,313
2025-03-02 16:29:31,3.711205,7.498224,27.822659,0.494490,654,314
2025-03-02 16:29:32,3.710937,7.498185,27.832596,0.495031,656,315
2025-03-02 16:29:33,3.711205,7.498224,27.823637,0.495084,658,316
2025-03-02 16:29:34,3.711071,7.497963,27.819216,0.494868,662,318
2025-03-02 16:29:35,3.709774,7.498794,27.826115,0.494610,664,319
2025-03-02 16:29:36,3.709372,7.497908,27.820541,0.494802,666,320
2025-03-02 16:29:37,3.708075,7.499640,27.801689,0.494342,668,321
2025-03-02 16:29:39,3.705348,7.498185,27.793032,0.494499,670,322
2025-03-02 16:29:40,3.707136,7.497947,27.795658,0.494304,672,323
2025-03-02 16:29:41,3.706465,7.498240,27.774218,0.494073,674,324
2025-03-02 16:29:42,3.706957,7.497678,27.791718,0.494536,676,325
2025-03-02 16:29:43,3.707404,7.499078,27.795200,0.494397,679,326
2025-03-02 16:29:44,3.706108,7.498454,27.797075,0.494407,681,328
2025-03-02 16:29:45,3.706465,7.498596,27.794100,0.494344,685,329
2025-03-02 16:29:46,3.705705,7.498414,27.792873,0.494428,687,330
2025-03-02 16:29:47,3.707270,7.498106,27.787809,0.493976,689,331
2025-03-02 16:29:48,3.703112,7.498485,27.773582,0.493767,691,332
2025-03-02 16:29:50,3.703693,7.499007,27.776220,0.493883,693,333
2025-03-02 16:29:51,3.703380,7.499189,27.771910,0.493927,695,334
2025-03-02 16:29:52,3.703693,7.498185,27.759829,0.493944,697,335
2025-03-02 16:29:53,3.702799,7.499205,27.767353,0.494042,699,336
2025-03-02 16:29:54,3.704453,7.498082,27.769230,0.493947,701,337
2025-03-02 16:29:55,3.702799,7.498794,27.773857,0.493974,706,339
2025-03-02 16:29:56,3.703962,7.499189,27.770710,0.493983,708,340
2025-03-02 16:29:57,3.702933,7.498897,27.771383,0.493833,710,341
2025-03-02 16:29:58,3.702620,7.498280,27.755123,0.493578,712,342
2025-03-02 16:30:00,3.699804,7.498319,27.747625,0.493581,714,343
2025-03-02 16:30:01,3.699357,7.498912,27.749544,0.493548,716,344
2025-03-02 16:30:02,3.700787,7.498517,27.741648,0.493349,718,345
2025-03-02 16:30:03,3.699848,7.497931,27.745811,0.493239,720,346
2025-03-02 16:30:04,3.700608,7.498525,27.744593,0.493535,722,347
2025-03-02 16:30:05,3.700653,7.498390,27.753555,0.493568,724,348
2025-03-02 16:30:06,3.700608,7.498572,27.747229,0.493380,729,350
2025-03-02 16:30:07,3.699759,7.499149,27.736023,0.493219,731,351
2025-03-02 16:30:08,3.698596,7.498295,27.726553,0.493143,733,352
2025-03-02 16:30:09,3.697076,7.498224,27.715570,0.492900,735,353
2025-03-02 16:30:11,3.695869,7.498256,27.715658,0.493098,737,354
2025-03-02 16:30:12,3.695824,7.498018,27.713715,0.493033,739,355
2025-03-02 16:30:13,3.695199,7.498113,27.713621,0.492886,741,356
2025-03-02 16:30:14,3.694170,7.498580,27.700008,0.492757,743,357
2025-03-02 16:30:15,3.695288,7.499790,27.724737,0.493014,745,358
2025-03-02 16:30:16,3.697658,7.498263,27.717682,0.492905,747,360
2025-03-02 16:30:17,3.696674,7.498825,27.713755,0.492917,751,361
2025-03-02 16:30:18,3.695646,7.499149,27.715553,0.492838,754,362
2025-03-02 16:30:19,3.694707,7.499094,27.702211,0.492514,756,363
2025-03-02 16:30:20,3.691979,7.498785,27.685076,0.492355,758,364
2025-03-02 16:30:22,3.692605,7.497813,27.690384,0.492503,760,365
2025-03-02 16:30:23,3.691532,7.498366,27.683008,0.492254,762,366
2025-03-02 16:30:24,3.692382,7.499260,27.683275,0.492290,764,367
2025-03-02 16:30:25,3.690727,7.498192,27.681671,0.492384,766,368
2025-03-02 16:30:26,3.693008,7.498897,27.699387,0.492516,768,369
2025-03-02 16:30:27,3.693544,7.498849,27.689402,0.492339,772,371
2025-03-02 16:30:28,3.690146,7.499292,27.677084,0.492336,774,372
2025-03-02 16:30:29,3.691935,7.498762,27.685087,0.492372,776,373
2025-03-02 16:30:30,3.691085,7.498295,27.668570,0.491870,779,374
2025-03-02 16:30:31,3.689476,7.498936,27.658945,0.492120,781,375
2025-03-02 16:30:33,3.687732,7.498208,27.662212,0.491959,783,376
2025-03-02 16:30:34,3.688894,7.498659,27.660080,0.491971,785,377
2025-03-02 16:30:35,3.689341,7.499213,27.649443,0.491841,787,378
2025-03-02 16:30:36,3.687866,7.498382,27.672287,0.492275,789,379
2025-03-02 16:30:37,3.689923,7.498263,27.664907,0.492200,791,380
2025-03-02 16:30:38,3.689386,7.498912,27.674868,0.492054,795,382
2025-03-02 16:30:39,3.688447,7.498058,27.662983,0.492115,797,383
2025-03-02 16:30:40,3.689162,7.497884,27.650621,0.491749,799,384
2025-03-02 16:30:41,3.688581,7.497781,27.637110,0.491606,801,385
2025-03-02 16:30:42,3.686212,7.498319,27.637358,0.491593,804,386
2025-03-02 16:30:44,3.686346,7.498485,27.641672,0.491649,806,387
2025-03-02 16:30:45,3.684870,7.498003,27.641790,0.491484,808,388
2025-03-02 16:30:46,3.684378,7.498533,27.631601,0.491413,810,389
2025-03-02 16:30:47,3.685809,7.498121,27.633757,0.491540,812,390
2025-03-02 16:30:48,3.686390,7.499292,27.648232,0.491703,814,391
2025-03-02 16:30:49,3.685630,7.498699,27.636339,0.491654,818,393
2025-03-02 16:30:50,3.686122,7.498596,27.633087,0.491583,820,394
2025-03-02 16:30:51,3.684826,7.499450,27.640274,0.491481,822,395
2025-03-02 16:30:52,3.685854,7.499426,27.612665,0.491278,824,396
2025-03-02 16:30:53,3.681606,7.498525,27.613993,0.491238,826,397
2025-03-02 16:30:55,3.683037,7.499252,27.616774,0.491025,829,398
2025-03-02 16:30:56,3.682143,7.497607,27.613499,0.491059,831,399
2025-03-02 16:30:57,3.681606,7.498596,27.603106,0.491087,833,400
2025-03-02 16:30:58,3.682635,7.499569,27.610390,0.491078,835,401
2025-03-02 16:30:59,3.682903,7.498224,27.615070,0.491027,837,402
2025-03-02 16:31:00,3.683797,7.499118,27.612108,0.491091,841,404
2025-03-02 16:31:01,3.681427,7.499521,27.617241,0.491109,843,405
2025-03-02 16:31:02,3.682054,7.498746,27.614050,0.491030,845,406
2025-03-02 16:31:03,3.680980,7.500130,27.589813,0.490655,847,407
2025-03-02 16:31:05,3.678834,7.498809,27.589373,0.490764,849,408
2025-03-02 16:31:06,3.679326,7.499094,27.580864,0.490606,851,409
