Timestamp,Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
2025-03-02 18:15:25,3.837915,7.498857,28.767973,0.511669,62,30
2025-03-02 18:15:26,3.837199,7.498129,28.759645,0.511385,64,32
2025-03-02 18:15:27,3.833399,7.497781,28.750494,0.511313,68,33
2025-03-02 18:15:28,3.829509,7.497765,28.721111,0.510893,70,34
2025-03-02 18:15:29,3.827676,7.497330,28.698246,0.510471,72,35
2025-03-02 18:15:31,3.827765,7.497417,28.690897,0.510274,74,36
2025-03-02 18:15:32,3.825753,7.497568,28.688587,0.510238,77,37
2025-03-02 18:15:33,3.823384,7.497544,28.670336,0.509899,79,38
2025-03-02 18:15:34,3.824815,7.497781,28.674946,0.510167,81,39
2025-03-02 18:15:35,3.820969,7.497694,28.661318,0.509931,83,40
2025-03-02 18:15:36,3.822176,7.499521,28.644238,0.509626,85,41
2025-03-02 18:15:37,3.818913,7.498208,28.646904,0.509388,89,43
2025-03-02 18:15:38,3.819539,7.498153,28.632130,0.509234,91,44
2025-03-02 18:15:39,3.815291,7.498121,28.600634,0.508817,93,45
2025-03-02 18:15:40,3.814665,7.498280,28.597878,0.508997,95,46
2025-03-02 18:15:42,3.812743,7.497615,28.589413,0.508512,97,47
2025-03-02 18:15:43,3.810865,7.497022,28.577770,0.508256,99,48
2025-03-02 18:15:44,3.809613,7.497520,28.567257,0.508164,102,49
2025-03-02 18:15:45,3.811670,7.497939,28.580324,0.508168,104,50
2025-03-02 18:15:46,3.810105,7.497797,28.573925,0.508219,106,51
2025-03-02 18:15:47,3.808361,7.497947,28.560944,0.507848,108,52
2025-03-02 18:15:48,3.807869,7.497678,28.553240,0.507904,112,54
2025-03-02 18:15:49,3.804873,7.497607,28.533377,0.507677,114,55
2025-03-02 18:15:50,3.803353,7.497837,28.517252,0.507310,116,56
2025-03-02 18:15:52,3.803711,7.498050,28.517588,0.507253,118,57
2025-03-02 18:15:53,3.802057,7.497607,28.518534,0.507196,120,58
2025-03-02 18:15:54,3.803174,7.497789,28.509356,0.507105,122,59
2025-03-02 18:15:55,3.802102,7.498398,28.507694,0.506993,124,60
2025-03-02 18:15:56,3.802280,7.497678,28.509626,0.507110,127,61
2025-03-02 18:15:57,3.801297,7.498168,28.509159,0.507063,129,62
2025-03-02 18:15:58,3.800000,7.498327,28.495960,0.506805,131,63
2025-03-02 18:15:59,3.800626,7.498271,28.497679,0.506692,135,65
2025-03-02 18:16:00,3.797988,7.498137,28.473503,0.506392,137,66
2025-03-02 18:16:01,3.796826,7.497931,28.468529,0.506251,139,67
2025-03-02 18:16:02,3.795529,7.497931,28.457535,0.506189,141,68
2025-03-02 18:16:04,3.794635,7.497663,28.447981,0.506092,143,69
2025-03-02 18:16:05,3.793696,7.498493,28.446211,0.506242,145,70
2025-03-02 18:16:06,3.793025,7.497575,28.450005,0.506050,147,71
2025-03-02 18:16:07,3.795216,7.497947,28.444855,0.506089,149,72
2025-03-02 18:16:08,3.793607,7.498422,28.451441,0.505808,152,73
2025-03-02 18:16:09,3.792846,7.498406,28.438683,0.505926,154,74
2025-03-02 18:16:10,3.793830,7.499054,28.433918,0.505965,158,76
2025-03-02 18:16:11,3.791371,7.497552,28.401320,0.505373,160,77
2025-03-02 18:16:12,3.788644,7.497117,28.418539,0.505374,162,78
2025-03-02 18:16:14,3.788197,7.497575,28.408838,0.505255,164,79
2025-03-02 18:16:15,3.788867,7.498343,28.397215,0.505156,166,80
2025-03-02 18:16:16,3.786453,7.497046,28.394123,0.505098,168,81
2025-03-02 18:16:17,3.788331,7.497686,28.404379,0.505301,170,82
2025-03-02 18:16:18,3.787168,7.498097,28.384613,0.505235,172,83
2025-03-02 18:16:19,3.788465,7.497694,28.379225,0.504891,174,84
2025-03-02 18:16:20,3.785603,7.497805,28.384415,0.505024,177,85
2025-03-02 18:16:21,3.784575,7.498011,28.378651,0.504845,181,87
2025-03-02 18:16:22,3.783368,7.498145,28.374765,0.504785,183,88
2025-03-02 18:16:23,3.783055,7.498248,28.371855,0.504652,185,89
2025-03-02 18:16:25,3.783278,7.497449,28.356350,0.504544,187,90
2025-03-02 18:16:26,3.782608,7.497480,28.354427,0.504546,189,91
2025-03-02 18:16:27,3.782116,7.496579,28.360283,0.504368,191,92
2025-03-02 18:16:28,3.783591,7.498137,28.362278,0.504600,193,93
2025-03-02 18:16:29,3.782965,7.498216,28.358965,0.504364,195,94
2025-03-02 18:16:30,3.780953,7.497821,28.353830,0.504142,197,95
2025-03-02 18:16:31,3.779836,7.497987,28.354858,0.504354,199,96
2025-03-02 18:16:32,3.781177,7.497330,28.340155,0.504277,204,98
2025-03-02 18:16:33,3.777779,7.497306,28.321789,0.503969,206,99
2025-03-02 18:16:34,3.777332,7.497725,28.315912,0.503839,208,100
2025-03-02 18:16:36,3.776751,7.498018,28.312065,0.503739,210,101
2025-03-02 18:16:37,3.776706,7.497417,28.324121,0.503755,212,102
2025-03-02 18:16:38,3.776080,7.497409,28.325684,0.503674,214,103
2025-03-02 18:16:39,3.777421,7.497718,28.318926,0.503835,216,104
2025-03-02 18:16:40,3.776348,7.498525,28.325554,0.503702,218,105
2025-03-02 18:16:41,3.775767,7.497607,28.305040,0.503603,220,106
2025-03-02 18:16:42,3.775365,7.498011,28.319826,0.503654,222,108
2025-03-02 18:16:43,3.774917,7.497480,28.310652,0.503357,227,109
2025-03-02 18:16:44,3.774068,7.497773,28.293999,0.503311,229,110
2025-03-02 18:16:45,3.773353,7.497568,28.289818,0.503186,231,111
2025-03-02 18:16:47,3.771654,7.497093,28.287992,0.503183,233,112
2025-03-02 18:16:48,3.771654,7.498303,28.288523,0.503315,235,113
2025-03-02 18:16:49,3.772503,7.497069,28.279022,0.503124,237,114
2025-03-02 18:16:50,3.774336,7.498042,28.292713,0.503373,239,115
2025-03-02 18:16:51,3.772906,7.498248,28.287977,0.503244,241,116
2025-03-02 18:16:52,3.772593,7.498366,28.288664,0.502855,243,117
2025-03-02 18:16:53,3.772011,7.497947,28.265230,0.503074,245,119
2025-03-02 18:16:54,3.771832,7.497488,28.273708,0.502834,249,120
2025-03-02 18:16:55,3.769329,7.497900,28.256729,0.502579,252,121
2025-03-02 18:16:56,3.768613,7.497908,28.259106,0.502721,254,122
2025-03-02 18:16:58,3.769284,7.496998,28.242001,0.502576,256,123
2025-03-02 18:16:59,3.767674,7.497220,28.236406,0.502627,258,124
2025-03-02 18:17:00,3.769955,7.497805,28.268871,0.503074,260,125
2025-03-02 18:17:01,3.768077,7.497994,28.263895,0.502650,262,126
2025-03-02 18:17:02,3.770223,7.498074,28.256521,0.502709,264,127
2025-03-02 18:17:03,3.769552,7.497939,28.262213,0.502604,266,128
2025-03-02 18:17:04,3.767987,7.498192,28.250799,0.502601,270,130
2025-03-02 18:17:05,3.768300,7.498137,28.231920,0.502221,272,131
2025-03-02 18:17:06,3.766467,7.497765,28.235432,0.502138,274,132
2025-03-02 18:17:07,3.764858,7.496761,28.227886,0.502189,277,133
2025-03-02 18:17:09,3.764589,7.497805,28.235350,0.502216,279,134
2025-03-02 18:17:10,3.764232,7.497734,28.225178,0.502030,281,135
2025-03-02 18:17:11,3.765171,7.497757,28.240221,0.502271,283,136
2025-03-02 18:17:12,3.765528,7.497884,28.234165,0.502145,285,137
2025-03-02 18:17:13,3.764276,7.498113,28.232025,0.502235,287,138
2025-03-02 18:17:14,3.765260,7.498066,28.226067,0.501893,289,139
2025-03-02 18:17:15,3.765394,7.498121,28.224806,0.501882,293,141
2025-03-02 18:17:16,3.765126,7.497892,28.216263,0.501837,295,142
2025-03-02 18:17:17,3.761862,7.497678,28.211370,0.501873,297,143
2025-03-02 18:17:18,3.761236,7.496863,28.202629,0.501706,299,144
2025-03-02 18:17:20,3.761773,7.497180,28.194313,0.501861,302,145
2025-03-02 18:17:21,3.759761,7.497765,28.187134,0.501381,304,146
2025-03-02 18:17:22,3.762085,7.497852,28.200062,0.501850,306,147
2025-03-02 18:17:23,3.762756,7.497338,28.199543,0.501580,308,148
2025-03-02 18:17:24,3.762756,7.498026,28.202007,0.501563,310,149
2025-03-02 18:17:25,3.762443,7.497061,28.208776,0.501683,312,150
2025-03-02 18:17:26,3.760118,7.498414,28.207500,0.501761,316,152
2025-03-02 18:17:27,3.758822,7.498082,28.179508,0.501231,318,153
2025-03-02 18:17:28,3.758151,7.497702,28.179102,0.501378,320,154
2025-03-02 18:17:30,3.758464,7.497694,28.174852,0.501380,322,155
2025-03-02 18:17:31,3.757480,7.497496,28.172634,0.501192,324,156
2025-03-02 18:17:32,3.758240,7.497536,28.182287,0.501397,326,157
2025-03-02 18:17:33,3.758374,7.498216,28.179640,0.501360,329,158
2025-03-02 18:17:34,3.758777,7.498675,28.180866,0.501202,331,159
2025-03-02 18:17:35,3.757793,7.498588,28.186548,0.501176,333,160
2025-03-02 18:17:36,3.758330,7.497441,28.181507,0.501087,337,162
2025-03-02 18:17:37,3.757704,7.498042,28.173557,0.501021,339,163
2025-03-02 18:17:38,3.755200,7.498501,28.151539,0.500929,341,164
2025-03-02 18:17:39,3.755558,7.497299,28.160028,0.500834,343,165
2025-03-02 18:17:41,3.753859,7.498129,28.151340,0.500601,345,166
2025-03-02 18:17:42,3.755021,7.498011,28.160204,0.500637,347,167
2025-03-02 18:17:43,3.754306,7.497085,28.151878,0.500927,349,168
2025-03-02 18:17:44,3.755200,7.498699,28.153099,0.500956,351,169
2025-03-02 18:17:45,3.755692,7.498825,28.156010,0.500956,354,170
2025-03-02 18:17:46,3.755021,7.497765,28.154419,0.500702,356,171
2025-03-02 18:17:47,3.754887,7.498382,28.154316,0.500744,358,172
2025-03-02 18:17:48,3.753903,7.498778,28.152353,0.500572,362,174
2025-03-02 18:17:49,3.752026,7.498224,28.139503,0.500427,364,175
2025-03-02 18:17:50,3.751623,7.497916,28.125614,0.500501,366,176
2025-03-02 18:17:52,3.750952,7.498525,28.127060,0.500410,368,177
2025-03-02 18:17:53,3.751087,7.497718,28.127132,0.500310,370,178
2025-03-02 18:17:54,3.751981,7.497322,28.121984,0.500316,372,179
2025-03-02 18:17:55,3.752249,7.498936,28.143814,0.500588,374,180
2025-03-02 18:17:56,3.752607,7.499149,28.144268,0.500324,376,181
2025-03-02 18:17:57,3.752249,7.498880,28.128965,0.500373,379,182
2025-03-02 18:17:58,3.752204,7.499711,28.140751,0.500297,381,184
2025-03-02 18:17:59,3.750818,7.498596,28.123114,0.500165,385,185
2025-03-02 18:18:00,3.748940,7.497623,28.108065,0.500206,387,186
2025-03-02 18:18:01,3.748136,7.498129,28.097525,0.500027,389,187
2025-03-02 18:18:03,3.748806,7.497465,28.112022,0.500221,391,188
2025-03-02 18:18:04,3.748315,7.498232,28.097071,0.499844,393,189
2025-03-02 18:18:05,3.747286,7.498287,28.087814,0.499812,395,190
2025-03-02 18:18:06,3.749298,7.497789,28.115526,0.500033,397,191
2025-03-02 18:18:07,3.750014,7.498699,28.130482,0.500155,399,192
2025-03-02 18:18:08,3.747957,7.498785,28.110241,0.499928,401,193
2025-03-02 18:18:09,3.747331,7.498683,28.101543,0.499854,404,195
2025-03-02 18:18:10,3.746347,7.498770,28.107826,0.499782,408,196
2025-03-02 18:18:11,3.745319,7.497773,28.090839,0.499657,410,0
2025-03-02 18:18:12,3.745051,7.497694,28.075146,0.499492,412,198
2025-03-02 18:18:14,3.743575,7.498295,28.078129,0.499322,414,199
2025-03-02 18:18:15,3.743844,7.497789,28.082724,0.499401,416,200
2025-03-02 18:18:16,3.744514,7.497860,28.066750,0.499323,418,201
2025-03-02 18:18:17,3.745006,7.498540,28.077831,0.499376,420,202
2025-03-02 18:18:18,3.745811,7.498263,28.082975,0.499475,422,203
2025-03-02 18:18:19,3.744961,7.498066,28.085369,0.499437,424,204
2025-03-02 18:18:20,3.746973,7.498271,28.081715,0.499208,426,205
2025-03-02 18:18:21,3.745856,7.498287,28.093319,0.499364,431,207
2025-03-02 18:18:22,3.742010,7.498351,28.065516,0.499092,433,208
2025-03-02 18:18:23,3.742458,7.498359,28.061993,0.499026,435,209
2025-03-02 18:18:25,3.742770,7.498034,28.053778,0.499076,437,210
2025-03-02 18:18:26,3.741027,7.498683,28.057238,0.499052,439,211
2025-03-02 18:18:27,3.741429,7.498232,28.047972,0.499189,441,212
2025-03-02 18:18:28,3.742502,7.498113,28.061602,0.499096,443,213
2025-03-02 18:18:29,3.742055,7.498944,28.069313,0.499106,445,214
2025-03-02 18:18:30,3.742368,7.497710,28.046404,0.499078,447,215
2025-03-02 18:18:31,3.742502,7.498121,28.050850,0.498902,451,217
2025-03-02 18:18:32,3.742681,7.497520,28.044786,0.498894,454,218
2025-03-02 18:18:33,3.739551,7.497939,28.043337,0.498733,456,219
2025-03-02 18:18:34,3.738523,7.498208,28.026484,0.498667,458,220
2025-03-02 18:18:36,3.738076,7.497987,28.033653,0.498645,460,221
2025-03-02 18:18:37,3.737629,7.497884,28.016615,0.498456,462,222
2025-03-02 18:18:38,3.736824,7.498161,28.019012,0.498602,464,223
2025-03-02 18:18:39,3.739551,7.498549,28.043089,0.498603,466,224
2025-03-02 18:18:40,3.739641,7.497852,28.044046,0.498589,468,225
2025-03-02 18:18:41,3.738747,7.498770,28.037863,0.498529,470,226
2025-03-02 18:18:42,3.737405,7.498580,28.027266,0.498530,474,228
2025-03-02 18:18:43,3.737003,7.497235,28.004038,0.498260,476,229
2025-03-02 18:18:44,3.734901,7.497979,28.009615,0.498211,479,230
2025-03-02 18:18:45,3.735483,7.497821,28.001482,0.498020,481,231
2025-03-02 18:18:47,3.734991,7.498390,28.002712,0.498194,483,232
2025-03-02 18:18:48,3.735975,7.496974,28.004932,0.498021,485,233
2025-03-02 18:18:49,3.734231,7.498129,28.004072,0.498106,487,234
2025-03-02 18:18:50,3.735706,7.498477,28.021494,0.498326,489,235
2025-03-02 18:18:51,3.736288,7.498374,28.014338,0.498170,491,236
2025-03-02 18:18:52,3.734633,7.498287,28.009514,0.498179,493,237
2025-03-02 18:18:53,3.735393,7.498018,28.002197,0.497716,497,239
2025-03-02 18:18:54,3.734276,7.498129,27.990351,0.497784,499,240
2025-03-02 18:18:55,3.731861,7.496856,27.984728,0.497826,501,241
2025-03-02 18:18:56,3.732308,7.498074,27.979248,0.497720,504,242
2025-03-02 18:18:58,3.731012,7.498177,27.975374,0.497662,506,243
2025-03-02 18:18:59,3.730967,7.497354,27.965988,0.497608,508,244
2025-03-02 18:19:00,3.731414,7.498366,27.984911,0.497580,510,245
2025-03-02 18:19:01,3.731951,7.498430,27.998549,0.497767,512,246
2025-03-02 18:19:02,3.732755,7.498090,27.984404,0.497589,514,247
2025-03-02 18:19:03,3.731459,7.498042,27.975349,0.497728,516,248
2025-03-02 18:19:04,3.731995,7.498849,27.992819,0.497774,518,249
2025-03-02 18:19:05,3.731101,7.498477,27.974413,0.497763,522,251
2025-03-02 18:19:06,3.730922,7.498667,27.959768,0.497355,524,252
2025-03-02 18:19:07,3.729000,7.497544,27.957748,0.497263,526,253
2025-03-02 18:19:09,3.730520,7.498280,27.954231,0.497262,529,254
2025-03-02 18:19:10,3.729670,7.497765,27.963099,0.497362,531,255
2025-03-02 18:19:11,3.728240,7.498525,27.944225,0.497115,533,256
2025-03-02 18:19:12,3.728374,7.498699,27.968208,0.497343,535,257
2025-03-02 18:19:13,3.728374,7.497663,27.966898,0.497321,537,258
2025-03-02 18:19:14,3.729491,7.498066,27.961390,0.497345,539,259
2025-03-02 18:19:15,3.727658,7.499047,27.945833,0.497183,541,260
2025-03-02 18:19:16,3.728016,7.499276,27.958292,0.497130,545,262
2025-03-02 18:19:17,3.727166,7.497994,27.937775,0.497120,547,263
2025-03-02 18:19:18,3.725199,7.498168,27.933762,0.497096,549,264
2025-03-02 18:19:20,3.725110,7.498611,27.923290,0.496803,551,265
2025-03-02 18:19:21,3.724126,7.497670,27.927738,0.496940,554,266
2025-03-02 18:19:22,3.723858,7.497575,27.922562,0.496881,556,267
2025-03-02 18:19:23,3.726675,7.498074,27.944237,0.496959,558,268
2025-03-02 18:19:24,3.726496,7.498461,27.936169,0.496918,560,269
2025-03-02 18:19:25,3.725020,7.499514,27.928688,0.496857,562,270
2025-03-02 18:19:26,3.725557,7.498050,27.940170,0.496806,564,271
2025-03-02 18:19:27,3.727703,7.498168,27.928307,0.496849,568,273
2025-03-02 18:19:28,3.723232,7.498185,27.918249,0.496675,570,274
2025-03-02 18:19:29,3.723232,7.498034,27.916046,0.496466,572,275
2025-03-02 18:19:31,3.721265,7.498216,27.913719,0.496521,574,276
2025-03-02 18:19:32,3.722248,7.497686,27.915260,0.496523,576,277
2025-03-02 18:19:33,3.723098,7.497670,27.904499,0.496371,579,278
2025-03-02 18:19:34,3.723366,7.497773,27.923637,0.496543,581,279
2025-03-02 18:19:35,3.721980,7.498366,27.918499,0.496580,583,280
2025-03-02 18:19:36,3.722561,7.498168,27.908562,0.496349,585,281
2025-03-02 18:19:37,3.721935,7.498667,27.913986,0.496332,587,283
2025-03-02 18:19:38,3.721399,7.499039,27.914146,0.496538,591,284
2025-03-02 18:19:39,3.721131,7.498311,27.889589,0.496178,593,285
2025-03-02 18:19:40,3.719610,7.498129,27.887396,0.496020,595,286
2025-03-02 18:19:42,3.719342,7.498897,27.881361,0.496062,597,287
2025-03-02 18:19:43,3.719253,7.498540,27.888361,0.496014,599,288
2025-03-02 18:19:44,3.719655,7.498058,27.885950,0.495924,601,289
