Timestamp,Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
2025-03-02 19:16:02,3.798927,7.498153,28.481558,0.506659,149,72
2025-03-02 19:16:03,3.799598,7.498097,28.476595,0.506583,152,73
2025-03-02 19:16:04,3.796289,7.497979,28.482450,0.506584,154,74
2025-03-02 19:16:05,3.799732,7.498912,28.468864,0.506367,158,76
2025-03-02 19:16:06,3.799464,7.498730,28.476086,0.506356,160,77
2025-03-02 19:16:08,3.797451,7.498849,28.487251,0.506404,162,78
2025-03-02 19:16:09,3.795753,7.498540,28.469341,0.506397,164,79
2025-03-02 19:16:10,3.795395,7.499023,28.459702,0.505990,166,80
2025-03-02 19:16:11,3.792980,7.498794,28.457222,0.505843,168,81
2025-03-02 19:16:12,3.792578,7.498675,28.438372,0.505834,170,82
2025-03-02 19:16:13,3.793562,7.498556,28.432497,0.505859,172,83
2025-03-02 19:16:14,3.791058,7.498343,28.436184,0.505751,174,84
2025-03-02 19:16:15,3.790432,7.497979,28.435368,0.505721,177,85
2025-03-02 19:16:16,3.793562,7.498208,28.433172,0.505776,181,87
2025-03-02 19:16:17,3.792578,7.499237,28.428417,0.505728,183,88
2025-03-02 19:16:19,3.791684,7.499173,28.427437,0.505555,185,89
2025-03-02 19:16:20,3.790477,7.499221,28.427252,0.505724,187,90
2025-03-02 19:16:21,3.789135,7.498659,28.405207,0.505221,189,91
2025-03-02 19:16:22,3.787347,7.498446,28.398087,0.505125,191,92
2025-03-02 19:16:23,3.786587,7.498493,28.393318,0.504938,193,93
2025-03-02 19:16:24,3.786632,7.498003,28.391287,0.505203,195,94
2025-03-02 19:16:25,3.786095,7.498588,28.392546,0.505009,197,95
2025-03-02 19:16:26,3.785872,7.498730,28.403347,0.505071,199,96
2025-03-02 19:16:27,3.787884,7.498928,28.405870,0.504951,204,98
2025-03-02 19:16:28,3.784933,7.499118,28.408226,0.505139,206,99
2025-03-02 19:16:30,3.785558,7.498785,28.398935,0.504862,208,100
2025-03-02 19:16:31,3.785111,7.498928,28.394247,0.504851,210,101
2025-03-02 19:16:32,3.783994,7.498611,28.375639,0.504499,212,102
2025-03-02 19:16:33,3.782027,7.498263,28.364241,0.504601,214,103
2025-03-02 19:16:34,3.783681,7.498651,28.356878,0.504184,216,104
2025-03-02 19:16:36,3.783547,7.498263,28.355194,0.504252,220,106
2025-03-02 19:16:37,3.781311,7.498256,28.361700,0.504367,222,108
2025-03-02 19:16:38,3.782116,7.498611,28.358231,0.504381,227,109
2025-03-02 19:16:40,3.780730,7.498999,28.346716,0.504133,229,110
2025-03-02 19:16:41,3.780909,7.498730,28.351576,0.503982,231,111
2025-03-02 19:16:42,3.779836,7.498738,28.342422,0.504013,233,112
2025-03-02 19:16:43,3.779523,7.497876,28.333275,0.503844,235,113
2025-03-02 19:16:44,3.777913,7.498240,28.339819,0.503671,237,114
2025-03-02 19:16:45,3.777779,7.498074,28.328539,0.503918,239,115
2025-03-02 19:16:46,3.777287,7.498572,28.324556,0.503790,241,116
2025-03-02 19:16:47,3.777198,7.497710,28.323753,0.503700,243,117
2025-03-02 19:16:48,3.776616,7.498042,28.317171,0.503830,245,118
2025-03-02 19:16:49,3.777108,7.498723,28.330496,0.503796,249,120
2025-03-02 19:16:50,3.776795,7.498723,28.326038,0.503851,252,121
2025-03-02 19:16:52,3.777064,7.498936,28.322294,0.503481,254,122
2025-03-02 19:16:53,3.775856,7.498635,28.318644,0.503500,256,123
2025-03-02 19:16:54,3.773308,7.498256,28.296209,0.503255,258,124
2025-03-02 19:16:55,3.772906,7.498074,28.291874,0.503226,260,125
2025-03-02 19:16:56,3.773621,7.497813,28.298939,0.503206,262,126
2025-03-02 19:16:57,3.772727,7.498604,28.289934,0.503243,264,127
2025-03-02 19:16:58,3.772816,7.498208,28.286558,0.503199,266,128
2025-03-02 19:16:59,3.773487,7.498501,28.303289,0.503367,268,129
2025-03-02 19:17:00,3.773621,7.498817,28.288977,0.503277,272,131
2025-03-02 19:17:02,3.773353,7.498509,28.297922,0.503088,274,132
2025-03-02 19:17:03,3.773263,7.498437,28.290735,0.503121,277,133
2025-03-02 19:17:04,3.772414,7.498706,28.282776,0.502966,279,134
2025-03-02 19:17:05,3.771609,7.498588,28.270735,0.502936,281,135
2025-03-02 19:17:06,3.767272,7.497623,28.268082,0.502861,283,136
2025-03-02 19:17:07,3.769195,7.498200,28.258860,0.502666,285,137
2025-03-02 19:17:08,3.767674,7.498509,28.268009,0.502765,287,138
2025-03-02 19:17:09,3.768613,7.498121,28.251701,0.502642,289,139
2025-03-02 19:17:10,3.769418,7.498596,28.270945,0.502894,291,141
2025-03-02 19:17:11,3.768971,7.498936,28.269381,0.502594,295,142
2025-03-02 19:17:13,3.769552,7.498540,28.267078,0.502600,297,143
2025-03-02 19:17:14,3.768300,7.497939,28.264151,0.502647,299,144
2025-03-02 19:17:15,3.767808,7.498809,28.261312,0.502607,302,145
2025-03-02 19:17:16,3.766423,7.497987,28.235683,0.502338,304,146
2025-03-02 19:17:17,3.765484,7.498327,28.219614,0.502228,306,147
2025-03-02 19:17:18,3.765841,7.497979,28.236458,0.502207,308,148
2025-03-02 19:17:19,3.764768,7.497987,28.240839,0.502104,310,149
2025-03-02 19:17:20,3.763784,7.498596,28.233286,0.502060,312,150
2025-03-02 19:17:21,3.766154,7.498469,28.242731,0.502085,316,152
2025-03-02 19:17:22,3.765439,7.498303,28.237024,0.502145,318,153
2025-03-02 19:17:24,3.764097,7.499426,28.240181,0.502223,320,154
2025-03-02 19:17:25,3.763650,7.499197,28.227850,0.502030,322,155
2025-03-02 19:17:26,3.764813,7.498564,28.226547,0.501931,324,156
2025-03-02 19:17:27,3.762354,7.498034,28.205191,0.501747,327,157
2025-03-02 19:17:28,3.762980,7.498604,28.198006,0.501532,329,158
2025-03-02 19:17:29,3.760968,7.498137,28.217930,0.501621,331,159
2025-03-02 19:17:30,3.759179,7.498280,28.192608,0.501432,333,160
2025-03-02 19:17:31,3.761013,7.497947,28.203110,0.501480,335,161
2025-03-02 19:17:32,3.761862,7.498588,28.212540,0.501697,339,163
2025-03-02 19:17:33,3.762041,7.498240,28.205919,0.501667,341,164
2025-03-02 19:17:35,3.761549,7.498833,28.204891,0.501606,343,165
2025-03-02 19:17:36,3.761236,7.498137,28.198893,0.501427,345,166
2025-03-02 19:17:37,3.761013,7.498762,28.196011,0.501493,347,167
2025-03-02 19:17:38,3.759582,7.498026,28.183126,0.501356,349,168
2025-03-02 19:17:39,3.757480,7.498185,28.178652,0.501266,352,169
2025-03-02 19:17:40,3.757525,7.497813,28.176554,0.501276,354,170
2025-03-02 19:17:41,3.756765,7.498390,28.172447,0.501142,356,171
2025-03-02 19:17:42,3.757480,7.498303,28.163942,0.501045,358,172
2025-03-02 19:17:43,3.757704,7.498129,28.177273,0.501051,362,174
2025-03-02 19:17:44,3.758240,7.498422,28.185137,0.501270,364,175
2025-03-02 19:17:46,3.756899,7.498050,28.173679,0.501035,366,176
2025-03-02 19:17:47,3.757749,7.498327,28.179039,0.501244,368,177
2025-03-02 19:17:48,3.757391,7.498596,28.163433,0.500757,370,178
2025-03-02 19:17:49,3.754708,7.498003,28.146849,0.500756,372,179
2025-03-02 19:17:50,3.753725,7.498525,28.156052,0.500567,374,180
2025-03-02 19:17:51,3.752920,7.498287,28.146526,0.500578,377,181
2025-03-02 19:17:52,3.754306,7.498651,28.144100,0.500642,379,182
2025-03-02 19:17:53,3.753233,7.498525,28.136946,0.500370,381,183
2025-03-02 19:17:54,3.754663,7.498446,28.147005,0.500701,385,185
2025-03-02 19:17:55,3.755468,7.498683,28.144154,0.500653,387,186
2025-03-02 19:17:57,3.753993,7.498960,28.149965,0.500645,389,187
2025-03-02 19:17:58,3.755021,7.498794,28.143463,0.500497,391,188
2025-03-02 19:17:59,3.753367,7.498817,28.138220,0.500317,393,189
2025-03-02 19:18:00,3.752294,7.498501,28.118969,0.500253,395,190
2025-03-02 19:18:01,3.750505,7.498485,28.120327,0.500146,397,191
2025-03-02 19:18:02,3.749790,7.498026,28.122208,0.500179,399,192
2025-03-02 19:18:03,3.750461,7.498446,28.119944,0.500255,402,193
2025-03-02 19:18:04,3.749835,7.498074,28.123735,0.500322,404,194
2025-03-02 19:18:05,3.751087,7.498540,28.124483,0.500445,408,196
2025-03-02 19:18:06,3.750461,7.498533,28.130201,0.500214,410,197
2025-03-02 19:18:08,3.749567,7.498145,28.118494,0.500000,412,198
2025-03-02 19:18:09,3.751221,7.498311,28.117018,0.499976,414,199
2025-03-02 19:18:10,3.748583,7.498809,28.110073,0.499984,416,200
2025-03-02 19:18:11,3.747018,7.498090,28.094145,0.499877,418,201
2025-03-02 19:18:12,3.746258,7.497433,28.096371,0.499779,420,202
2025-03-02 19:18:13,3.746750,7.498200,28.088356,0.499724,422,203
2025-03-02 19:18:14,3.746705,7.498018,28.086081,0.499390,424,204
2025-03-02 19:18:15,3.746034,7.498185,28.100073,0.499799,427,206
2025-03-02 19:18:16,3.748762,7.498667,28.093309,0.499644,431,207
2025-03-02 19:18:18,3.746839,7.498699,28.095079,0.499541,433,208
2025-03-02 19:18:19,3.746526,7.498335,28.090067,0.499786,435,209
2025-03-02 19:18:20,3.746213,7.497947,28.099422,0.499696,437,210
2025-03-02 19:18:21,3.744291,7.498090,28.073393,0.499139,439,211
2025-03-02 19:18:22,3.742279,7.498026,28.075382,0.499234,441,212
2025-03-02 19:18:23,3.742055,7.498271,28.062645,0.499209,443,213
2025-03-02 19:18:24,3.743665,7.497805,28.068531,0.499144,445,214
2025-03-02 19:18:25,3.742458,7.498327,28.065334,0.499176,447,215
2025-03-02 19:18:26,3.744604,7.498208,28.069305,0.499063,452,217
2025-03-02 19:18:27,3.741966,7.498857,28.075613,0.499192,454,218
2025-03-02 19:18:29,3.743888,7.497987,28.070915,0.499277,456,219
2025-03-02 19:18:30,3.742592,7.497828,28.069496,0.499228,458,220
2025-03-02 19:18:31,3.743352,7.498248,28.060295,0.499066,460,221
2025-03-02 19:18:32,3.740490,7.497504,28.049154,0.498908,462,222
2025-03-02 19:18:33,3.739998,7.497892,28.055180,0.498907,464,223
2025-03-02 19:18:34,3.739730,7.498003,28.034758,0.498721,466,224
2025-03-02 19:18:35,3.738657,7.498082,28.038101,0.498908,468,225
2025-03-02 19:18:36,3.740043,7.498422,28.036465,0.498986,470,226
2025-03-02 19:18:37,3.739775,7.498643,28.045683,0.498694,474,228
2025-03-02 19:18:38,3.739730,7.498240,28.043928,0.498691,477,229
2025-03-02 19:18:40,3.740267,7.498113,28.043070,0.498688,479,230
2025-03-02 19:18:41,3.740848,7.498446,28.038740,0.498742,481,231
2025-03-02 19:18:42,3.739149,7.498556,28.031919,0.498351,483,232
2025-03-02 19:18:43,3.737360,7.497868,28.018391,0.498336,485,233
2025-03-02 19:18:44,3.736913,7.498880,28.013893,0.498349,487,234
2025-03-02 19:18:45,3.736600,7.497955,28.010303,0.498423,489,235
2025-03-02 19:18:46,3.736690,7.497678,28.017818,0.498336,491,236
2025-03-02 19:18:47,3.736690,7.497971,28.029955,0.498425,493,237
2025-03-02 19:18:48,3.737405,7.498833,28.024658,0.498287,497,239
2025-03-02 19:18:50,3.737405,7.498287,28.016783,0.498137,499,240
2025-03-02 19:18:51,3.735393,7.498208,28.020164,0.498377,502,241
2025-03-02 19:18:52,3.734857,7.498604,28.004843,0.497942,504,242
2025-03-02 19:18:53,3.734410,7.497821,27.993248,0.497840,506,243
2025-03-02 19:18:54,3.732889,7.497931,27.994644,0.498117,508,244
2025-03-02 19:18:55,3.733471,7.497473,27.988821,0.497784,510,245
2025-03-02 19:18:56,3.731682,7.497963,27.980104,0.497745,512,246
2025-03-02 19:18:57,3.731995,7.497734,27.988335,0.497652,514,247
2025-03-02 19:18:58,3.733605,7.498469,28.002287,0.497950,518,249
2025-03-02 19:18:59,3.733337,7.498311,27.982016,0.497615,520,250
2025-03-02 19:19:01,3.734320,7.498121,27.992662,0.497809,522,251
2025-03-02 19:19:02,3.732889,7.498343,27.985294,0.497745,524,252
2025-03-02 19:19:03,3.731772,7.498366,27.984379,0.497757,526,253
2025-03-02 19:19:04,3.729805,7.497884,27.956268,0.497552,529,254
2025-03-02 19:19:05,3.730252,7.497370,27.967539,0.497518,531,255
2025-03-02 19:19:06,3.729670,7.497987,27.972361,0.497465,533,256
2025-03-02 19:19:07,3.729760,7.497654,27.976286,0.497315,535,257
2025-03-02 19:19:08,3.727971,7.497916,27.957642,0.497431,537,258
2025-03-02 19:19:09,3.730073,7.497884,27.964758,0.497512,541,260
2025-03-02 19:19:10,3.730520,7.498738,27.968609,0.497423,543,261
2025-03-02 19:19:12,3.729313,7.498549,27.971582,0.497251,545,262
2025-03-02 19:19:13,3.728910,7.499347,27.970043,0.497382,547,263
2025-03-02 19:19:14,3.728106,7.498374,27.965359,0.497317,549,264
2025-03-02 19:19:15,3.726451,7.497670,27.944818,0.497084,551,265
2025-03-02 19:19:16,3.725646,7.498295,27.951353,0.496866,554,266
2025-03-02 19:19:17,3.725959,7.497828,27.950861,0.497045,556,267
2025-03-02 19:19:18,3.725512,7.498849,27.934809,0.496792,558,268
2025-03-02 19:19:19,3.724618,7.497749,27.931913,0.496863,560,269
2025-03-02 19:19:20,3.726138,7.499181,27.947226,0.497047,564,271
2025-03-02 19:19:21,3.726451,7.497987,27.948423,0.496896,566,272
2025-03-02 19:19:23,3.726049,7.498303,27.928665,0.496756,568,273
2025-03-02 19:19:24,3.726004,7.498699,27.936163,0.496967,570,274
2025-03-02 19:19:25,3.725333,7.498437,27.935175,0.496745,572,275
2025-03-02 19:19:26,3.723545,7.498074,27.916100,0.496554,574,276
2025-03-02 19:19:28,3.722695,7.498280,27.916025,0.496645,579,278
2025-03-02 19:19:29,3.722293,7.498192,27.898289,0.496411,581,279
2025-03-02 19:19:30,3.721354,7.498263,27.924173,0.496600,583,280
2025-03-02 19:19:31,3.723232,7.499015,27.930248,0.496593,587,282
2025-03-02 19:19:32,3.723411,7.498469,27.913212,0.496546,589,283
2025-03-02 19:19:34,3.722785,7.498635,27.916737,0.496621,591,284
2025-03-02 19:19:35,3.721801,7.498604,27.915623,0.496447,593,285
2025-03-02 19:19:36,3.719521,7.498382,27.895201,0.496035,595,286
2025-03-02 19:19:37,3.719476,7.498248,27.889246,0.496145,597,287
2025-03-02 19:19:38,3.719074,7.498335,27.891470,0.496101,599,288
2025-03-02 19:19:39,3.718806,7.498485,27.899441,0.495904,601,289
2025-03-02 19:19:40,3.720505,7.497955,27.885359,0.496101,604,290
2025-03-02 19:19:41,3.718314,7.498437,27.894484,0.496141,606,291
2025-03-02 19:19:42,3.719789,7.498540,27.900782,0.496031,610,293
2025-03-02 19:19:43,3.720147,7.498525,27.891127,0.496102,612,294
2025-03-02 19:19:45,3.717330,7.498097,27.882828,0.495878,614,295
2025-03-02 19:19:46,3.720147,7.498596,27.871964,0.496146,616,296
2025-03-02 19:19:47,3.717062,7.498121,27.868805,0.495746,618,297
2025-03-02 19:19:48,3.715721,7.497718,27.859776,0.495585,620,298
2025-03-02 19:19:49,3.716794,7.498509,27.858011,0.495520,622,299
2025-03-02 19:19:50,3.715631,7.498271,27.860989,0.495572,624,300
2025-03-02 19:19:51,3.715318,7.498422,27.860453,0.495522,626,301
2025-03-02 19:19:52,3.715318,7.498635,27.861605,0.495677,631,303
2025-03-02 19:19:53,3.717241,7.498303,27.860964,0.495589,633,304
2025-03-02 19:19:55,3.716391,7.498880,27.868269,0.495632,635,305
2025-03-02 19:19:56,3.715452,7.498200,27.849159,0.495447,637,306
2025-03-02 19:19:57,3.714916,7.498295,27.856422,0.495106,639,307
2025-03-02 19:19:58,3.714558,7.497591,27.841848,0.495185,641,308
2025-03-02 19:19:59,3.712859,7.498018,27.845060,0.495276,643,309
2025-03-02 19:20:00,3.712099,7.497979,27.840210,0.495245,645,310
2025-03-02 19:20:01,3.710445,7.498161,27.833059,0.495044,647,311
2025-03-02 19:20:02,3.713038,7.497607,27.832008,0.494955,649,312
2025-03-02 19:20:03,3.712949,7.498058,27.844538,0.495162,654,314
2025-03-02 19:20:06,3.711786,7.498596,27.839184,0.494991,658,316
2025-03-02 19:20:07,3.711473,7.498295,27.838614,0.495016,660,317
2025-03-02 19:20:08,3.712233,7.498501,27.832687,0.494955,662,318
2025-03-02 19:20:09,3.709953,7.497900,27.814945,0.494722,664,319
2025-03-02 19:20:10,3.709595,7.498540,27.823540,0.494843,666,320
2025-03-02 19:20:11,3.710132,7.498311,27.807287,0.494790,668,321
2025-03-02 19:20:12,3.709819,7.498540,27.803762,0.494642,670,322
2025-03-02 19:20:13,3.710355,7.498319,27.805054,0.494588,672,323
2025-03-02 19:20:14,3.710624,7.498311,27.811613,0.494757,676,325
2025-03-02 19:20:15,3.710311,7.498311,27.814003,0.494609,679,326
2025-03-02 19:20:17,3.708880,7.498604,27.813204,0.494532,681,327
2025-03-02 19:20:18,3.708388,7.498572,27.805393,0.494585,683,328
2025-03-02 19:20:19,3.708835,7.499023,27.813105,0.494734,685,329
2025-03-02 19:20:20,3.707226,7.498327,27.796043,0.494364,687,330
2025-03-02 19:20:21,3.706421,7.498224,27.787022,0.494252,689,331
2025-03-02 19:20:22,3.706689,7.498706,27.777885,0.494186,691,332
2025-03-02 19:20:23,3.705035,7.498058,27.782614,0.494066,693,333
2025-03-02 19:20:24,3.704811,7.497394,27.788771,0.494338,695,334
2025-03-02 19:20:25,3.706600,7.498540,27.800678,0.494300,699,336
2025-03-02 19:20:26,3.705169,7.498026,27.776543,0.494238,701,337
2025-03-02 19:20:28,3.705571,7.498382,27.781601,0.494164,704,338
2025-03-02 19:20:29,3.706018,7.498675,27.784624,0.494291,706,339
2025-03-02 19:20:30,3.704990,7.498351,27.781662,0.494051,708,340
2025-03-02 19:20:31,3.703023,7.498398,27.763851,0.493765,710,341
2025-03-02 19:20:32,3.702710,7.497900,27.763046,0.493834,712,342
2025-03-02 19:20:33,3.701547,7.498351,27.756340,0.493774,714,343
2025-03-02 19:20:34,3.701592,7.498224,27.752047,0.493612,716,344
2025-03-02 19:20:35,3.700698,7.498303,27.758463,0.493784,718,345
2025-03-02 19:20:36,3.703649,7.498675,27.771933,0.493881,722,347
2025-03-02 19:20:37,3.703649,7.498509,27.770512,0.493937,724,348
2025-03-02 19:20:39,3.702486,7.498256,27.757006,0.493682,726,349
2025-03-02 19:20:40,3.702889,7.498256,27.757669,0.493846,729,350
2025-03-02 19:20:41,3.701011,7.497725,27.753222,0.493543,731,351
2025-03-02 19:20:42,3.699401,7.497828,27.736197,0.493279,733,352
2025-03-02 19:20:43,3.699312,7.497211,27.732765,0.493288,735,353
2025-03-02 19:20:44,3.698999,7.498216,27.738497,0.493315,737,354
2025-03-02 19:20:45,3.698105,7.498161,27.720734,0.493187,739,355
2025-03-02 19:20:46,3.699357,7.498485,27.747150,0.493509,741,357
2025-03-02 19:20:47,3.699982,7.498714,27.741844,0.493365,745,358
2025-03-02 19:20:48,3.697702,7.498058,27.730621,0.493175,747,359
2025-03-02 19:20:50,3.698418,7.498390,27.731920,0.493169,749,360
2025-03-02 19:20:51,3.699446,7.498446,27.721403,0.493173,751,361
2025-03-02 19:20:52,3.696763,7.498026,27.707178,0.492763,754,362
2025-03-02 19:20:53,3.695199,7.498667,27.713322,0.492969,756,363
2025-03-02 19:20:54,3.694528,7.498351,27.718981,0.492992,758,364
2025-03-02 19:20:55,3.695154,7.498050,27.699205,0.492565,760,365
2025-03-02 19:20:56,3.692963,7.498477,27.704992,0.492824,762,366
2025-03-02 19:20:57,3.696271,7.498865,27.723061,0.492817,766,368
2025-03-02 19:20:58,3.695869,7.498533,27.708784,0.492850,768,369
2025-03-02 19:20:59,3.695333,7.498026,27.710096,0.492741,770,370
2025-03-02 19:21:01,3.695959,7.498794,27.697821,0.492678,772,371
2025-03-02 19:21:02,3.693812,7.499331,27.699619,0.492615,774,372
2025-03-02 19:21:03,3.691756,7.498232,27.691145,0.492569,776,373
2025-03-02 19:21:04,3.692918,7.498034,27.691113,0.492481,779,374
2025-03-02 19:21:05,3.693365,7.498319,27.678492,0.492495,781,375
2025-03-02 19:21:06,3.692113,7.497813,27.684002,0.492407,783,376
2025-03-02 19:21:07,3.690772,7.498287,27.683563,0.492376,785,377
2025-03-02 19:21:08,3.693589,7.498509,27.694979,0.492644,787,379
2025-03-02 19:21:09,3.693097,7.498501,27.694910,0.492401,791,380
2025-03-02 19:21:10,3.693142,7.498509,27.681671,0.492290,793,381
2025-03-02 19:21:12,3.691979,7.498564,27.685635,0.492382,795,382
2025-03-02 19:21:13,3.692695,7.498493,27.677914,0.492138,797,383
2025-03-02 19:21:14,3.689341,7.498311,27.660870,0.492060,799,384
2025-03-02 19:21:15,3.688671,7.498501,27.648464,0.492005,801,385
2025-03-02 19:21:16,3.688045,7.497860,27.649092,0.491866,804,386
2025-03-02 19:21:17,3.688671,7.497916,27.644632,0.491697,806,387
2025-03-02 19:21:18,3.688358,7.498414,27.645987,0.491795,808,388
2025-03-02 19:21:19,3.689610,7.499007,27.660725,0.491959,812,390
2025-03-02 19:21:20,3.689028,7.498762,27.656485,0.491985,814,391
2025-03-02 19:21:22,3.688045,7.498730,27.652721,0.491760,816,392
2025-03-02 19:21:23,3.686390,7.498825,27.650215,0.491974,818,393
2025-03-02 19:21:24,3.687687,7.498620,27.653160,0.491759,820,394
2025-03-02 19:21:25,3.685541,7.498406,27.633408,0.491445,822,395
2025-03-02 19:21:26,3.684378,7.497876,27.624006,0.491288,824,396
2025-03-02 19:21:27,3.685362,7.498469,27.622900,0.491549,826,397
2025-03-02 19:21:28,3.685004,7.498454,27.624603,0.491363,829,398
2025-03-02 19:21:29,3.683439,7.498248,27.630056,0.491564,831,399
2025-03-02 19:21:30,3.685094,7.499039,27.637781,0.491611,835,401
2025-03-02 19:21:31,3.684826,7.498635,27.632563,0.491454,837,402
2025-03-02 19:21:33,3.685049,7.498540,27.628323,0.491091,839,403
2025-03-02 19:21:34,3.685049,7.499071,27.639706,0.491330,841,404
2025-03-02 19:21:35,3.682679,7.498525,27.627302,0.491278,843,405
2025-03-02 19:21:36,3.680802,7.498366,27.612186,0.490940,845,406
2025-03-02 19:21:37,3.681606,7.497591,27.603380,0.490829,847,407
2025-03-02 19:21:38,3.681025,7.497844,27.594254,0.490925,849,408
2025-03-02 19:21:39,3.679595,7.498437,27.599669,0.490707,851,409
2025-03-02 19:21:40,3.681472,7.498090,27.612841,0.491214,854,410
