Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
4.193811,0.0,0.0,0.0,0,-5
4.192246,0.0,0.0,0.0,0,-4
4.192112,0.0,0.0,0.0,0,-3
4.193274,0.0,0.0,0.0,0,-2
4.19247,0.0,0.0,0.0,0,-1
4.17937,0.998569,4.154185,4.167657,0,0
4.158132,0.998008,4.150388,4.163645,0,1
4.155405,0.998087,4.145646,4.15939,0,2
4.153169,0.99796,4.144986,4.162194,0,3
4.152499,0.998016,4.144653,4.160131,1,4
4.151828,0.998158,4.144635,4.159826,1,5
4.150486,0.998166,4.142013,4.159734,1,6
4.150755,0.998443,4.147076,4.159103,1,7
4.151023,0.998395,4.144285,4.15792,2,8
4.149682,0.998704,4.145686,4.156211,2,9
4.149928,0.998629,4.143702,4.157277,2,10
4.150174,0.998554,4.141717,4.158343,3,11
4.149861,0.99853,4.141764,4.155428,3,12
4.14919,0.998482,4.141423,4.154733,3,13
4.145971,0.998237,4.136621,4.154978,3,14
4.144451,0.997897,4.137692,4.152192,4,15
4.143869,0.998229,4.136497,4.154177,4,16
4.144451,0.99796,4.135664,4.153517,4,17
4.144674,0.997763,4.131441,4.151496,4,18
4.143691,0.9983,4.135418,4.152188,5,19
4.145747,0.998466,4.13923,4.149798,5,20
4.144853,0.998174,4.13859,4.150227,6,21
4.143959,0.997881,4.13795,4.150656,6,22
4.142797,0.998577,4.134527,4.150695,6,23
4.141634,0.998356,4.139624,4.14843,6,24
4.142573,0.997849,4.130381,4.150711,6,25
4.140069,0.997921,4.132451,4.147366,7,26
4.140605,0.998182,4.130344,4.151473,7,27
4.140337,0.997802,4.133708,4.146335,7,28
4.138102,0.998024,4.13061,4.147667,8,29
4.138683,0.998427,4.134941,4.146192,8,30
4.139175,0.998577,4.133934,4.146945,8,31
4.13875,0.99834,4.13212,4.147458,8,32
4.138325,0.998103,4.130306,4.147972,9,33
4.140427,0.998395,4.134021,4.146258,9,34
4.139041,0.998387,4.132143,4.148358,9,35
4.135956,0.99796,4.127751,4.143702,9,36
4.135687,0.997936,4.126758,4.143552,10,37
4.136716,0.99796,4.127409,4.14467,10,38
4.135821,0.998308,4.127293,4.145586,10,39
4.135643,0.997842,4.128113,4.145082,11,40
4.137163,0.998324,4.129726,4.145428,11,41
4.13609,0.998538,4.130142,4.143457,11,42
4.136604,0.998474,4.130082,4.143394,12,43
4.137118,0.998411,4.130021,4.143332,12,44
4.135061,0.998791,4.131291,4.141124,12,45
4.136895,0.99834,4.128774,4.142024,12,46
4.13381,0.998134,4.124981,4.14328,13,47
4.132915,0.998324,4.12527,4.141877,13,48
4.132647,0.997842,4.124319,4.142611,13,49
4.131753,0.997849,4.123331,4.14055,13,50
4.131753,0.998277,4.124916,4.142579,14,51
4.133497,0.998728,4.124892,4.139503,14,52
4.134212,0.998451,4.12587,4.13832,14,53
4.134279,0.998376,4.12563,4.138792,14,54
4.134346,0.9983,4.125391,4.139265,15,55
4.131172,0.998466,4.128757,4.13747,15,56
4.131127,0.998664,4.127315,4.136389,15,57
4.129115,0.998182,4.121513,4.138581,16,58
4.128265,0.99781,4.121949,4.137183,16,59
4.130233,0.998134,4.119506,4.13652,16,60
4.128042,0.997865,4.119427,4.137664,16,61
4.128534,0.997929,4.117785,4.138172,17,62
4.130009,0.998316,4.122929,4.138047,17,63
4.131529,0.99868,4.123898,4.136785,17,64
4.130501,0.998554,4.126994,4.135858,18,65
4.129785,0.998435,4.124472,4.135978,18,66
4.12907,0.998316,4.121949,4.136099,18,67
4.128623,0.998213,4.122685,4.13481,18,68
4.127953,0.997755,4.118185,4.134007,19,69
4.125717,0.998111,4.117353,4.135111,19,70
4.127416,0.998095,4.117391,4.134266,19,71
4.124912,0.998403,4.120718,4.134707,19,72
4.126388,0.998166,4.118028,4.132197,20,73
4.125046,0.997936,4.12093,4.135914,20,74
4.126835,0.998364,4.119361,4.132031,20,75
4.125583,0.998221,4.119185,4.133316,21,76
4.125404,0.998336,4.11966,4.131405,21,77
4.125225,0.998451,4.120134,4.129493,21,78
4.125717,0.998134,4.118551,4.133167,21,79
4.124733,0.998387,4.118697,4.130851,22,80
4.123034,0.997897,4.115101,4.132638,22,81
4.12366,0.998403,4.115479,4.133104,22,82
4.122721,0.998079,4.112716,4.130705,23,83
4.124555,0.997952,4.115553,4.130591,23,84
4.121201,0.998387,4.114554,4.130352,23,85
4.124644,0.998751,4.119853,4.129954,23,86
4.124555,0.998561,4.120609,4.131332,24,87
4.124018,0.998593,4.120585,4.130581,24,88
4.123481,0.998625,4.120561,4.12983,24,89
4.124063,0.998237,4.119112,4.133471,24,90
4.122587,0.998854,4.117228,4.129582,25,91
4.120933,0.997905,4.112505,4.129397,25,92
4.120665,0.99777,4.11327,4.128996,25,93
4.119994,0.998174,4.11332,4.13112,26,94
4.121067,0.998435,4.112064,4.126091,26,95
4.12062,0.997968,4.110969,4.129106,26,96
4.122274,0.998379,4.11586,4.128002,26,97
4.121872,0.998403,4.117105,4.126766,27,98
4.121246,0.998166,4.115821,4.127134,27,99
4.12062,0.997929,4.114538,4.127502,27,100
4.121559,0.99868,4.115682,4.128941,28,101
4.120397,0.998087,4.113657,4.127744,28,102
4.120933,0.997992,4.109747,4.126679,28,103
4.11834,0.998142,4.113583,4.126655,28,104
4.118161,0.997778,4.109038,4.126917,29,105
4.116373,0.998031,4.108566,4.128516,29,106
4.119278,0.997675,4.10715,4.125042,29,107
4.119189,0.998134,4.112369,4.126595,29,108
4.118966,0.998403,4.11249,4.126291,30,109
4.119323,0.998459,4.113938,4.126557,30,110
4.118854,0.998495,4.112084,4.124844,30,111
4.118384,0.99853,4.110231,4.123131,31,112
4.117535,0.998648,4.113394,4.124612,31,113
4.118161,0.99815,4.107805,4.127532,31,114
4.117088,0.998063,4.108261,4.123301,31,115
4.115434,0.997375,4.105802,4.123707,32,116
4.115076,0.997952,4.106077,4.124079,32,117
4.115925,0.998016,4.108023,4.122198,32,118
4.115791,0.998332,4.110782,4.123285,33,119
4.115791,0.998577,4.108322,4.126048,33,120
4.117043,0.998356,4.108562,4.124321,33,121
4.116931,0.998324,4.108383,4.124678,34,122
4.116819,0.998292,4.108204,4.125034,34,123
4.116104,0.998364,4.108175,4.123762,34,124
4.114048,0.998182,4.105668,4.121677,34,125
4.112751,0.998079,4.106476,4.121484,34,126
4.112795,0.9983,4.104251,4.123585,35,127
4.112975,0.997992,4.104023,4.124846,35,128
4.113466,0.998063,4.104138,4.120896,35,129
4.112661,0.998229,4.109362,4.123837,36,130
4.113153,0.998387,4.108189,4.119916,36,131
4.114629,0.998008,4.104438,4.121404,36,132
4.114674,0.99823,4.105543,4.121158,36,133
4.114718,0.998451,4.106647,4.120912,37,134
4.113869,0.997921,4.104553,4.121357,37,135
4.112349,0.997557,4.103062,4.121574,37,136
4.111767,0.998055,4.106215,4.121015,37,137
4.111007,0.997976,4.103832,4.118467,38,138
4.112393,0.997865,4.103741,4.120013,38,139
4.109576,0.997747,4.102471,4.120152,38,140
4.109979,0.997786,4.105672,4.119977,39,141
4.112751,0.998229,4.104722,4.118389,39,142
4.111633,0.998403,4.104177,4.119117,39,143
4.111946,0.998376,4.104766,4.118753,40,144
4.112259,0.998348,4.105355,4.118389,40,145
4.112393,0.998047,4.104538,4.117367,40,146
4.11208,0.998158,4.103383,4.119383,40,147
4.109934,0.997675,4.099702,4.118142,41,148
4.109934,0.997628,4.101961,4.118566,41,149
4.110113,0.998008,4.101011,4.116777,41,150
4.110292,0.997786,4.100349,4.119089,41,151
4.112393,0.998047,4.103992,4.118427,42,152
4.11293,0.998514,4.104443,4.118095,42,153
4.113064,0.998292,4.104061,4.117988,42,154
4.112416,0.998372,4.103047,4.118144,42,155
4.111767,0.998451,4.102034,4.1183,43,156
4.11208,0.99853,4.104102,4.11632,43,157
4.109845,0.997984,4.098311,4.11657,43,158
4.108012,0.997691,4.099299,4.117224,44,159
4.108235,0.998039,4.101934,4.116534,44,160
4.107698,0.997849,4.098155,4.114982,44,161
4.108682,0.997763,4.098209,4.11689,44,162
4.108906,0.997794,4.101122,4.117992,45,163
4.108995,0.998292,4.103781,4.116195,45,164
4.109487,0.998166,4.102146,4.115131,45,165
4.1098,0.99802,4.101976,4.116037,46,166
4.110113,0.997873,4.101805,4.116943,46,167
4.109532,0.997873,4.10121,4.119686,46,168
4.108325,0.998253,4.10087,4.116063,46,169
4.107609,0.997422,4.098219,4.115658,47,170
4.106849,0.99781,4.097162,4.116291,47,171
4.106044,0.997454,4.098143,4.113483,47,172
4.105105,0.997636,4.097928,4.115427,47,173
4.10676,0.997691,4.097218,4.116562,48,174
4.107833,0.998016,4.098809,4.1151,48,175
4.10743,0.998103,4.101509,4.114823,48,176
4.107497,0.998218,4.099922,4.114237,48,177
4.107564,0.998332,4.098334,4.11365,49,178
4.106492,0.998016,4.098046,4.115863,49,179
4.108325,0.998,4.099782,4.114786,49,180
4.106938,0.998134,4.095613,4.113394,50,181
4.104479,0.997992,4.095162,4.113701,50,182
4.105463,0.997731,4.094371,4.113309,50,183
4.103764,0.998261,4.095,4.116847,51,184
4.104479,0.997944,4.096055,4.11341,51,185
4.103853,0.997533,4.097511,4.113459,51,186
4.105508,0.997699,4.096345,4.113854,51,187
4.106626,0.997968,4.097603,4.114498,52,188
4.105844,0.998264,4.097872,4.114013,52,189
4.105061,0.998561,4.09814,4.113527,52,190
4.105821,0.998356,4.09803,4.1135,52,191
4.104434,0.998253,4.098197,4.112457,53,192
4.103272,0.997921,4.093896,4.112083,53,193
4.102512,0.99762,4.095564,4.112364,53,194
4.101618,0.998285,4.092587,4.111109,54,195
4.102914,0.997881,4.092355,4.111965,54,196
4.101439,0.998198,4.094898,4.112478,54,197
4.103406,0.998261,4.094647,4.111553,54,198
4.103004,0.998079,4.09756,4.111561,55,199
4.103764,0.998087,4.097726,4.110771,55,200
4.103183,0.997964,4.097046,4.11059,56,201
4.102602,0.997842,4.096367,4.110409,56,202
4.103183,0.99762,4.096903,4.108548,56,203
4.099874,0.997976,4.092181,4.109276,56,204
4.101439,0.997873,4.092976,4.107684,56,205
4.101618,0.997755,4.09105,4.108547,57,206
4.101439,0.997612,4.091974,4.111484,57,207
4.100947,0.997683,4.091979,4.109251,57,208
4.100098,0.997794,4.096927,4.110824,57,209
4.102959,0.998095,4.096756,4.111467,58,210
4.101394,0.998198,4.093244,4.109444,58,211
4.101506,0.998234,4.093779,4.108931,58,212
4.101618,0.998269,4.094314,4.108418,59,213
4.100098,0.998047,4.094582,4.111785,59,214
4.100411,0.997984,4.090754,4.106629,59,215
4.099025,0.997604,4.088333,4.108176,59,216
4.09983,0.997636,4.088715,4.10893,60,217
4.099516,0.997905,4.088313,4.110898,60,218
4.099025,0.997604,4.08933,4.108677,60,219
4.100858,0.997778,4.091115,4.109586,61,220
4.101886,0.998055,4.093583,4.109346,61,221
4.1005,0.998055,4.09499,4.106555,61,222
4.10126,0.998142,4.093429,4.107436,62,223
4.10202,0.998229,4.091868,4.108316,62,224
4.101081,0.998039,4.093003,4.105851,62,225
4.098667,0.998221,4.090193,4.105736,62,226
4.098577,0.997913,4.088677,4.107915,62,227
4.097907,0.997494,4.086959,4.10811,63,228
4.098488,0.998039,4.091235,4.106039,63,229
4.09746,0.998024,4.089703,4.107993,63,230
4.097549,0.997707,4.085897,4.107512,64,231
4.098935,0.998008,4.090197,4.106156,64,232
4.098801,0.998308,4.090979,4.105506,64,233
4.097706,0.998292,4.091448,4.105913,64,234
4.096611,0.998277,4.091916,4.10632,65,235
4.098131,0.997723,4.090404,4.107574,65,236
4.097057,0.997936,4.090769,4.106479,65,237
4.097505,0.997921,4.087825,4.106163,65,238
4.096208,0.997929,4.088992,4.103267,66,239
4.096611,0.99781,4.089828,4.105321,66,240
4.095314,0.997778,4.085337,4.106175,66,241
4.095672,0.997699,4.084219,4.104303,67,242
4.096611,0.99853,4.09097,4.104628,67,243
4.097773,0.998039,4.091316,4.103577,67,244
4.096611,0.998055,4.089519,4.105305,67,245
4.096856,0.99802,4.089462,4.10459,68,246
4.097102,0.997984,4.089405,4.103875,68,247
4.096745,0.998198,4.089489,4.103589,68,248
4.097371,0.997794,4.088594,4.10488,69,249
4.094598,0.997533,4.08673,4.104005,69,250
4.095448,0.997723,4.085307,4.104273,69,251
4.093928,0.997865,4.084709,4.102775,69,252
4.094062,0.997944,4.086218,4.106683,70,253
4.09433,0.997992,4.087026,4.10252,70,254
4.094017,0.998387,4.088204,4.10324,70,255
4.094375,0.99834,4.089616,4.104071,70,256
4.095426,0.998284,4.08934,4.103908,70,257
4.096476,0.998229,4.089064,4.103746,71,258
4.096655,0.998482,4.088216,4.102831,71,259
4.094151,0.998,4.086619,4.10281,72,260
4.092363,0.997549,4.083373,4.102712,72,261
4.092631,0.998055,4.083361,4.102654,72,262
4.093436,0.997549,4.084107,4.103958,72,263
4.092363,0.997794,4.085505,4.103014,73,264
4.093168,0.997984,4.083579,4.100134,73,265
4.093078,0.998071,4.082938,4.102785,73,266
4.09433,0.998427,4.08687,4.100979,74,267
4.094643,0.998324,4.087906,4.103074,74,268
4.094218,0.998399,4.085798,4.101351,74,269
4.093793,0.998474,4.083691,4.099627,74,270
4.093078,0.997929,4.084977,4.101409,75,271
4.091648,0.997509,4.082769,4.099608,75,272
4.091245,0.997652,4.081903,4.100373,75,273
4.091648,0.997802,4.080507,4.100183,75,274
4.089814,0.997802,4.081568,4.100073,76,275
4.091826,0.998039,4.08113,4.097811,76,276
4.090619,0.99766,4.081293,4.100402,76,277
4.092631,0.998095,4.08441,4.099903,77,278
4.091558,0.998071,4.085769,4.098605,77,279
4.092028,0.997936,4.084506,4.098812,77,280
4.092497,0.997802,4.083244,4.099018,77,281
4.092989,0.997929,4.083471,4.099988,78,282
4.092094,0.997683,4.081632,4.098067,78,283
4.090485,0.997501,4.080706,4.100006,78,284
4.090709,0.99781,4.080637,4.098816,79,285
4.089233,0.99777,4.082747,4.097794,79,286
4.08968,0.997675,4.080433,4.100849,79,287
4.089591,0.997889,4.082217,4.096522,79,288
4.092229,0.998308,4.085275,4.099667,80,289
4.090798,0.998356,4.086483,4.098516,80,290
4.092005,0.998221,4.083306,4.099467,80,291
4.091938,0.997996,4.084428,4.098081,80,292
4.091871,0.99777,4.08555,4.096696,81,293
4.090932,0.998285,4.082892,4.09594,81,294
4.091871,0.998047,4.080704,4.097978,81,295
4.089323,0.997446,4.079199,4.098105,82,296
4.089189,0.998008,4.078461,4.09749,82,297
4.087936,0.997383,4.078525,4.098145,82,298
4.087936,0.997802,4.080494,4.096622,82,299
4.087981,0.997691,4.079892,4.095437,83,300
4.09044,0.998269,4.080692,4.097972,83,301
4.088562,0.998403,4.082606,4.09787,83,302
4.089032,0.99813,4.081674,4.098612,84,303
4.089501,0.997857,4.080741,4.099353,84,304
4.088965,0.998292,4.083592,4.096289,84,305
4.089412,0.997707,4.081134,4.096204,84,306
4.086014,0.998063,4.078278,4.096828,85,307
4.08673,0.997952,4.078759,4.096007,85,308
4.086953,0.997849,4.07671,4.095333,85,309
4.0874,0.997936,4.079114,4.097712,85,310
4.087624,0.997683,4.077327,4.094744,86,311
4.08579,0.997565,4.080119,4.093439,86,312
4.088607,0.997834,4.080778,4.096928,86,313
4.089121,0.997862,4.080887,4.096614,86,314
4.089635,0.997889,4.080997,4.0963,87,315
4.089054,0.998063,4.081626,4.09515,87,316
4.08807,0.997889,4.079199,4.097575,87,317
4.088205,0.997509,4.076821,4.094001,88,318
4.084538,0.998174,4.075916,4.095255,88,319
4.087668,0.997683,4.078113,4.095741,88,320
4.085567,0.997731,4.075809,4.094765,89,321
4.085925,0.998039,4.076316,4.093924,89,322
4.08588,0.998055,4.074199,4.09359,89,323
4.086998,0.997976,4.079639,4.094931,89,324
4.08731,0.998055,4.080432,4.09342,90,325
4.087534,0.997912,4.079526,4.093202,90,326
4.087758,0.99777,4.07862,4.092983,90,327
4.086416,0.998111,4.080413,4.093723,90,328
4.085701,0.998095,4.075762,4.094892,91,329
4.083063,0.997865,4.073792,4.091588,91,330
4.084449,0.997612,4.075218,4.091475,91,331
4.086059,0.997731,4.075053,4.094051,92,332
4.084851,0.997739,4.077718,4.092079,92,333
4.081409,0.99766,4.072381,4.092944,92,334
4.08673,0.997905,4.078744,4.094897,92,335
4.08588,0.998205,4.079106,4.093357,93,336
4.08635,0.998055,4.078404,4.092738,93,337
4.086819,0.997905,4.077703,4.092118,93,338
4.085388,0.998514,4.077894,4.094647,94,339
4.086103,0.997778,4.074995,4.092254,94,340
4.083823,0.99781,4.073538,4.092734,94,341
4.083689,0.997541,4.072592,4.092933,94,342
4.083287,0.998395,4.074746,4.094378,95,343
4.082705,0.998118,4.074764,4.093228,95,344
4.082705,0.997644,4.075062,4.091169,95,345
4.081767,0.997699,4.076691,4.091527,95,346
4.084315,0.998387,4.076253,4.093131,96,347
4.084896,0.998118,4.077466,4.09333,96,348
4.084359,0.99813,4.076341,4.091741,96,349
4.083823,0.998142,4.075216,4.090153,97,350
4.083689,0.997826,4.07477,4.091063,97,351
4.085075,0.998158,4.074109,4.091181,97,352
4.082795,0.997929,4.073512,4.092204,97,353
4.08123,0.997715,4.073833,4.09133,98,354
4.081141,0.998182,4.075614,4.090477,98,355
4.082705,0.99781,4.072423,4.09102,98,356
4.082616,0.997573,4.071694,4.092568,98,357
4.082795,0.997984,4.076004,4.091729,99,358
4.082213,0.998024,4.0767,4.088584,99,359
4.082638,0.998091,4.07636,4.088644,99,360
4.083063,0.998158,4.07602,4.088705,99,361
4.084047,0.998174,4.073405,4.091732,100,362
4.082929,0.997509,4.076001,4.092825,100,363
4.081856,0.997731,4.072837,4.087966,100,364
4.080962,0.997786,4.073764,4.090106,101,365
4.081409,0.998079,4.070072,4.089694,101,366
4.080112,0.998008,4.072025,4.088815,101,367
4.080783,0.997668,4.070583,4.089448,102,368
4.082527,0.99777,4.074358,4.090008,102,369
4.082616,0.998174,4.074814,4.088103,102,370
4.082527,0.998071,4.073609,4.089226,102,371
4.082504,0.998114,4.073454,4.088085,102,372
4.082482,0.998158,4.073299,4.086944,103,373
4.081141,0.997849,4.072459,4.088478,103,374
4.081498,0.998095,4.07093,4.090174,103,375
4.079442,0.997691,4.071748,4.088684,104,376
4.07971,0.997612,4.070333,4.088016,104,377
4.080604,0.997857,4.069597,4.088972,104,378
4.078726,0.997256,4.071169,4.08814,105,379
4.078905,0.998055,4.069633,4.087605,105,380
4.080336,0.998387,4.071623,4.089041,105,381
4.081364,0.998285,4.073742,4.087429,105,382
4.080358,0.998238,4.073806,4.087109,106,383
4.079352,0.99819,4.073871,4.086789,106,384
4.080693,0.998229,4.073921,4.087163,106,385
4.079933,0.997842,4.071678,4.086542,107,386
4.077519,0.997889,4.06822,4.087345,107,387
4.077653,0.998134,4.070086,4.086905,107,388
4.079978,0.99777,4.070188,4.088282,107,389
4.079308,0.997913,4.069673,4.087978,108,390
4.078994,0.997897,4.066749,4.087196,108,391
4.080023,0.998356,4.073057,4.086454,108,392
4.080291,0.998174,4.073138,4.086227,108,393
4.079531,0.998292,4.072868,4.08673,108,394
4.078771,0.998411,4.072597,4.087232,109,395
4.0781,0.998245,4.073806,4.08664,109,396
4.078503,0.998126,4.073302,4.084377,110,397
4.0781,0.997755,4.068717,4.086437,110,398
4.076088,0.997652,4.068842,4.085371,110,399
4.077877,0.997478,4.065782,4.087735,110,400
4.076893,0.997391,4.065847,4.086929,111,401
4.077072,0.997976,4.068563,4.087923,111,402
4.074479,0.998024,4.070023,4.085679,111,403
4.078726,0.997636,4.070052,4.086146,112,404
4.078033,0.997782,4.068984,4.086711,112,405
4.07734,0.997929,4.067917,4.087275,112,406
4.077698,0.997873,4.070157,4.083961,112,407
4.077653,0.997873,4.069636,4.084548,113,408
4.075462,0.998387,4.068461,4.084485,113,409
4.075149,0.997905,4.062683,4.08506,113,410
4.07658,0.997668,4.066382,4.085817,113,411
4.075686,0.997652,4.065613,4.083912,114,412
4.075418,0.997565,4.065588,4.083464,114,413
4.076804,0.998079,4.071405,4.085361,114,414
4.075775,0.998237,4.069815,4.085568,115,415
4.07725,0.9983,4.07072,4.086524,115,416
4.077072,0.998324,4.070452,4.086412,115,417
4.076893,0.998348,4.070184,4.086301,115,418
4.076446,0.99815,4.067526,4.081771,116,419
4.0781,0.998126,4.066735,4.085935,116,420
4.07421,0.997462,4.065949,4.084153,116,421
4.074881,0.997747,4.066713,4.083061,117,422
4.075373,0.998055,4.065775,4.087256,117,423
4.076267,0.997335,4.063386,4.083073,117,424
4.076178,0.998498,4.068674,4.082871,117,425
4.076401,0.998348,4.068541,4.082896,118,426
4.075507,0.997707,4.065331,4.083155,118,427
4.075306,0.997873,4.066413,4.08314,118,428
4.075105,0.998039,4.067496,4.083125,118,429
4.075284,0.998126,4.069921,4.081898,119,430
4.075954,0.99819,4.063178,4.083494,119,431
4.073808,0.997596,4.063612,4.083479,119,432
4.073271,0.997873,4.064534,4.082102,120,433
4.073853,0.997889,4.065062,4.083073,120,434
4.074657,0.997731,4.065171,4.081189,120,435
4.073495,0.997849,4.066859,4.08534,120,436
4.075686,0.998324,4.067821,4.083252,121,437
4.076044,0.997755,4.067226,4.08099,121,438
4.075239,0.998064,4.068105,4.081934,122,439
4.074434,0.998372,4.068985,4.082879,122,440
4.07497,0.997992,4.066971,4.081562,122,441
4.073003,0.998111,4.064554,4.081841,122,442
4.071438,0.997707,4.061303,4.083013,122,443
4.071706,0.997414,4.060409,4.081756,123,444
4.071572,0.997501,4.061729,4.082747,123,445
4.072511,0.997525,4.063317,4.081878,123,446
4.073048,0.998229,4.063922,4.081943,123,447
4.072422,0.99819,4.066914,4.082699,124,448
4.073226,0.998506,4.065845,4.080622,124,449
4.072646,0.9983,4.065583,4.082157,124,450
4.073004,0.998233,4.066448,4.082539,124,451
4.073361,0.998166,4.067313,4.082921,125,452
4.076848,0.998237,4.065927,4.081264,125,453
4.073316,0.998237,4.065766,4.082535,125,454
4.07269,0.997778,4.061823,4.079451,126,455
4.069337,0.997723,4.061731,4.080343,126,456
4.070812,0.997952,4.061429,4.080267,126,457
4.072243,0.997683,4.061401,4.081866,126,458
4.071751,0.997581,4.063552,4.079917,127,459
4.072377,0.99815,4.064567,4.080353,127,460
4.071751,0.998166,4.064538,4.078987,127,461
4.072712,0.998024,4.064267,4.079985,128,462
4.073674,0.997881,4.063996,4.080984,128,463
4.072377,0.998316,4.064651,4.083392,128,464
4.072422,0.998047,4.064157,4.079131,128,465
4.070142,0.998047,4.060868,4.080021,129,466
4.071438,0.997755,4.061449,4.07776,129,467
4.070052,0.997636,4.059873,4.077801,129,468
4.069784,0.998158,4.061058,4.08068,130,469
4.070767,0.99834,4.061129,4.077993,130,470
4.072958,0.998356,4.064189,4.077968,130,471
4.071259,0.998593,4.064896,4.080503,130,472
4.071348,0.998554,4.06468,4.079511,130,473
4.071438,0.998514,4.064464,4.078519,131,474
4.072198,0.998411,4.065174,4.076886,131,475
4.071081,0.998332,4.063148,4.077364,131,476
4.070723,0.998253,4.060164,4.078878,132,477
4.069337,0.997691,4.060438,4.078222,132,478
4.068979,0.998,4.06023,4.080996,132,479
4.067548,0.997739,4.060724,4.077017,133,480
4.069203,0.99781,4.061922,4.078954,133,481
4.069561,0.997707,4.06002,4.077865,133,482
4.070455,0.998087,4.064462,4.0783,133,483
4.070097,0.997913,4.067369,4.078565,134,484
4.070924,0.997881,4.064214,4.078993,134,485
4.071751,0.997849,4.061059,4.079421,134,486
4.071393,0.998126,4.064628,4.077575,135,487
4.069695,0.998395,4.061036,4.077226,135,488
4.069113,0.997873,4.061604,4.079553,135,489
4.069561,0.998008,4.063067,4.079456,135,490
4.06804,0.997929,4.062582,4.074623,136,491
4.068398,0.99781,4.058638,4.077387,136,492
4.068085,0.997794,4.059706,4.078864,136,493
4.068443,0.997755,4.061598,4.07622,136,494
4.069561,0.998118,4.062522,4.076131,137,495
4.069605,0.997921,4.063158,4.078565,137,496
4.069448,0.998178,4.062324,4.07748,138,497
4.069292,0.998435,4.061491,4.076395,138,498
4.070365,0.997707,4.063243,4.07817,138,499
4.069337,0.998482,4.059976,4.074877,138,500
4.068174,0.997842,4.059159,4.076782,138,501
4.067057,0.997842,4.06011,4.076831,139,502
4.068845,0.998055,4.060494,4.075468,139,503
4.065939,0.997818,4.058979,4.074548,139,504
4.067414,0.998039,4.059268,4.076191,140,505
4.070767,0.998372,4.062452,4.076378,140,506
4.069695,0.998229,4.060062,4.075799,140,507
4.069292,0.99862,4.0615,4.074775,140,508
4.06889,0.999012,4.062938,4.073751,141,509
4.068532,0.997857,4.060859,4.074455,141,510
4.067593,0.998751,4.061093,4.075252,141,511
4.066967,0.99781,4.057974,4.074951,141,512
4.065894,0.997739,4.058335,4.07424,142,513
4.067414,0.997826,4.057261,4.074818,142,514
4.067414,0.998198,4.057175,4.072198,142,515
4.067638,0.99819,4.059749,4.075591,143,516
4.068353,0.998672,4.060319,4.074397,143,517
4.067862,0.998348,4.060769,4.074581,143,518
4.068353,0.998285,4.060906,4.074639,143,519
4.068465,0.998546,4.060468,4.073371,144,520
4.068577,0.998807,4.06003,4.072103,144,521
4.06813,0.997921,4.059054,4.074851,144,522
4.067369,0.998285,4.05964,4.074732,145,523
4.066788,0.998229,4.056584,4.074409,145,524
4.064776,0.997936,4.056417,4.074409,145,525
4.064866,0.997739,4.057665,4.073317,145,526
4.064419,0.997976,4.058846,4.07683,146,527
4.065268,0.998111,4.060024,4.072877,146,528
4.067191,0.997944,4.059031,4.075921,146,529
4.066744,0.998213,4.061843,4.072263,146,530
4.067012,0.998079,4.061372,4.074085,146,531
4.06728,0.997944,4.060902,4.075907,147,532
4.065626,0.9983,4.059426,4.073657,147,533
4.06652,0.998213,4.060276,4.075623,148,534
4.064955,0.997944,4.057388,4.071146,148,535
4.064195,0.998008,4.057657,4.072857,148,536
4.064955,0.998,4.057277,4.074544,148,537
4.064776,0.997739,4.057628,4.073427,149,538
4.066475,0.998364,4.059943,4.072853,149,539
4.06576,0.998372,4.059664,4.071282,149,540
4.066788,0.998269,4.058112,4.073708,150,541
4.06605,0.998273,4.058888,4.073394,150,542
4.065313,0.998277,4.059665,4.07308,150,543
4.066297,0.998174,4.059599,4.074373,150,544
4.067414,0.998514,4.059834,4.072875,151,545
4.063927,0.997936,4.05551,4.072449,151,546
4.064106,0.998324,4.054561,4.073669,151,547
4.065268,0.997936,4.054329,4.07155,151,548
4.063435,0.998016,4.054443,4.071697,152,549
4.063345,0.998332,4.058972,4.071575,152,550
4.065447,0.998134,4.056037,4.07224,152,551
4.066386,0.998031,4.057364,4.071738,153,552
4.065872,0.99802,4.056588,4.071632,153,553
4.065358,0.998008,4.055813,4.071527,153,554
4.06491,0.998364,4.056726,4.071726,153,555
4.064598,0.998126,4.056884,4.073376,154,556
4.064016,0.998063,4.053095,4.072078,154,557
4.06339,0.997652,4.057134,4.070418,154,558
4.064464,0.997968,4.053055,4.072333,155,559
4.063211,0.997889,4.053185,4.070377,155,560
4.062496,0.997944,4.054341,4.07112,155,561
4.065894,0.997755,4.056319,4.072902,155,562
4.063569,0.998063,4.056541,4.07131,156,563
4.063704,0.998118,4.056755,4.071248,156,564
4.063838,0.998174,4.056968,4.071186,156,565
4.064553,0.998474,4.057469,4.072242,156,566
4.064598,0.99819,4.058589,4.074028,157,567
4.065089,0.998561,4.056693,4.071532,157,568
4.061736,0.997747,4.054552,4.071279,157,569
4.061155,0.997865,4.054988,4.071177,158,570
4.063614,0.997834,4.053487,4.068879,158,571
4.062809,0.99781,4.052198,4.069697,158,572
4.061557,0.997881,4.05313,4.070133,158,573
4.062585,0.999028,4.057937,4.070498,159,574
4.06272,0.998095,4.055738,4.069016,159,575
4.062742,0.998288,4.056191,4.06945,159,576
