Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
4.114003,0.99747,4.106171,4.128275,32,119
4.116373,0.997612,4.105597,4.123976,33,120
4.115568,0.997842,4.104565,4.124264,33,121
4.112661,0.99728,4.102931,4.124877,33,122
4.112215,0.997193,4.099821,4.124661,34,123
4.112617,0.997067,4.100002,4.124419,34,124
4.113019,0.99694,4.100182,4.124177,34,125
4.111946,0.997169,4.099535,4.122663,34,126
4.111678,0.997059,4.101348,4.124058,35,127
4.11284,0.997248,4.103024,4.124357,35,128
4.114271,0.99743,4.102388,4.122405,35,129
4.112438,0.997834,4.101784,4.123286,36,130
4.112706,0.997652,4.103992,4.123566,36,131
4.113958,0.997565,4.103385,4.122816,36,132
4.112035,0.997549,4.098464,4.12239,36,133
4.111052,0.997122,4.098133,4.123242,37,134
4.111186,0.997217,4.099686,4.123084,37,135
4.11132,0.997312,4.10124,4.122925,37,136
4.10989,0.99743,4.100208,4.121442,37,137
4.110605,0.996892,4.099019,4.121197,38,138
4.11141,0.99747,4.101783,4.121056,38,139
4.111588,0.997414,4.101434,4.122564,38,140
4.111812,0.997612,4.099888,4.121354,39,141
4.110471,0.99743,4.10377,4.121751,39,142
4.110873,0.997501,4.101685,4.124263,39,143
4.10904,0.996655,4.097261,4.119742,39,144
4.109219,0.996869,4.095708,4.121182,40,145
4.108906,0.996968,4.096244,4.121349,40,146
4.108593,0.997066,4.096781,4.121516,40,147
4.108459,0.997232,4.097359,4.121211,40,148
4.108637,0.997011,4.09602,4.119549,41,149
4.109755,0.997525,4.098905,4.120523,41,150
4.109263,0.997778,4.10195,4.122043,41,151
4.110292,0.99694,4.099847,4.120104,42,152
4.109934,0.997185,4.098402,4.118817,42,153
4.109129,0.997668,4.099329,4.120572,42,154
4.109755,0.997422,4.09853,4.118361,42,155
4.10743,0.997003,4.091895,4.118516,43,156
4.106536,0.996829,4.095656,4.118258,43,157
4.107185,0.996825,4.094908,4.118296,44,158
4.107833,0.996821,4.094161,4.118333,44,159
4.108906,0.996742,4.096056,4.117173,44,160
4.107698,0.997462,4.096378,4.118008,44,161
4.108906,0.997367,4.097707,4.116752,44,162
4.107207,0.997501,4.096189,4.11716,45,163
4.107073,0.997707,4.097273,4.116564,45,164
4.106268,0.997612,4.098632,4.119146,45,165
4.108861,0.997517,4.096998,4.117205,45,166
4.104971,0.996837,4.093992,4.117528,46,167
4.105374,0.997051,4.093021,4.119843,46,168
4.105642,0.996968,4.093582,4.118811,46,169
4.10591,0.996884,4.094142,4.11778,47,170
4.105284,0.997066,4.091075,4.117171,47,171
4.105508,0.99671,4.09243,4.115083,47,172
4.106357,0.997272,4.096977,4.117208,47,173
4.107609,0.997494,4.095436,4.117173,48,174
4.104971,0.997264,4.095972,4.116378,48,175
4.105865,0.997454,4.092752,4.116819,48,176
4.105865,0.997715,4.096442,4.117311,49,177
4.103898,0.996971,4.091469,4.114366,49,178
4.103183,0.997066,4.091292,4.115047,49,179
4.10325,0.997026,4.092346,4.115343,50,180
4.103317,0.996987,4.0934,4.115639,50,181
4.103362,0.996774,4.089073,4.113734,50,182
4.103496,0.997201,4.092703,4.114574,50,183
4.102333,0.997177,4.090643,4.11458,50,184
4.104882,0.997494,4.093486,4.115013,51,185
4.10515,0.997604,4.0925,4.11412,51,186
4.104479,0.997414,4.094093,4.114357,51,187
4.103719,0.997581,4.094298,4.114863,52,188
4.10515,0.997082,4.08959,4.113584,52,189
4.101752,0.99713,4.089346,4.111154,52,190
4.101305,0.997019,4.088495,4.114682,52,191
4.101104,0.997154,4.088148,4.11404,52,192
4.100903,0.997288,4.087802,4.113398,53,193
4.101305,0.99728,4.090506,4.110909,53,194
4.09898,0.997153,4.093328,4.112768,54,195
4.101707,0.997383,4.093726,4.1134,54,196
4.102557,0.997525,4.09139,4.111696,54,197
4.102423,0.997335,4.091795,4.112385,54,198
4.10126,0.997462,4.090956,4.112707,55,199
4.101707,0.997122,4.088897,4.112671,55,200
4.100276,0.997264,4.086656,4.112157,55,201
4.100209,0.997094,4.087758,4.112764,55,202
4.100142,0.996924,4.08886,4.113372,55,203
4.099427,0.997185,4.089456,4.112206,56,204
4.098354,0.997232,4.087263,4.112765,56,205
4.099248,0.997074,4.08957,4.112344,57,206
4.101081,0.99732,4.091183,4.113625,57,207
4.100724,0.997383,4.090851,4.113616,57,208
4.101529,0.997533,4.091544,4.113347,57,209
4.103004,0.997106,4.089788,4.111183,58,210
4.101484,0.997446,4.087085,4.11135,58,211
4.09974,0.997035,4.088126,4.111326,58,212
4.098712,0.997256,4.08715,4.110294,58,213
4.098667,0.99728,4.08715,4.10922,58,214
4.098622,0.997304,4.087149,4.108147,59,215
4.096968,0.996861,4.086124,4.110893,59,216
4.097728,0.99709,4.08512,4.112525,60,217
4.100634,0.997675,4.087652,4.109173,60,218
4.098444,0.997596,4.090405,4.107668,60,219
4.098577,0.997217,4.090307,4.111566,60,220
4.099114,0.997161,4.088763,4.109158,61,221
4.098086,0.997628,4.088171,4.108416,61,222
4.096252,0.996758,4.086817,4.108757,61,223
4.097057,0.996877,4.086266,4.107385,62,224
4.096968,0.997162,4.086047,4.108152,62,225
4.096879,0.997446,4.085828,4.10892,62,226
4.09746,0.997454,4.085115,4.108016,62,227
4.097549,0.997138,4.084212,4.107494,63,228
4.097683,0.99781,4.08841,4.108155,63,229
4.097281,0.997826,4.08834,4.107071,63,230
4.096745,0.99762,4.087404,4.108407,63,231
4.096252,0.997509,4.085897,4.109858,64,232
4.097415,0.997596,4.087157,4.10674,64,233
4.095806,0.997122,4.08296,4.108288,64,234
4.095492,0.997122,4.084041,4.107543,65,235
4.09547,0.997228,4.08381,4.107604,65,236
4.095448,0.997335,4.083579,4.107665,65,237
4.093436,0.997035,4.082756,4.106877,65,238
4.094867,0.997248,4.084227,4.106097,66,239
4.097281,0.997312,4.085337,4.106521,66,240
4.096252,0.997683,4.086297,4.105951,66,241
4.095582,0.997517,4.08725,4.106729,67,242
4.095403,0.997367,4.084928,4.106317,67,243
4.095135,0.997351,4.084174,4.105424,67,244
4.092854,0.99709,4.082521,4.104723,67,245
4.092854,0.997177,4.079544,4.107537,68,246
4.093458,0.997122,4.081114,4.106822,68,247
4.094062,0.997066,4.082684,4.106108,68,248
4.093972,0.997573,4.082394,4.105402,68,249
4.093078,0.996971,4.082449,4.106467,69,250
4.096163,0.997675,4.086792,4.105674,69,251
4.094598,0.99777,4.084703,4.104399,69,252
4.094017,0.99743,4.085101,4.105375,70,253
4.09433,0.997248,4.083293,4.104891,70,254
4.095269,0.997533,4.08562,4.104154,70,255
4.092184,0.997343,4.08181,4.103503,70,256
4.092721,0.997462,4.083848,4.103741,71,257
4.092095,0.997332,4.081637,4.104278,71,258
4.091469,0.997201,4.079426,4.104815,71,259
4.091469,0.997027,4.082528,4.104037,72,260
4.091379,0.997114,4.08162,4.103938,72,261
4.094375,0.997675,4.082244,4.103936,72,262
4.092765,0.997193,4.084195,4.103271,72,263
4.092989,0.997106,4.081783,4.104158,73,264
4.093972,0.997327,4.08185,4.102703,73,265
4.092854,0.997288,4.082385,4.103198,73,266
4.090261,0.99728,4.081033,4.103773,73,267
4.090395,0.997051,4.077648,4.102619,74,268
4.09082,0.997055,4.077638,4.102964,74,269
4.091245,0.997059,4.077628,4.103309,74,270
4.0912,0.997288,4.080352,4.100955,75,271
4.09044,0.997114,4.078207,4.101689,75,272
4.092408,0.997422,4.078615,4.102371,75,273
4.089725,0.997367,4.080687,4.10206,75,274
4.091022,0.997668,4.079585,4.101379,76,275
4.091648,0.997501,4.08139,4.103476,76,276
4.09129,0.997153,4.082339,4.102746,76,277
4.091603,0.996821,4.078684,4.10221,76,278
4.089367,0.996995,4.076726,4.100581,77,279
4.08892,0.997216,4.076714,4.101152,77,280
4.088473,0.997438,4.076701,4.101722,77,281
4.088741,0.997082,4.077163,4.099578,78,282
4.089099,0.996987,4.079985,4.100128,78,283
4.089412,0.997454,4.079699,4.102013,78,284
4.089814,0.997683,4.080225,4.100097,78,285
4.090127,0.997557,4.080578,4.09996,79,286
4.091022,0.997699,4.082156,4.103657,79,287
4.090753,0.997517,4.079352,4.099595,79,288
4.088652,0.99728,4.0799,4.099062,80,289
4.087266,0.997051,4.076992,4.098461,80,290
4.088048,0.997019,4.075561,4.099331,80,291
4.08883,0.996987,4.07413,4.1002,80,292
4.086371,0.997169,4.074991,4.099891,81,293
4.085299,0.996916,4.074607,4.099681,81,294
4.089233,0.997699,4.077814,4.100689,81,295
4.089546,0.997407,4.079739,4.09896,81,296
4.089189,0.997407,4.07802,4.099034,82,297
4.087936,0.99732,4.078009,4.098238,82,298
4.087847,0.997778,4.080504,4.097829,82,299
4.085746,0.997043,4.072798,4.100014,83,300
4.087713,0.996829,4.075656,4.098081,83,301
4.086908,0.996706,4.075192,4.098318,83,302
4.086103,0.996584,4.074728,4.098554,83,303
4.086595,0.997051,4.07554,4.097534,84,304
4.085746,0.996916,4.074235,4.097919,84,305
4.089189,0.99766,4.077534,4.097905,84,306
4.087221,0.997414,4.076119,4.099607,85,307
4.087087,0.997612,4.078348,4.096776,85,308
4.086148,0.997114,4.077246,4.097406,85,309
4.08588,0.997335,4.07469,4.097946,85,310
4.086327,0.997019,4.071846,4.098249,86,311
4.085522,0.9969,4.072227,4.098153,86,312
4.084919,0.996948,4.07286,4.097562,86,313
4.084315,0.996995,4.073494,4.096971,86,314
4.084986,0.997066,4.072221,4.095346,87,315
4.086237,0.997169,4.074075,4.095173,87,316
4.08655,0.997359,4.075766,4.095753,87,317
4.086103,0.997375,4.07672,4.094161,88,318
4.08655,0.997399,4.07625,4.095312,88,319
4.084896,0.997399,4.076456,4.097044,88,320
4.086327,0.997573,4.078406,4.098351,88,321
4.085433,0.997454,4.074759,4.09654,89,322
4.084181,0.997296,4.071001,4.096574,89,323
4.084606,0.997316,4.072648,4.096113,89,324
4.08503,0.997335,4.074295,4.095651,89,325
4.083868,0.997106,4.070839,4.096991,90,326
4.083018,0.997106,4.070596,4.094781,90,327
4.083108,0.997573,4.074416,4.095176,90,328
4.08579,0.997351,4.073794,4.09562,91,329
4.085209,0.997359,4.074445,4.096644,91,330
4.082973,0.997675,4.074848,4.094893,91,331
4.08512,0.997731,4.074196,4.094987,91,332
4.084404,0.997082,4.069345,4.093805,92,333
4.081945,0.996853,4.070796,4.094142,92,334
4.082571,0.997043,4.071256,4.091857,92,335
4.08284,0.99711,4.070477,4.092269,92,336
4.083108,0.997177,4.069698,4.092681,93,337
4.081364,0.996948,4.070759,4.094005,93,338
4.082392,0.997185,4.072906,4.094877,93,339
4.082884,0.997715,4.073384,4.092754,94,340
4.083421,0.997454,4.073801,4.093176,94,341
4.083868,0.997501,4.072984,4.094828,94,342
4.083108,0.997312,4.072207,4.093608,94,343
4.082929,0.997272,4.071415,4.093556,95,344
4.080872,0.997161,4.070907,4.09321,95,345
4.081364,0.997312,4.069905,4.092397,95,346
4.081431,0.997142,4.070057,4.092108,96,347
4.081498,0.996971,4.070209,4.091818,96,348
4.081453,0.996956,4.068112,4.095001,96,349
4.082258,0.997122,4.069676,4.093469,96,350
4.083734,0.997312,4.072608,4.090733,97,351
4.082392,0.997509,4.070487,4.091949,97,352
4.082482,0.997501,4.072178,4.092877,97,353
4.082213,0.996932,4.071068,4.093273,98,354
4.081901,0.997596,4.074374,4.090996,98,355
4.081543,0.997232,4.068389,4.090217,98,356
4.080068,0.997399,4.06802,4.090975,98,357
4.080738,0.997229,4.068184,4.091195,98,358
4.081409,0.997059,4.068349,4.091416,99,359
4.079218,0.997019,4.067664,4.09199,99,360
4.080604,0.997145,4.065041,4.091226,99,361
4.081945,0.997193,4.070622,4.091552,100,362
4.079799,0.997256,4.069539,4.093017,100,363
4.080872,0.997414,4.069519,4.091556,100,364
4.080604,0.997849,4.072415,4.09062,101,365
4.081722,0.997763,4.069449,4.089968,101,366
4.078324,0.997122,4.067729,4.090954,101,367
4.079397,0.99724,4.067409,4.090624,101,368
4.079106,0.997256,4.068452,4.090096,102,369
4.078815,0.997272,4.069495,4.089567,102,370
4.07962,0.997138,4.065215,4.090682,102,371
4.07725,0.997185,4.06742,4.091609,103,372
4.079844,0.997343,4.071723,4.090177,103,373
4.081185,0.997525,4.071981,4.090496,103,374
4.080693,0.997723,4.070879,4.08962,103,375
4.078637,0.997414,4.071404,4.08949,104,376
4.079128,0.997707,4.068753,4.090253,104,377
4.07886,0.997003,4.067975,4.090069,104,378
4.079754,0.996552,4.066843,4.091246,104,379
4.078904,0.996912,4.066518,4.089859,104,380
4.078055,0.997272,4.066193,4.088472,105,381
4.078637,0.99724,4.067545,4.087422,105,382
4.077385,0.997391,4.065423,4.088328,106,383
4.078637,0.997304,4.067513,4.087566,106,384
4.078681,0.997296,4.067915,4.087375,106,385
4.080425,0.997446,4.068758,4.090423,106,386
4.078637,0.997494,4.06946,4.089252,107,387
4.078279,0.997644,4.069262,4.088736,107,388
4.07886,0.997343,4.06745,4.089164,107,389
4.07649,0.996829,4.06411,4.087438,108,390
4.076624,0.997114,4.06408,4.087756,108,391
4.076759,0.997399,4.06405,4.088073,108,392
4.07658,0.997027,4.064293,4.088603,108,393
4.07658,0.996987,4.06529,4.086125,109,394
4.076356,0.997557,4.066499,4.08842,109,395
4.078815,0.997517,4.068589,4.09093,109,396
4.077564,0.997596,4.066864,4.089618,109,397
4.0781,0.997509,4.066039,4.087658,110,398
4.076669,0.997628,4.06719,4.087804,110,399
4.075462,0.997691,4.067018,4.087376,110,400
4.075999,0.996861,4.064395,4.088522,111,401
4.07573,0.997264,4.064784,4.08752,111,402
4.075507,0.997146,4.063512,4.088364,111,403
4.075284,0.997027,4.062241,4.089208,111,404
4.074747,0.997391,4.064664,4.086699,112,405
4.074747,0.997612,4.06432,4.08495,112,406
4.076267,0.997161,4.064608,4.086079,112,407
4.077787,0.997723,4.065681,4.087374,113,408
4.078055,0.997573,4.066663,4.086921,113,409
4.077921,0.997486,4.065676,4.086278,113,410
4.075909,0.997802,4.066382,4.086183,113,411
4.07354,0.997264,4.061981,4.0863,114,412
4.074836,0.996908,4.062275,4.086952,114,413
4.075418,0.997248,4.06181,4.086545,114,414
4.075999,0.997588,4.061345,4.086138,114,415
4.073719,0.99743,4.061686,4.086694,115,416
4.073629,0.997193,4.062604,4.086122,115,417
4.075686,0.997715,4.065173,4.085927,115,418
4.075909,0.997422,4.065009,4.086677,116,419
4.074166,0.997715,4.065981,4.086093,116,420
4.076222,0.997573,4.065561,4.085708,116,421
4.076625,0.997312,4.065101,4.086069,116,422
4.072824,0.996932,4.06183,4.086296,117,423
4.073182,0.997161,4.061139,4.084354,117,424
4.073272,0.997106,4.061571,4.08453,117,425
4.073361,0.997051,4.062004,4.084705,117,426
4.073853,0.997051,4.061885,4.08557,118,427
4.073226,0.996971,4.060207,4.087142,118,428
4.075373,0.99732,4.063995,4.085915,118,429
4.074613,0.997668,4.064853,4.084435,119,430
4.074836,0.997367,4.064335,4.085192,119,431
4.074747,0.997533,4.065007,4.084485,119,432
4.075194,0.997581,4.067136,4.08372,119,433
4.072869,0.996956,4.062833,4.085346,120,434
4.072422,0.997209,4.060532,4.08326,120,435
4.071886,0.997193,4.060718,4.083877,120,436
4.071349,0.997177,4.060904,4.084493,121,437
4.072154,0.997517,4.059905,4.082394,121,438
4.072869,0.997225,4.057738,4.08336,121,439
4.073316,0.997509,4.062447,4.083875,121,440
4.073674,0.997343,4.065471,4.082368,122,441
4.07573,0.997422,4.065771,4.084796,122,442
4.073808,0.997596,4.065012,4.0844,122,443
4.074434,0.997367,4.062898,4.082874,122,444
4.075552,0.997351,4.060307,4.084212,123,445
4.069829,0.997145,4.060141,4.082685,123,446
4.070768,0.99707,4.060154,4.082526,123,447
4.071706,0.996995,4.060166,4.082366,123,448
4.069561,0.997074,4.060661,4.082959,124,449
4.071126,0.997422,4.058191,4.082371,124,450
4.072824,0.997636,4.063015,4.080957,124,451
4.070723,0.997351,4.063225,4.082187,125,452
4.071393,0.997494,4.063431,4.08318,125,453
4.072422,0.997407,4.061307,4.082463,125,454
4.070365,0.997145,4.060768,4.082667,126,455
4.069516,0.997019,4.058488,4.081883,126,456
4.068532,0.997169,4.059569,4.082045,126,457
4.06956,0.997138,4.059601,4.08264,126,458
4.070589,0.997106,4.059633,4.083236,127,459
4.069605,0.996916,4.059209,4.081171,127,460
4.070902,0.99713,4.059886,4.081686,127,461
4.071483,0.997675,4.06416,4.081382,127,462
4.071617,0.997138,4.061612,4.083012,128,463
4.07278,0.998118,4.062943,4.08154,128,464
4.071438,0.997549,4.062963,4.080825,128,465
4.072288,0.997272,4.062854,4.081419,129,466
4.070007,0.997027,4.057483,4.080909,129,467
4.068934,0.997153,4.057882,4.079445,129,468
4.069136,0.997102,4.057305,4.079018,129,469
4.069337,0.997051,4.056728,4.078591,129,470
4.069739,0.997232,4.059727,4.082012,130,471
4.069561,0.997185,4.057538,4.07937,130,472
4.068934,0.997407,4.060827,4.081278,131,473
4.070455,0.997494,4.061721,4.082448,131,474
4.071751,0.997248,4.061271,4.081768,131,475
4.070589,0.997699,4.059697,4.080525,131,476
4.070589,0.997691,4.061065,4.081576,132,477
4.069426,0.996837,4.05469,4.080824,132,478
4.0688,0.996932,4.056379,4.079581,132,479
4.067459,0.997066,4.057272,4.079903,132,480
4.067347,0.997165,4.057292,4.080668,132,481
4.067235,0.997264,4.057312,4.081434,133,482
4.068085,0.99713,4.055274,4.080764,133,483
4.06804,0.9969,4.053529,4.079883,134,484
4.069426,0.99743,4.058201,4.078011,134,485
4.069337,0.997367,4.060482,4.079483,134,486
4.069873,0.997668,4.059804,4.08146,134,487
4.070276,0.997082,4.058746,4.079848,135,488
4.069113,0.997683,4.059224,4.08287,135,489
4.068532,0.9966,4.053955,4.082067,135,490
4.068264,0.996869,4.055148,4.078953,135,491
4.068152,0.996964,4.054248,4.077976,136,492
4.06804,0.997059,4.053348,4.076998,136,493
4.066788,0.996797,4.05616,4.078249,136,494
4.066207,0.997003,4.053975,4.08035,137,495
4.069158,0.997327,4.057061,4.081387,137,496
4.069203,0.997565,4.059511,4.079271,137,497
4.068443,0.997138,4.058376,4.078245,137,498
4.067235,0.997699,4.057025,4.078413,138,499
4.067459,0.997715,4.058286,4.077953,138,500
4.067146,0.997161,4.054483,4.079038,138,501
4.065089,0.99713,4.054641,4.077677,139,502
4.065558,0.997,4.054388,4.077619,139,503
4.066028,0.996869,4.054135,4.077561,139,504
4.065447,0.997035,4.053787,4.075606,139,505
4.066565,0.99724,4.052816,4.078676,140,506
4.065447,0.997051,4.05725,4.079352,140,507
4.066744,0.997462,4.058361,4.076121,140,508
4.067772,0.997153,4.057675,4.0792,140,509
4.066207,0.997644,4.056325,4.078351,141,510
4.066878,0.997193,4.056237,4.077131,141,511
4.067459,0.997304,4.056568,4.077614,141,512
4.064732,0.996869,4.052126,4.075279,142,513
4.066431,0.99713,4.055237,4.076806,142,514
4.065537,0.996964,4.053727,4.078083,142,515
4.064642,0.996797,4.052217,4.07936,142,516
4.065268,0.997003,4.05381,4.077853,143,517
4.065089,0.997232,4.052914,4.076035,143,518
4.067817,0.997272,4.055751,4.077825,143,519
4.066565,0.99732,4.057678,4.077636,144,520
4.067817,0.997557,4.055288,4.079421,144,521
4.065894,0.997201,4.053226,4.077601,144,522
4.067459,0.997565,4.053566,4.076928,144,523
4.066028,0.996869,4.052387,4.077389,145,524
4.065849,0.99694,4.053053,4.0765,145,525
4.064932,0.996984,4.053283,4.076862,145,526
4.064016,0.997027,4.053513,4.077224,145,527
4.064866,0.996964,4.052958,4.074741,146,528
4.064866,0.997272,4.055206,4.076824,146,529
4.066475,0.997304,4.057189,4.074866,146,530
4.066878,0.997407,4.054842,4.076927,147,531
4.065894,0.997225,4.055578,4.076553,147,532
4.065268,0.997248,4.057,4.075235,147,533
4.065805,0.997232,4.052226,4.075682,147,534
4.061602,0.996971,4.050684,4.076252,148,535
4.064464,0.996829,4.052145,4.076378,148,536
4.064218,0.996896,4.051818,4.076447,148,537
4.063972,0.996964,4.05149,4.076516,149,538
4.063211,0.997098,4.051411,4.072716,149,539
4.062541,0.996821,4.052225,4.074974,149,540
4.065492,0.997153,4.053877,4.07674,149,541
4.06491,0.997699,4.052806,4.076281,150,542
4.063659,0.997375,4.055213,4.075499,150,543
4.06652,0.997153,4.053691,4.07566,150,544
4.064687,0.997581,4.055582,4.074684,150,545
4.064464,0.997027,4.050913,4.076877,151,546
4.063033,0.997153,4.050794,4.076519,151,547
4.062407,0.997046,4.050848,4.0752,152,548
4.061781,0.99694,4.050902,4.073882,152,549
4.062094,0.996995,4.050723,4.075894,152,550
4.062317,0.996829,4.050473,4.075536,152,551
4.063077,0.996956,4.052244,4.074174,152,552
4.06272,0.997675,4.052912,4.0736,153,553
4.063927,0.99709,4.054428,4.073735,153,554
4.065984,0.997161,4.052202,4.07593,153,555
4.063972,0.997612,4.051535,4.075002,153,556
4.062854,0.997335,4.050527,4.073465,154,557
4.061021,0.997193,4.048176,4.074416,154,558
4.061312,0.997169,4.047783,4.073811,154,559
4.061602,0.997145,4.04739,4.073205,154,560
4.062943,0.996584,4.049127,4.072729,155,561
4.062943,0.996853,4.050025,4.07409,155,562
4.062585,0.997335,4.053328,4.074014,155,563
4.062943,0.997304,4.052575,4.074352,156,564
4.064106,0.997217,4.052625,4.073757,156,565
4.063614,0.997312,4.054239,4.07558,156,566
4.063882,0.997359,4.052645,4.073636,157,567
4.061289,0.997264,4.049698,4.075984,157,568
4.061065,0.996884,4.049361,4.073246,157,569
4.06111,0.996884,4.047826,4.076053,157,570
4.061088,0.996904,4.047404,4.074898,158,571
4.061065,0.996924,4.046983,4.073742,158,572
4.06044,0.996679,4.048733,4.072373,158,573
