Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
3.989394,2.998627,11.96489,1.330312,92,111
3.989305,2.997867,11.96052,1.330261,93,112
3.986935,2.997725,11.953691,1.330163,94,113
3.988411,2.998548,11.949182,1.329136,94,114
3.986264,2.997717,11.947289,1.329101,95,115
3.984118,2.99725,11.945703,1.329152,96,116
3.984565,2.997448,11.944826,1.328438,97,117
3.98394,2.99744,11.941809,1.328828,98,118
3.983314,2.997432,11.938792,1.329218,99,119
3.983895,2.997021,11.941212,1.328997,99,120
3.985683,2.998326,11.942762,1.32908,100,121
3.984521,2.998239,11.947193,1.329289,101,122
3.985013,2.998247,11.951521,1.328499,102,123
3.984118,2.998026,11.943189,1.32854,103,124
3.98385,2.997939,11.937373,1.328598,104,125
3.98157,2.998777,11.937202,1.328175,104,126
3.981838,2.997543,11.928029,1.327795,105,127
3.978932,2.997788,11.934488,1.328012,106,128
3.979871,2.997678,11.930948,1.327786,107,129
3.98081,2.997567,11.927408,1.327561,108,130
3.979334,2.998453,11.94029,1.328098,109,131
3.981704,2.998176,11.93746,1.32755,109,132
3.981928,2.998223,11.936048,1.328569,110,133
3.979871,2.9985,11.93881,1.327815,111,134
3.979513,2.998382,11.93648,1.327362,112,135
3.978038,2.997306,11.925296,1.326845,113,136
3.97692,2.998429,11.922921,1.326774,114,137
3.978664,2.997859,11.918324,1.327148,114,138
3.977412,2.998041,11.92377,1.326656,115,139
3.976473,2.99757,11.919971,1.32657,116,140
3.975534,2.9971,11.916172,1.326485,117,141
3.976294,2.998397,11.925718,1.326631,118,142
3.977725,2.997709,11.924478,1.326613,119,143
3.976518,2.998176,11.930567,1.326261,119,144
3.977412,2.998611,11.923223,1.326921,120,145
3.975936,2.999022,11.918912,1.326827,121,146
3.975132,2.997092,11.909019,1.325815,122,147
3.974193,2.997171,11.915979,1.325049,123,148
3.974282,2.997693,11.911507,1.325405,124,149
3.973701,2.998215,11.908481,1.324797,124,150
3.97341,2.998002,11.90709,1.325116,125,151
3.97312,2.997788,11.905699,1.325436,126,152
3.972851,2.998018,11.909519,1.32577,127,153
3.973835,2.998635,11.917845,1.324782,128,154
3.973164,2.997622,11.911898,1.326143,129,155
3.973656,2.998366,11.910913,1.325254,129,156
3.972717,2.9982,11.91198,1.32487,130,157
3.971599,2.997464,11.897252,1.324721,131,158
3.970795,2.997432,11.903481,1.324822,132,159
3.969498,2.997614,11.899096,1.324803,133,160
3.971331,2.997646,11.899822,1.324375,134,161
3.970974,2.9978,11.89944,1.323976,134,162
3.970616,2.997954,11.899058,1.323577,135,163
3.969543,2.998318,11.904324,1.324821,136,164
3.971287,2.998026,11.910088,1.325347,137,165
3.970482,2.998389,11.904984,1.324724,138,166
3.970884,2.998532,11.907231,1.324587,139,167
3.969945,2.997867,11.90619,1.324401,139,168
3.970616,2.998745,11.898632,1.323412,140,169
3.96838,2.997575,11.89135,1.323389,141,170
3.967397,2.998382,11.895038,1.323526,142,171
3.967039,2.998556,11.891654,1.323479,143,172
3.966927,2.998481,11.89373,1.323541,144,173
3.966815,2.998405,11.895805,1.323603,144,174
3.966726,2.998366,11.901847,1.323755,145,175
3.967889,2.998516,11.896189,1.323758,146,176
3.968917,2.998358,11.898826,1.323277,147,177
3.968246,2.99884,11.895449,1.323452,148,178
3.96771,2.997899,11.898716,1.32293,149,179
3.96838,2.997496,11.890015,1.322974,149,180
3.965877,2.997504,11.885756,1.322804,150,181
3.964848,2.998484,11.885984,1.322294,151,182
3.965117,2.997361,11.88104,1.322374,152,183
3.964491,2.997266,11.88223,1.322564,153,184
3.963865,2.997171,11.883419,1.322755,154,185
3.963909,2.998595,11.8922,1.323091,154,186
3.96525,2.997836,11.888556,1.32302,155,187
3.965787,2.998999,11.893476,1.322578,156,188
3.965117,2.997472,11.880872,1.322248,157,189
3.964535,2.998556,11.883559,1.321911,158,190
3.964312,2.998184,11.879384,1.321831,159,191
3.9623,2.99903,11.878888,1.322062,159,192
3.961763,2.997195,11.877007,1.321519,160,193
3.962657,2.997068,11.885908,1.321092,161,194
3.96259,2.997096,11.880391,1.321431,162,195
3.962523,2.997124,11.874874,1.32177,163,196
3.961853,2.997931,11.882935,1.322007,164,197
3.962836,2.997899,11.88465,1.321604,164,198
3.962702,2.998793,11.881565,1.320869,165,199
3.961718,2.997053,11.881974,1.321577,166,200
3.962031,2.998477,11.880461,1.322301,167,201
3.962031,2.998002,11.881773,1.321636,168,202
3.961629,2.997598,11.871119,1.321877,169,203
3.960064,2.997994,11.87059,1.321454,169,204
3.960467,2.997638,11.867129,1.32041,170,205
3.959774,2.99793,11.867988,1.320359,171,206
3.95908,2.998223,11.868846,1.320308,172,207
3.959751,2.998128,11.878563,1.321398,173,208
3.962031,2.997551,11.873175,1.321055,174,209
3.960154,2.999204,11.873922,1.321303,174,210
3.962121,2.99831,11.878507,1.320898,175,211
3.959259,2.998888,11.876891,1.320728,176,212
3.959483,2.997954,11.871119,1.320094,177,213
3.959036,2.997551,11.864881,1.320296,178,214
3.957292,2.998548,11.864347,1.320072,179,215
3.957471,2.996966,11.865088,1.319898,179,216
3.957359,2.997464,11.865011,1.320258,180,217
3.957247,2.997962,11.864934,1.320618,181,218
3.958007,2.997844,11.877107,1.320549,182,219
3.959259,2.998429,11.866818,1.320217,183,220
3.957963,2.99888,11.870094,1.319397,184,221
3.956934,2.998287,11.870942,1.319777,184,222
3.958365,2.9982,11.861694,1.320014,185,223
3.956621,2.997598,11.858576,1.319412,186,224
3.954967,2.997535,11.85903,1.31904,187,225
3.955772,2.997163,11.857244,1.319262,188,226
3.955012,2.996966,11.855724,1.318833,188,227
3.954252,2.996768,11.854205,1.318404,189,228
3.955235,2.9982,11.860122,1.319118,190,229
3.956219,2.997875,11.861673,1.319172,191,230
3.95604,2.998358,11.863187,1.320066,192,231
3.956577,2.99884,11.863533,1.319215,193,232
3.956934,2.998738,11.862755,1.319719,194,233
3.956756,2.997986,11.862383,1.320024,194,234
3.953581,2.998342,11.856784,1.318914,195,235
3.954341,2.997187,11.850672,1.318884,196,236
3.953894,2.996974,11.851655,1.318492,197,237
3.953648,2.996914,11.852075,1.318411,198,238
3.953402,2.996855,11.852495,1.318331,198,239
3.953447,2.998208,11.849792,1.318815,199,240
3.954028,2.99797,11.855707,1.319326,200,241
3.953984,2.998769,11.859385,1.318371,201,242
3.95452,2.998571,11.853455,1.318634,202,243
3.954252,2.998564,11.855837,1.319006,203,244
3.95376,2.998342,11.848804,1.318048,204,245
3.952374,2.997678,11.841024,1.318499,204,246
3.951748,2.99729,11.846034,1.318006,205,247
3.950988,2.998287,11.846234,1.318512,206,248
3.950966,2.998117,11.84599,1.318638,206,249
3.950943,2.997947,11.845745,1.318765,207,250
3.952374,2.997527,11.844435,1.317874,209,251
3.951837,2.998318,11.849474,1.318333,209,252
3.952955,2.998208,11.856427,1.317746,210,253
3.952776,2.998057,11.851666,1.31818,211,254
3.951256,2.997939,11.850243,1.318849,212,255
3.951301,2.998271,11.847067,1.317265,213,256
3.948976,2.997329,11.839923,1.317662,214,257
3.950138,2.998453,11.841327,1.317955,214,258
3.950407,2.99831,11.839664,1.317642,215,259
3.949848,2.998093,11.837202,1.317426,216,260
3.949289,2.997875,11.834741,1.317209,217,261
3.949646,2.997733,11.836629,1.31712,218,262
3.950764,2.997954,11.846704,1.318069,219,263
3.950988,2.997211,11.840983,1.317937,219,264
3.951077,2.997583,11.83949,1.317205,220,265
3.949557,2.998223,11.845745,1.317421,221,266
3.948484,2.998627,11.834766,1.31683,222,267
3.948171,2.997654,11.836962,1.317169,223,268
3.947545,2.997021,11.82978,1.317343,224,269
3.947814,2.998571,11.830901,1.317451,224,270
3.948395,2.997918,11.829449,1.317389,225,271
3.948976,2.997266,11.827996,1.317327,226,272
3.947456,2.998389,11.839456,1.317441,227,273
3.949825,2.998049,11.837025,1.316919,228,274
3.950898,2.997939,11.845941,1.3182,228,275
3.949512,2.998041,11.841508,1.317316,229,276
3.947992,2.998595,11.838829,1.316804,230,277
3.94835,2.998745,11.82809,1.316344,231,278
3.946785,2.998081,11.828716,1.316069,232,279
3.945488,2.998374,11.828525,1.316356,233,280
3.945623,2.997859,11.826206,1.316646,233,281
3.946025,2.997776,11.826193,1.316282,234,282
3.946427,2.997693,11.82618,1.315919,235,283
3.944863,2.996926,11.832144,1.316797,236,284
3.946606,2.997836,11.829817,1.316613,237,285
3.94911,2.99763,11.827919,1.316615,238,286
3.948305,2.997614,11.837921,1.316992,238,287
3.946383,2.998334,11.831922,1.316292,239,288
3.944952,2.998255,11.823937,1.315601,240,289
3.944326,2.997796,11.831181,1.316071,241,290
3.945444,2.998722,11.826268,1.315935,242,291
3.944863,2.998215,11.823697,1.316145,243,292
3.944885,2.99852,11.823294,1.316196,244,293
3.944907,2.998825,11.822892,1.316247,244,294
3.947456,2.997108,11.832812,1.315951,245,295
3.946964,2.998579,11.827299,1.316115,246,296
3.945935,2.998184,11.829413,1.316074,247,297
3.946919,2.997954,11.825128,1.315424,248,298
3.945265,2.997361,11.826639,1.316084,248,299
3.944594,2.997883,11.825339,1.315284,249,300
3.943745,2.997638,11.819978,1.315392,250,301
3.943253,2.997322,11.81867,1.315064,251,302
3.943879,2.99778,11.818994,1.315617,252,303
3.94341,2.997903,11.818567,1.315382,252,304
3.94294,2.998026,11.81814,1.315146,253,305
3.945846,2.998872,11.833612,1.315805,254,306
3.944281,2.997844,11.827507,1.315931,255,307
3.944505,2.998326,11.828606,1.315922,256,308
3.944192,2.998223,11.831429,1.316093,257,309
3.944773,2.998753,11.829495,1.315388,258,310
3.943521,2.998445,11.819633,1.315198,258,311
3.941509,2.997591,11.814241,1.315204,259,312
3.940749,2.997369,11.814282,1.315016,260,313
3.940883,2.997464,11.813441,1.314489,261,314
3.941822,2.997942,11.81683,1.314628,262,315
3.942761,2.998421,11.820218,1.314767,263,316
3.943566,2.998635,11.826755,1.314939,263,317
3.943298,2.99816,11.827574,1.314837,264,318
3.942582,2.998097,11.821319,1.315601,265,319
3.942403,2.998999,11.825985,1.315259,266,320
3.942403,2.998579,11.815001,1.31552,267,321
3.94066,2.998026,11.812234,1.314393,268,322
3.941241,2.998128,11.814017,1.315208,268,323
3.939497,2.997274,11.812447,1.313417,269,324
3.939966,2.997638,11.81318,1.313878,270,325
3.940436,2.998002,11.813912,1.31434,271,326
3.939855,2.997875,11.813042,1.314829,272,327
3.942269,2.998872,11.822145,1.314888,273,328
3.942448,2.998279,11.818927,1.31462,273,329
3.942493,2.998714,11.818647,1.314842,274,330
3.942046,2.998405,11.817883,1.315036,275,331
3.940839,2.997757,11.816684,1.314555,276,332
3.938871,2.996768,11.805851,1.313349,277,333
3.938424,2.998413,11.81353,1.314082,278,334
3.938558,2.99869,11.811389,1.313392,278,335
3.93829,2.99797,11.809923,1.313738,279,336
3.938022,2.99725,11.808457,1.314084,280,337
3.938827,2.998184,11.805964,1.314079,281,338
3.940749,2.998469,11.817877,1.31431,282,339
3.940392,2.997329,11.813914,1.314226,283,340
3.939989,2.998073,11.816121,1.314676,283,341
3.940749,2.998753,11.816547,1.313765,284,342
3.939631,2.996926,11.815857,1.313904,285,343
3.938603,2.997314,11.805889,1.313757,286,344
3.937306,2.997472,11.806291,1.313469,287,345
3.938648,2.998785,11.807932,1.313951,288,346
3.938514,2.997792,11.805434,1.313676,288,347
3.93838,2.996799,11.802935,1.313401,288,348
3.938022,2.997583,11.812913,1.313255,290,349
3.94057,2.997638,11.810399,1.314027,291,350
3.940034,2.99763,11.81398,1.313649,292,351
3.940168,2.997464,11.811988,1.314347,293,352
3.938916,2.998231,11.813507,1.313881,293,353
3.939229,2.997828,11.809753,1.313682,294,354
3.937351,2.997606,11.800796,1.313928,295,355
3.93677,2.997974,11.801294,1.3136,296,356
3.936189,2.998342,11.801791,1.313271,297,357
3.935697,2.998303,11.798234,1.313408,298,358
3.935205,2.998263,11.794676,1.313544,298,359
3.935965,2.998405,11.804706,1.313706,299,360
3.938201,2.997274,11.810719,1.313044,300,361
3.937128,2.997432,11.810939,1.312858,301,362
3.937485,2.998706,11.801353,1.312955,302,363
3.938648,2.997504,11.803511,1.313016,303,364
3.937798,2.997274,11.803785,1.312699,303,365
3.935741,2.997021,11.803664,1.312921,304,366
3.934713,2.998484,11.794234,1.312508,305,367
3.934892,2.996681,11.792279,1.313657,306,368
3.93487,2.996606,11.795917,1.313045,307,369
3.934847,2.996531,11.799555,1.312433,308,370
3.935563,2.997947,11.798801,1.312925,308,371
3.937083,2.998967,11.807972,1.312918,309,372
3.936054,2.997369,11.804643,1.313258,310,373
3.937217,2.998342,11.806882,1.313592,311,374
3.936904,2.998729,11.804251,1.31345,312,375
3.935384,2.997923,11.798298,1.312313,313,376
3.93449,2.997456,11.793904,1.312682,313,377
3.933685,2.997899,11.791445,1.312076,314,378
3.933417,2.999457,11.792196,1.311676,315,379
3.933596,2.998805,11.795458,1.311916,316,380
3.933774,2.998152,11.798719,1.312156,317,381
3.934266,2.998548,11.798607,1.312504,318,382
3.93516,2.998991,11.80035,1.312663,318,383
3.93601,2.999141,11.810447,1.312119,319,384
3.935607,2.99744,11.802661,1.312792,320,385
3.935339,2.998144,11.795362,1.312755,321,386
3.935294,2.997693,11.792155,1.311713,322,387
3.932746,2.998026,11.791574,1.312009,323,388
3.932657,2.997385,11.79381,1.312411,323,389
3.932388,2.99744,11.791381,1.311622,324,390
3.932701,2.99769,11.79296,1.311966,325,391
3.933014,2.997939,11.794539,1.312309,326,392
3.93516,2.997654,11.796009,1.311999,327,393
3.934042,2.997353,11.795828,1.311221,328,394
3.935697,2.998105,11.79228,1.3131,328,395
3.934355,2.998065,11.799753,1.311906,329,396
3.934132,2.998295,11.801164,1.311988,330,397
3.933506,2.996847,11.781586,1.31211,331,398
3.932791,2.998239,11.790722,1.311862,332,399
3.932075,2.998429,11.785041,1.311429,333,400
3.93203,2.99818,11.783019,1.31184,333,401
3.931986,2.997931,11.780997,1.31225,333,402
3.932835,2.996871,11.784272,1.312015,335,403
3.931852,2.998745,11.796203,1.311384,336,404
3.933551,2.998856,11.790534,1.311258,337,405
3.932433,2.998026,11.789698,1.311544,338,406
3.933238,2.9985,11.790001,1.312194,338,407
3.932835,2.997962,11.779449,1.310607,339,408
3.930868,2.997962,11.780796,1.311533,340,409
3.930421,2.996768,11.783027,1.311449,341,410
3.929482,2.997725,11.784511,1.311398,342,411
3.930108,2.997385,11.784914,1.311526,342,412
3.930734,2.997045,11.785316,1.311653,343,413
3.931181,2.99801,11.782493,1.312013,344,414
3.932657,2.999386,11.797066,1.310882,345,415
3.933551,2.998856,11.788045,1.311683,346,416
3.932075,2.998263,11.786467,1.31109,347,417
3.931628,2.998706,11.787211,1.311225,348,418
3.929795,2.998975,11.781039,1.311041,348,419
3.929259,2.99748,11.778613,1.310905,349,420
3.929974,2.997092,11.774519,1.311074,350,421
3.928767,2.998919,11.77611,1.311042,351,422
3.928655,2.998258,11.781598,1.310507,352,423
3.928543,2.997598,11.787087,1.309972,353,424
3.9306,2.997314,11.785293,1.311337,353,425
3.930823,2.998492,11.785539,1.310903,354,426
3.9306,2.99797,11.786572,1.311195,355,427
3.93136,2.99956,11.793149,1.311326,356,428
3.930734,2.998287,11.780075,1.311042,357,429
3.929661,2.998374,11.779763,1.310624,358,430
3.929393,2.997021,11.777169,1.311151,358,431
3.930645,2.997646,11.773738,1.31078,359,432
3.929594,2.997112,11.778416,1.310563,360,433
3.928543,2.996578,11.783094,1.310346,360,434
3.929124,2.999007,11.779659,1.310576,362,435
3.929884,2.998595,11.791349,1.3111,363,436
3.931047,2.997947,11.784954,1.31054,363,437
3.931405,2.998176,11.787076,1.310921,364,438
3.930958,2.998611,11.780208,1.310785,365,439
3.929706,2.998223,11.779406,1.311044,366,440
3.930331,2.996902,11.778832,1.310737,367,441
3.928051,2.996665,11.774037,1.310247,368,442
3.92823,2.998057,11.776906,1.310293,368,443
3.928946,2.998302,11.771252,1.310493,369,444
3.928275,2.998037,11.775182,1.310489,370,445
3.927604,2.997772,11.779112,1.310485,371,446
3.929303,2.997749,11.783221,1.310634,372,447
3.929527,2.997844,11.780112,1.310653,373,448
3.930063,2.99907,11.783108,1.310522,373,449
3.929974,2.998287,11.779037,1.310809,374,450
3.929259,2.998967,11.786523,1.310282,375,451
3.928767,2.997986,11.770778,1.309772,376,452
3.926978,2.997401,11.769728,1.309591,377,453
3.927515,2.996056,11.772185,1.309586,378,454
3.928007,2.999576,11.774385,1.309797,378,455
3.927001,2.999651,11.778719,1.309372,379,456
3.925995,2.999726,11.783053,1.308947,380,457
3.929974,2.998405,11.778993,1.310479,381,458
3.930153,2.998469,11.78414,1.310696,382,459
3.928856,2.998651,11.784493,1.309943,383,460
3.92832,2.998342,11.783205,1.31043,383,461
3.929661,2.997685,11.777219,1.310615,384,462
3.925458,2.998192,11.778491,1.310173,385,463
3.926352,2.997614,11.765783,1.309865,386,464
3.926218,2.998247,11.771852,1.309545,387,465
3.92662,2.998558,11.776017,1.309649,388,466
3.927023,2.99887,11.780182,1.309754,388,467
3.927425,2.999181,11.784347,1.309858,389,468
3.929437,2.997765,11.779928,1.311057,390,469
3.928588,2.998113,11.775212,1.310399,391,470
3.927828,2.998722,11.772363,1.30978,392,471
3.927604,2.997654,11.779029,1.309484,393,472
3.928901,2.998904,11.781185,1.3091,393,473
3.924698,2.996705,11.770908,1.309417,394,474
3.926173,2.998152,11.768711,1.309264,395,475
3.926665,2.997314,11.768723,1.309429,396,476
3.926262,2.998156,11.767398,1.309188,397,477
3.92586,2.998999,11.766073,1.308948,398,478
3.927247,2.999165,11.77902,1.309039,398,479
3.928454,2.998397,11.773046,1.310377,399,480
3.928901,2.998508,11.776979,1.309723,400,481
3.927604,2.998374,11.782928,1.309947,401,482
3.927649,2.99884,11.77879,1.31001,402,483
3.926397,2.998785,11.771228,1.30911,403,484
3.925011,2.998508,11.769044,1.309124,403,485
3.925726,2.997717,11.7685,1.308733,404,486
3.925503,2.999275,11.769512,1.308867,405,487
3.925637,2.998931,11.767495,1.308948,406,488
3.925771,2.998587,11.765477,1.309029,407,489
3.926397,2.998397,11.769832,1.309199,408,490
3.926218,2.998571,11.771029,1.309656,408,491
3.926978,2.997954,11.774549,1.309838,409,492
3.924832,2.997741,11.774647,1.309102,410,493
3.926173,2.999165,11.779085,1.309034,411,494
3.925592,2.998904,11.768558,1.308782,412,495
3.924698,2.998397,11.766051,1.308846,413,496
3.924966,2.997867,11.760901,1.308581,413,497
3.925235,2.998777,11.768989,1.308825,414,498
3.92443,2.998916,11.76719,1.308792,415,499
3.923625,2.999054,11.76539,1.30876,416,500
3.92595,2.999505,11.775448,1.309284,417,501
3.92519,2.998548,11.770878,1.308961,418,502
3.927112,2.998714,11.777699,1.309406,418,503
3.925235,2.998231,11.766846,1.309651,419,504
3.924519,2.998461,11.777468,1.309442,420,505
3.924922,2.998643,11.768003,1.308435,421,506
3.923223,2.998825,11.761464,1.308665,422,507
3.924296,2.997622,11.758883,1.308757,423,508
3.923267,2.998793,11.761276,1.308688,423,509
3.923022,2.998125,11.761923,1.30883,424,510
3.922776,2.997456,11.76257,1.308973,425,511
3.925816,2.999655,11.773341,1.308812,426,512
3.924385,2.998619,11.768245,1.309697,427,513
3.924296,2.998619,11.772247,1.308467,428,514
3.923983,2.998777,11.773437,1.308841,428,515
3.925324,2.998856,11.758768,1.308627,429,516
3.920987,2.998738,11.763566,1.308487,430,517
3.921837,2.998643,11.761792,1.308304,431,518
3.921971,2.999275,11.760313,1.307771,432,519
3.922149,2.998638,11.759176,1.307984,432,520
3.922328,2.998002,11.75804,1.308196,433,521
3.922105,2.998081,11.756899,1.308556,434,522
3.922284,2.999283,11.765264,1.30816,435,523
3.924206,2.998057,11.765368,1.308414,436,524
3.924922,2.999188,11.764252,1.308709,437,525
3.924519,2.999307,11.767148,1.30801,438,526
3.921881,2.997907,11.760577,1.307601,438,527
3.921121,2.999441,11.757408,1.30769,439,528
3.922999,2.997646,11.754683,1.308027,440,529
3.919333,2.998548,11.752903,1.307848,441,530
3.920965,2.998646,11.757244,1.308088,442,531
3.922597,2.998745,11.761585,1.308328,443,532
3.922776,2.998041,11.763265,1.308275,443,533
3.922686,2.998738,11.763834,1.308786,444,534
3.921881,2.998745,11.765779,1.307854,445,535
3.922731,2.998864,11.765071,1.30823,446,536
3.923223,2.998983,11.764674,1.30827,447,537
3.921166,2.998516,11.752933,1.307378,448,538
3.921568,2.99763,11.755701,1.307922,448,539
3.920719,2.999181,11.760763,1.307921,449,540
3.92054,2.997986,11.757883,1.307711,450,541
3.920584,2.997669,11.756916,1.30745,451,542
3.920629,2.997353,11.755948,1.307188,452,543
3.923491,2.998564,11.763275,1.308107,453,544
3.922552,2.999141,11.770151,1.307847,453,545
3.922641,2.999853,11.765625,1.307509,454,546
3.922686,2.999789,11.76296,1.308375,455,547
3.920898,2.998714,11.75456,1.30713,456,548
3.919601,2.998136,11.754873,1.307436,457,549
3.919378,2.998461,11.759068,1.307214,458,550
3.919825,2.998714,11.754364,1.307302,458,551
3.919556,2.998548,11.751157,1.307176,459,552
3.919288,2.998382,11.74795,1.307051,460,553
3.920227,2.997954,11.752332,1.308016,461,554
3.920808,2.998041,11.753883,1.308054,462,555
3.922641,2.998247,11.756988,1.307451,463,556
3.922462,2.998034,11.759938,1.307579,463,557
3.9213,2.998508,11.755535,1.307466,464,558
3.920316,2.998405,11.752756,1.306902,465,559
3.919154,2.997875,11.749012,1.306976,466,560
3.918483,2.998571,11.745359,1.307024,467,561
3.918796,2.999228,11.751564,1.306836,468,562
3.918528,2.998864,11.750083,1.306976,468,563
3.91826,2.9985,11.748601,1.307116,469,564
3.919065,2.998223,11.751599,1.307512,470,565
3.919154,2.998508,11.759919,1.307596,471,566
3.920942,2.999054,11.760581,1.307326,472,567
3.918662,2.998461,11.755637,1.30725,473,568
3.919199,2.998674,11.752985,1.306371,473,569
3.917544,2.998421,11.745872,1.306329,474,570
3.918081,2.998698,11.743339,1.306803,475,571
3.917589,2.99801,11.74357,1.306395,476,572
3.917053,2.998888,11.746778,1.306741,477,573
3.917813,2.998642,11.747658,1.306767,478,574
