Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
3.856559,2.998714,11.564635,1.285905,934,1122
3.85714,2.998738,11.568587,1.286205,935,1123
3.857274,2.998603,11.565674,1.285719,936,1124
3.857766,2.998477,11.567677,1.286953,937,1125
3.858839,2.999157,11.572119,1.286575,938,1126
3.858794,2.999797,11.572344,1.286841,938,1127
3.85723,2.999592,11.571099,1.286491,939,1128
3.8579,2.999422,11.569978,1.286416,940,1129
3.858571,2.999252,11.568857,1.28634,940,1130
3.857498,2.999528,11.562458,1.284759,942,1131
3.855844,2.998571,11.567387,1.285933,943,1132
3.856291,2.998556,11.559908,1.285461,943,1133
3.855799,2.998801,11.55878,1.285071,944,1134
3.856514,2.999299,11.562891,1.285094,945,1135
3.854771,2.998738,11.567389,1.285807,946,1136
3.856559,2.999505,11.568157,1.285998,947,1137
3.856648,2.999592,11.566647,1.285495,948,1138
3.855844,2.99956,11.571419,1.285915,948,1139
3.856268,2.999485,11.569126,1.285778,949,1140
3.856693,2.99941,11.566834,1.285642,950,1141
3.854413,2.998611,11.554851,1.284573,951,1142
3.852982,2.998959,11.554973,1.285111,952,1143
3.853653,2.999639,11.553302,1.285021,953,1144
3.85258,2.999101,11.548641,1.285101,953,1145
3.852893,2.998959,11.556886,1.284332,954,1146
3.852893,2.999362,11.561408,1.285503,955,1147
3.852624,2.998991,11.55875,1.284994,956,1148
3.853832,2.999228,11.557221,1.284994,957,1149
3.854413,2.998999,11.556947,1.285086,958,1150
3.854324,2.999006,11.556325,1.284699,958,1151
3.854234,2.999014,11.555703,1.284313,959,1152
3.852043,2.99869,11.549067,1.284358,960,1153
3.849942,2.998927,11.545916,1.28459,961,1154
3.85097,2.999062,11.548354,1.28457,962,1155
3.8503,2.998793,11.545398,1.284474,963,1156
3.850076,2.999188,11.543265,1.283925,963,1157
3.851596,2.999085,11.553314,1.284039,964,1158
3.851238,2.998714,11.553064,1.284635,965,1159
3.851015,2.998587,11.548012,1.283798,966,1160
3.851462,2.999228,11.548615,1.28456,967,1161
3.850836,2.999426,11.548876,1.284264,968,1162
3.85021,2.999624,11.549138,1.283967,968,1163
3.848466,2.998825,11.544587,1.283936,969,1164
3.849674,2.998967,11.539687,1.283228,970,1165
3.848288,2.999576,11.537816,1.283367,971,1166
3.847662,2.998564,11.540407,1.283385,972,1167
3.848198,2.998342,11.542137,1.283762,973,1168
3.84954,2.998959,11.544452,1.283708,973,1169
3.848511,2.999758,11.547048,1.283189,974,1170
3.848824,2.999386,11.546982,1.282868,975,1171
3.849137,2.999362,11.545622,1.283478,976,1172
3.849204,2.999299,11.544518,1.283116,977,1173
3.849271,2.999236,11.543414,1.282753,978,1174
3.846097,2.999117,11.539422,1.282626,978,1175
3.846499,2.998461,11.533198,1.282072,979,1176
3.845918,2.998769,11.535634,1.282899,980,1177
3.84556,2.998848,11.532707,1.282078,981,1178
3.845694,2.99888,11.537387,1.282636,982,1179
3.846857,2.999212,11.53974,1.282542,983,1180
3.847483,2.999078,11.536376,1.282953,983,1181
3.846678,2.999513,11.53826,1.282221,984,1182
3.846656,2.999288,11.536605,1.282188,985,1183
3.846633,2.999062,11.53495,1.282155,986,1184
3.845694,2.999465,11.527752,1.281546,987,1185
3.844666,2.999133,11.528594,1.281869,988,1186
3.843548,2.998943,11.529091,1.282115,988,1187
3.844532,2.998595,11.521336,1.281642,989,1188
3.843146,2.999204,11.526459,1.28165,990,1189
3.84489,2.999434,11.535518,1.28191,991,1190
3.845873,2.999489,11.535628,1.282061,992,1191
3.844308,2.999354,11.529652,1.282134,993,1192
3.844353,2.9996,11.529984,1.281957,993,1193
3.844688,2.999517,11.529406,1.281617,994,1194
3.845024,2.999434,11.528828,1.281278,995,1195
3.841939,2.999236,11.52452,1.281366,996,1196
3.841671,2.998714,11.5197,1.280773,997,1197
3.841894,2.999046,11.517179,1.281114,998,1198
3.841179,2.998658,11.519726,1.280587,998,1199
3.841,2.999172,11.520084,1.281004,999,1200
3.842743,2.999339,11.526848,1.281324,1000,1201
3.841581,2.999441,11.522924,1.281302,1001,1202
3.842609,2.998912,11.519447,1.280947,1002,1203
3.84252,2.999441,11.524714,1.28094,1003,1204
3.842319,2.99958,11.524678,1.280734,1004,1205
3.842118,2.999718,11.524641,1.280528,1004,1206
3.839882,2.998999,11.516463,1.280171,1005,1207
3.841044,2.99869,11.511444,1.279967,1006,1208
3.839792,2.998888,11.50961,1.2802,1007,1209
3.839882,2.998611,11.514457,1.280587,1008,1210
3.838854,2.99835,11.51318,1.280002,1008,1211
3.839435,2.999734,11.51664,1.280629,1009,1212
3.839524,2.999275,11.510944,1.280359,1010,1213
3.839614,2.9992,11.513956,1.280228,1011,1214
3.839703,2.999125,11.516968,1.280097,1012,1215
3.83939,2.999232,11.517064,1.279901,1012,1216
3.839077,2.999339,11.51716,1.279705,1013,1217
3.836797,2.998437,11.5062,1.279568,1014,1218
3.837333,2.999339,11.506594,1.279685,1015,1219
3.836126,2.999362,11.503484,1.278864,1016,1220
3.836082,2.998714,11.506454,1.279033,1017,1221
3.836976,2.998326,11.498585,1.278745,1018,1222
3.83872,2.999481,11.510872,1.279469,1018,1223
3.837512,2.999663,11.513984,1.279157,1019,1224
3.837065,2.999449,11.507393,1.279706,1020,1225
3.836752,2.999315,11.505167,1.279167,1021,1226
3.836708,2.999576,11.505934,1.278918,1022,1227
3.836663,2.999837,11.506701,1.278669,1023,1228
3.833354,2.999418,11.499812,1.278706,1023,1229
3.833712,2.99922,11.501267,1.278411,1024,1230
3.832997,2.999133,11.498528,1.278066,1025,1231
3.833712,2.999552,11.497309,1.278255,1026,1232
3.833309,2.999418,11.494269,1.278157,1027,1233
3.834427,2.999789,11.507739,1.278551,1028,1234
3.835411,2.999441,11.499144,1.278635,1028,1235
3.834249,2.999394,11.500401,1.278553,1029,1236
3.83474,2.999244,11.504048,1.278062,1030,1237
3.834963,2.999513,11.501564,1.277962,1031,1238
3.835187,2.999782,11.49908,1.277861,1032,1239
3.832415,2.999046,11.489591,1.277951,1033,1240
3.831119,2.999386,11.491178,1.277981,1033,1241
3.829956,2.999354,11.490254,1.276924,1034,1242
3.829867,2.999346,11.487191,1.277626,1035,1243
3.829867,2.999094,11.484146,1.277698,1036,1244
3.833578,2.999244,11.497049,1.277214,1037,1245
3.831789,3.000035,11.493328,1.27793,1038,1246
3.832058,2.999101,11.491623,1.277492,1038,1247
3.831029,2.999568,11.492852,1.27756,1039,1248
3.830224,2.999489,11.488596,1.277273,1040,1249
3.82942,2.99941,11.484341,1.276986,1041,1250
3.828794,2.998643,11.477733,1.276704,1042,1251
3.828481,2.998564,11.481457,1.276357,1043,1252
3.827855,2.998935,11.478758,1.2772,1043,1253
3.828302,2.999165,11.486151,1.276649,1044,1254
3.826961,2.998405,11.477927,1.2761,1045,1255
3.829956,2.999805,11.487656,1.276883,1046,1256
3.82942,2.998991,11.487656,1.276813,1047,1257
3.829375,2.999165,11.489038,1.276267,1048,1258
3.828749,2.999133,11.47772,1.276519,1048,1259
3.828458,2.999208,11.475417,1.276038,1049,1260
3.828168,2.999283,11.473114,1.275558,1050,1261
3.825977,2.998951,11.474848,1.275391,1051,1262
3.825127,2.999007,11.472701,1.275639,1052,1263
3.824993,2.999085,11.475829,1.27535,1053,1264
3.825664,2.998461,11.466942,1.275228,1053,1265
3.82468,2.999346,11.475465,1.275871,1054,1266
3.826379,2.999252,11.473693,1.275821,1055,1267
3.826737,2.998619,11.479684,1.276054,1056,1268
3.82705,2.998809,11.473515,1.275965,1057,1269
3.825932,2.998666,11.47284,1.275665,1058,1270
3.824815,2.998524,11.472166,1.275365,1058,1271
3.823384,2.998429,11.464502,1.27528,1059,1272
3.822534,2.999362,11.458582,1.274725,1060,1273
3.821953,2.998556,11.464441,1.274978,1061,1274
3.822758,2.998738,11.463706,1.27424,1062,1275
3.82316,2.998453,11.459241,1.27479,1063,1276
3.823697,2.999346,11.4686,1.275105,1063,1277
3.82401,2.999489,11.468185,1.275006,1064,1278
3.822758,2.999038,11.466575,1.274872,1065,1279
3.823607,2.998919,11.467686,1.274895,1066,1280
3.823384,2.998769,11.468215,1.274813,1067,1281
3.82316,2.998619,11.468744,1.274731,1068,1282
3.821282,2.998247,11.455069,1.273808,1068,1283
3.820299,2.998508,11.454366,1.273955,1069,1284
3.820299,2.998919,11.456037,1.274766,1070,1285
3.819762,2.998089,11.449347,1.273895,1071,1286
3.819628,2.998651,11.454877,1.27414,1072,1287
3.821953,2.99831,11.455178,1.274258,1073,1288
3.820746,2.999378,11.460832,1.273843,1073,1289
3.82249,2.999181,11.457743,1.274015,1074,1290
3.820746,2.999259,11.458775,1.273675,1075,1291
3.820164,2.998939,11.456752,1.273699,1076,1292
3.819583,2.998619,11.454729,1.273723,1077,1293
3.818734,2.998643,11.450751,1.27322,1078,1294
3.818421,2.998912,11.446777,1.272874,1078,1295
3.817169,2.998651,11.447906,1.273356,1079,1296
3.817348,2.998848,11.450031,1.27274,1080,1297
3.816006,2.998477,11.444214,1.273279,1081,1298
3.81784,2.999117,11.452866,1.273661,1082,1299
3.819852,2.99941,11.454014,1.273238,1083,1300
3.818287,2.998453,11.451227,1.273187,1083,1301
3.818018,2.998611,11.450743,1.273227,1084,1302
3.81775,2.998769,11.450259,1.273267,1085,1303
3.817795,2.998437,11.441174,1.272543,1086,1304
3.815112,2.999046,11.436415,1.272533,1087,1305
3.814665,2.998595,11.442059,1.272137,1088,1306
3.814978,2.998919,11.438502,1.272846,1088,1307
3.815023,2.999007,11.439031,1.272298,1089,1308
3.817527,2.999323,11.445807,1.272911,1090,1309
3.815202,2.998508,11.447296,1.272551,1091,1310
3.815425,2.998729,11.442134,1.272606,1092,1311
3.816051,2.999196,11.445978,1.272338,1093,1312
3.815694,2.999145,11.442083,1.272277,1094,1313
3.815336,2.999094,11.438189,1.272216,1094,1314
3.813056,2.999141,11.427807,1.271529,1095,1315
3.812474,2.998413,11.431086,1.271573,1096,1316
3.813547,2.998729,11.432945,1.271887,1097,1317
3.812295,2.998461,11.433455,1.271553,1098,1318
3.812922,2.998896,11.43346,1.271617,1098,1319
3.812519,2.998951,11.438701,1.27165,1099,1320
3.813816,2.998904,11.434605,1.271513,1100,1321
3.812072,2.999022,11.438684,1.271395,1101,1322
3.811848,2.998888,11.433267,1.271263,1102,1323
3.812296,2.99901,11.43606,1.27092,1102,1324
3.812743,2.999133,11.438854,1.270576,1103,1325
3.809121,2.998026,11.424973,1.270391,1104,1326
3.810954,2.998627,11.425041,1.271342,1105,1327
3.810149,2.998326,11.421514,1.270517,1106,1328
3.80854,2.998073,11.42637,1.270728,1107,1329
3.810284,2.998421,11.422889,1.270585,1108,1330
3.810284,2.998959,11.430105,1.270495,1108,1331
3.81082,2.998729,11.427887,1.270384,1109,1332
3.810865,2.999038,11.431561,1.270968,1110,1333
3.809255,2.998698,11.424141,1.271069,1111,1334
3.809658,2.99852,11.427326,1.270798,1112,1335
3.81006,2.998342,11.430511,1.270526,1113,1336
3.807735,2.998469,11.418172,1.270206,1113,1337
3.806975,2.998975,11.412958,1.269317,1114,1338
3.806841,2.998864,11.412818,1.269333,1115,1339
3.807109,2.998769,11.412805,1.269299,1116,1340
3.807288,2.998532,11.414665,1.269452,1117,1341
3.808137,2.998769,11.421133,1.269854,1118,1342
3.808406,2.999117,11.418067,1.269261,1118,1343
3.807467,2.998477,11.413592,1.26967,1119,1344
3.806751,2.998564,11.419524,1.269447,1120,1345
3.806282,2.998512,11.417779,1.26957,1121,1346
3.805813,2.998461,11.416034,1.269694,1122,1347
3.80389,2.998556,11.405302,1.269212,1123,1348
3.803979,2.998761,11.40684,1.268871,1123,1349
3.804113,2.998975,11.406299,1.268464,1124,1350
3.803801,2.998477,11.407328,1.268563,1125,1351
3.804024,2.99869,11.403527,1.26867,1126,1352
3.805589,2.998168,11.410803,1.268815,1127,1353
3.805365,2.998611,11.411695,1.268985,1128,1354
3.803801,2.999109,11.409957,1.26918,1128,1355
3.804472,2.999062,11.409199,1.268992,1128,1356
3.805142,2.999014,11.408441,1.268804,1129,1357
3.804337,2.998785,11.404778,1.268597,1131,1358
3.803085,2.998034,11.399892,1.268401,1132,1359
3.801565,2.998429,11.39642,1.268164,1133,1360
3.802146,2.998002,11.398467,1.267586,1133,1361
3.80152,2.99869,11.397263,1.267936,1134,1362
3.801386,2.998975,11.402804,1.268171,1135,1363
3.80152,2.998872,11.40281,1.268354,1136,1364
3.801654,2.998769,11.402815,1.268537,1137,1365
3.80237,2.998445,11.401157,1.268305,1138,1366
3.802526,2.998421,11.398058,1.267934,1138,1367
3.802683,2.998397,11.394958,1.267563,1139,1368
3.79933,2.998927,11.394768,1.267387,1140,1369
3.799195,2.998738,11.392991,1.267164,1141,1370
3.799911,2.99782,11.393501,1.267167,1142,1371
3.800537,2.998651,11.389441,1.266906,1143,1372
3.79848,2.998382,11.388273,1.266732,1143,1373
3.799911,2.998927,11.394576,1.267444,1144,1374
3.799642,2.998374,11.400827,1.267238,1145,1375
3.800581,2.998706,11.39149,1.267188,1146,1376
3.800715,2.998508,11.390871,1.266842,1147,1377
3.800112,2.998556,11.39239,1.266852,1148,1378
3.799508,2.998603,11.393909,1.266862,1148,1379
3.797809,2.998279,11.388885,1.266116,1149,1380
3.797318,2.998295,11.386566,1.266338,1150,1381
3.796691,2.998674,11.382027,1.266722,1151,1382
3.796289,2.997986,11.387913,1.266197,1152,1383
3.795619,2.998279,11.385478,1.266237,1153,1384
3.798122,2.998469,11.392561,1.2664,1153,1385
3.798391,2.99884,11.393788,1.266541,1154,1386
3.798703,2.998872,11.390459,1.266768,1155,1387
3.798256,2.998295,11.38757,1.266836,1156,1388
3.797161,2.998453,11.386138,1.266362,1157,1389
3.796066,2.998611,11.384706,1.265889,1158,1390
3.795931,2.998714,11.377551,1.265245,1158,1391
3.795931,2.998484,11.378493,1.266189,1159,1392
3.794232,2.998128,11.380351,1.265575,1160,1393
3.794098,2.9985,11.377486,1.265626,1161,1394
3.795037,2.998682,11.379683,1.265411,1162,1395
3.795171,2.998674,11.380917,1.265989,1163,1396
3.796021,2.999062,11.381421,1.265561,1163,1397
3.794814,2.998643,11.381212,1.265746,1164,1398
3.79497,2.998552,11.380394,1.26571,1165,1399
3.795127,2.998461,11.379577,1.265675,1166,1400
3.79544,2.998864,11.376314,1.26488,1167,1401
3.792623,2.998738,11.371427,1.264947,1168,1402
3.793159,2.998658,11.374458,1.264875,1168,1403
3.792265,2.997954,11.371241,1.264429,1169,1404
3.792176,2.998825,11.369114,1.264069,1170,1405
3.791908,2.998445,11.370533,1.265029,1171,1406
3.793741,2.998382,11.379388,1.264767,1172,1407
3.792444,2.999133,11.375021,1.264907,1173,1408
3.792891,2.998825,11.369632,1.265078,1173,1409
3.792891,2.998789,11.371872,1.264992,1174,1410
3.792891,2.998753,11.374112,1.264907,1175,1411
3.790298,2.998271,11.362312,1.264428,1176,1412
3.790969,2.998816,11.360646,1.263602,1177,1413
3.790834,2.998698,11.362481,1.263731,1178,1414
3.788197,2.998247,11.363417,1.2639,1178,1415
3.788062,2.998247,11.36163,1.264166,1179,1416
3.790343,2.999244,11.368308,1.263871,1180,1417
3.790343,2.998279,11.366735,1.263956,1181,1418
3.792042,2.999283,11.367087,1.264448,1182,1419
3.79184,2.999121,11.363858,1.26422,1182,1420
3.791639,2.998959,11.36063,1.263992,1183,1421
3.789851,2.998912,11.357243,1.263233,1184,1422
3.787481,2.998263,11.355309,1.263541,1185,1423
3.787973,2.998302,11.35455,1.263119,1186,1424
3.787302,2.997986,11.359223,1.263497,1187,1425
3.788286,2.998026,11.354567,1.262751,1188,1426
3.787302,2.997559,11.351624,1.262934,1188,1427
3.789896,2.998152,11.360068,1.263761,1189,1428
3.788465,2.998208,11.356811,1.263415,1190,1429
3.787928,2.999655,11.361899,1.26307,1191,1430
3.787481,2.999046,11.358676,1.263072,1192,1431
3.787034,2.998437,11.355453,1.263073,1193,1432
3.786498,2.998524,11.352443,1.262643,1193,1433
3.784933,2.998469,11.351824,1.262571,1194,1434
3.785693,2.998429,11.345942,1.2626,1195,1435
3.783815,2.998967,11.349895,1.262393,1196,1436
3.784933,2.997733,11.349201,1.262778,1197,1437
3.78538,2.998136,11.352081,1.262944,1198,1438
3.785201,2.998801,11.357874,1.262812,1198,1439
3.785067,2.998674,11.350429,1.262695,1199,1440
3.786229,2.998413,11.353122,1.262312,1200,1441
3.78643,2.998528,11.350338,1.262318,1201,1442
3.786632,2.998643,11.347554,1.262323,1202,1443
3.783457,2.998729,11.340124,1.261994,1203,1444
3.782339,2.998287,11.343945,1.261516,1203,1445
3.78301,2.997551,11.345045,1.261859,1204,1446
3.783547,2.998516,11.342332,1.261207,1205,1447
3.782697,2.998745,11.343032,1.26146,1206,1448
3.782876,2.998121,11.346418,1.261792,1207,1449
3.784128,2.998761,11.347298,1.261539,1208,1450
3.783636,2.998469,11.340954,1.261558,1208,1451
3.783144,2.998287,11.341763,1.262172,1209,1452
3.783636,2.998113,11.343822,1.26191,1210,1453
3.784128,2.997939,11.34588,1.261649,1211,1454
3.781803,2.998326,11.33893,1.261483,1212,1455
3.781356,2.998666,11.333004,1.260713,1213,1456
3.781579,2.998239,11.331818,1.261443,1213,1457
3.779254,2.999346,11.335032,1.26108,1214,1458
3.778897,2.99831,11.3378,1.261226,1215,1459
3.781579,2.998239,11.340126,1.261326,1216,1460
3.782295,2.99869,11.339142,1.261242,1217,1461
3.783457,2.998951,11.338251,1.261294,1218,1462
3.780238,2.998477,11.338412,1.260865,1218,1463
3.780305,2.998488,11.335223,1.260577,1219,1464
3.780372,2.9985,11.332034,1.260289,1220,1465
3.778181,2.998397,11.329202,1.260533,1221,1466
3.778539,2.998121,11.329306,1.260481,1222,1467
3.778271,2.99835,11.329976,1.260495,1223,1468
3.777913,2.997994,11.327312,1.259561,1223,1469
3.777779,2.998271,11.328335,1.260163,1224,1470
3.779791,2.999228,11.331546,1.260315,1225,1471
3.779657,2.998991,11.33437,1.260711,1226,1472
3.780551,2.998793,11.333268,1.260409,1227,1473
3.778673,2.998935,11.324986,1.259951,1228,1474
3.778718,2.998935,11.32571,1.259786,1228,1475
3.778763,2.998935,11.326435,1.25962,1229,1476
3.777019,2.998176,11.32755,1.260363,1230,1477
3.776929,2.998445,11.323622,1.259614,1231,1478
3.775096,2.997606,11.323093,1.259399,1232,1479
3.775588,2.997717,11.324903,1.259055,1233,1480
3.776348,2.998461,11.32523,1.259994,1233,1481
3.778539,2.99816,11.324727,1.26033,1234,1482
3.777868,2.998698,11.328754,1.259475,1235,1483
3.77836,2.998919,11.329045,1.259578,1236,1484
3.777488,2.998579,11.326069,1.25977,1237,1485
3.776616,2.998239,11.323093,1.259962,1238,1486
3.776527,2.998975,11.317865,1.259355,1238,1487
3.774873,2.997828,11.316003,1.258862,1239,1488
3.775141,2.998405,11.316874,1.258455,1240,1489
3.77447,2.998295,11.316855,1.259058,1241,1490
3.774023,2.998571,11.313158,1.258554,1242,1491
3.774247,2.998919,11.326382,1.25863,1243,1492
3.775946,2.998769,11.321238,1.259156,1243,1493
3.77523,2.999046,11.322145,1.258739,1244,1494
3.774157,2.998413,11.320719,1.25903,1245,1495
3.774426,2.998916,11.318586,1.258858,1246,1496
3.774694,2.999418,11.316453,1.258686,1247,1497
3.774113,2.997978,11.311017,1.258001,1248,1498
3.773084,2.998579,11.31085,1.258526,1248,1499
3.772906,2.997654,11.309672,1.25853,1249,1500
3.771117,2.9982,11.309988,1.25787,1250,1501
3.77228,2.998848,11.308142,1.258157,1251,1502
3.772235,2.998532,11.314888,1.258329,1252,1503
3.772906,2.999125,11.316294,1.258549,1253,1504
3.772727,2.997504,11.312176,1.258719,1253,1505
3.772146,2.998136,11.313538,1.258136,1254,1506
3.772414,2.99882,11.312032,1.258207,1255,1507
3.772682,2.999505,11.310526,1.258278,1256,1508
3.772995,2.998168,11.304061,1.257517,1257,1509
3.769642,2.998097,11.307234,1.25757,1258,1510
3.770491,2.998635,11.303853,1.257106,1258,1511
3.769731,2.998516,11.308054,1.257545,1259,1512
3.769329,2.998089,11.300663,1.256882,1260,1513
3.770983,2.998651,11.309813,1.257805,1261,1514
3.770894,2.998041,11.305429,1.257575,1262,1515
3.770938,2.998666,11.312865,1.257681,1263,1516
3.77143,2.998382,11.306476,1.257444,1263,1517
3.77105,2.998789,11.304718,1.257076,1264,1518
3.77067,2.999196,11.30296,1.256707,1265,1519
3.769105,2.99869,11.302647,1.256233,1266,1520
3.766825,2.997306,11.297551,1.256719,1267,1521
3.768747,2.998326,11.302288,1.257274,1268,1522
3.768166,2.998089,11.292293,1.256702,1268,1523
3.7683,2.998334,11.301051,1.256579,1269,1524
3.767451,2.998461,11.308324,1.256523,1270,1525
3.769463,2.998136,11.300725,1.256614,1271,1526
3.769731,2.998666,11.305284,1.257121,1272,1527
3.768882,2.998417,11.302051,1.256663,1272,1528
3.768032,2.998168,11.298818,1.256205,1273,1529
3.768524,2.998342,11.293455,1.256047,1274,1530
3.764947,2.998184,11.293841,1.256392,1275,1531
3.76526,2.997986,11.29134,1.256168,1276,1532
3.765931,2.998318,11.294617,1.255736,1277,1533
3.765439,2.99782,11.287735,1.255882,1278,1534
3.764813,2.997583,11.286573,1.256264,1278,1535
3.766087,2.998054,11.29233,1.256442,1279,1536
3.767361,2.998524,11.298086,1.256621,1280,1537
3.765618,2.997812,11.297536,1.256122,1281,1538
3.76602,2.998232,11.295994,1.256237,1282,1539
3.766423,2.998651,11.294453,1.256352,1283,1540
3.765349,2.998532,11.287421,1.255491,1283,1541
3.764187,2.997266,11.289835,1.256324,1284,1542
3.7645,2.99714,11.28623,1.254956,1285,1543
3.763337,2.998714,11.287346,1.254732,1286,1544
3.762756,2.999101,11.282434,1.255065,1287,1545
3.763919,2.997907,11.284444,1.256341,1288,1546
3.763695,2.997994,11.288525,1.255683,1288,1547
3.764053,2.998326,11.28614,1.255413,1289,1548
3.764187,2.998239,11.288167,1.255575,1290,1549
3.765148,2.998235,11.29049,1.255374,1291,1550
3.766109,2.998231,11.292813,1.255174,1292,1551
3.761549,2.998548,11.280735,1.254729,1292,1552
3.761862,2.997638,11.277384,1.255104,1293,1553
3.760208,2.999007,11.278502,1.25453,1294,1554
3.762085,2.99854,11.276639,1.255042,1295,1555
3.761191,2.998223,11.282744,1.254772,1296,1556
3.761862,2.997329,11.284516,1.254353,1297,1557
3.764321,2.998935,11.285422,1.255012,1297,1558
3.76222,2.998682,11.280034,1.255113,1298,1559
3.763024,2.998295,11.28027,1.254818,1299,1560
3.763382,2.99818,11.281306,1.254853,1300,1561
3.76374,2.998065,11.282342,1.254888,1301,1562
3.760208,2.998516,11.276431,1.254543,1302,1563
3.75985,2.998753,11.277353,1.254836,1302,1564
3.758822,2.998184,11.268922,1.254067,1303,1565
3.760029,2.997401,11.270061,1.254211,1304,1566
3.758687,2.997923,11.27241,1.25417,1305,1567
3.760073,2.998579,11.285571,1.25405,1306,1568
3.760342,2.998358,11.283887,1.254517,1307,1569
3.761236,2.999418,11.277137,1.254107,1307,1570
3.760386,2.998666,11.278927,1.254455,1308,1571
3.760945,2.99863,11.275088,1.254453,1309,1572
3.761504,2.998595,11.271248,1.25445,1310,1573
3.75757,2.998287,11.267855,1.253067,1311,1574
3.757436,2.997923,11.267253,1.253732,1312,1575
3.758822,2.998564,11.265816,1.253442,1312,1576
3.758151,2.997757,11.266141,1.253689,1313,1577
3.758196,2.99778,11.264539,1.253302,1314,1578
3.758777,2.998888,11.274214,1.253383,1315,1579
3.758374,2.999339,11.269398,1.25367,1316,1580
3.759313,2.998983,11.269725,1.253021,1317,1581
3.758509,2.998571,11.269164,1.253377,1317,1582
3.757906,2.998607,11.26739,1.25307,1318,1583
3.757302,2.998643,11.265616,1.252764,1319,1584
3.757212,2.998382,11.262341,1.253227,1320,1585
3.755871,2.998279,11.262533,1.252568,1321,1586
3.756944,2.99797,11.260673,1.253172,1322,1587
3.75596,2.997519,11.258585,1.252451,1322,1588
3.754485,2.998215,11.266185,1.253815,1323,1589
3.757391,2.999181,11.270228,1.252959,1324,1590
3.758285,2.998896,11.266313,1.25303,1325,1591
3.756586,2.999007,11.26119,1.252285,1326,1592
3.75681,2.998651,11.26478,1.252632,1326,1593
3.757033,2.998295,11.268371,1.252979,1327,1594
3.753591,2.998595,11.260931,1.25178,1328,1595
3.755558,2.998848,11.255121,1.252191,1329,1596
3.754619,2.999085,11.260205,1.252269,1330,1597
3.754529,2.998951,11.252781,1.252339,1331,1598
3.755379,2.998477,11.25852,1.251722,1332,1599
3.755647,2.998706,11.262066,1.252659,1332,1600
3.755558,2.999671,11.259906,1.252549,1333,1601
3.754753,2.999497,11.26366,1.252739,1334,1602
3.754932,2.997606,11.263438,1.252242,1335,1603
3.754708,2.99812,11.262944,1.252279,1336,1604
3.754485,2.998635,11.262451,1.252316,1337,1605
3.752428,2.997733,11.252362,1.251982,1337,1606
3.752741,2.998524,11.249617,1.251304,1338,1607
3.753546,2.998548,11.251314,1.251715,1339,1608
3.751087,2.998326,11.248116,1.250929,1340,1609
3.753769,2.998018,11.258358,1.252172,1341,1610
3.754887,2.999386,11.257647,1.252114,1342,1611
3.75444,2.998793,11.25942,1.252709,1342,1612
3.754619,2.999418,11.261406,1.252361,1343,1613
3.75444,2.999414,11.261,1.25192,1344,1614
3.754261,2.99941,11.260593,1.251478,1344,1615
3.753635,2.998374,11.25242,1.251211,1346,1616
3.750416,2.99903,11.248147,1.25095,1347,1617
3.750327,2.997883,11.248359,1.251464,1347,1618
3.752204,2.997986,11.246107,1.251048,1348,1619
3.75207,2.998405,11.247402,1.251364,1349,1620
3.751444,2.999007,11.25469,1.251639,1350,1621
3.753188,2.998168,11.255507,1.251482,1351,1622
3.75368,2.999552,11.251715,1.251221,1352,1623
3.75207,2.999624,11.250626,1.251711,1352,1624
3.751892,2.998844,11.251814,1.251359,1353,1625
3.751713,2.998065,11.253001,1.251007,1354,1626
3.750237,2.999252,11.239152,1.25098,1355,1627
3.751221,2.998208,11.248045,1.250206,1356,1628
3.750327,2.998516,11.24528,1.249978,1357,1629
3.750148,2.998382,11.241213,1.250312,1357,1630
3.750103,2.998136,11.251857,1.251157,1358,1631
3.749924,2.999014,11.249157,1.25025,1359,1632
3.751489,2.99956,11.24687,1.25057,1360,1633
3.749745,2.998334,11.248604,1.250601,1361,1634
3.750863,2.998868,11.24792,1.251004,1362,1635
3.751981,2.999402,11.247237,1.251406,1362,1636
3.750416,2.997891,11.240405,1.250137,1363,1637
3.75055,2.998469,11.239617,1.250171,1364,1638
3.749343,2.999434,11.240372,1.250619,1365,1639
3.748672,2.998429,11.243729,1.249712,1366,1640
3.747823,2.998397,11.241477,1.249979,1367,1641
3.750684,2.999829,11.242319,1.250113,1367,1642
3.748985,2.998983,11.25233,1.250465,1368,1643
3.747555,2.999331,11.245009,1.250562,1369,1644
3.749298,2.999568,11.244136,1.250204,1370,1645
3.749365,2.999196,11.243716,1.250278,1371,1646
3.749432,2.998825,11.243297,1.250352,1372,1647
3.747555,2.998611,11.237244,1.249926,1372,1648
3.746794,2.998279,11.235209,1.249226,1373,1649
3.746258,2.998761,11.234643,1.249061,1374,1650
3.746973,2.997583,11.234533,1.248972,1375,1651
3.747331,2.998516,11.237605,1.250273,1376,1652
3.74742,2.999497,11.240443,1.250091,1377,1653
3.748538,2.998698,11.241737,1.250077,1377,1654
3.747376,2.999964,11.240397,1.249838,1378,1655
3.748002,2.999619,11.242283,1.249614,1379,1656
3.748628,2.999275,11.244169,1.249391,1380,1657
3.744917,2.999007,11.236215,1.248856,1381,1658
3.746303,2.998848,11.231784,1.249172,1382,1659
3.746258,2.998184,11.232816,1.249003,1382,1660
