Voltage (V),Current (A),Power (W),Resistance (Ω),Capacity used (mAh),Discharge Time (s)
3.893401,0.997755,3.883333,3.902628,1143,4126
3.893937,0.997256,3.882294,3.903177,1143,4127
3.892528,0.997126,3.880252,3.90281,1143,4128
3.89112,0.996995,3.878211,3.902443,1143,4129
3.890763,0.997106,3.88103,3.903934,1144,4130
3.891567,0.996979,3.878239,3.90414,1144,4131
3.890718,0.997209,3.880286,3.903912,1144,4132
3.892283,0.99728,3.878859,3.900943,1145,4133
3.891612,0.997359,3.879295,3.901986,1145,4134
3.892104,0.99728,3.881839,3.903258,1145,4135
3.89045,0.997375,3.881287,3.902317,1145,4136
3.894161,0.997209,3.882392,3.90405,1146,4137
3.892909,0.997138,3.881667,3.901268,1146,4138
3.89273,0.997078,3.880886,3.901284,1146,4139
3.892551,0.997019,3.880105,3.9013,1146,4140
3.892551,0.997454,3.88031,3.901924,1147,4141
3.888974,0.997201,3.879513,3.902426,1147,4142
3.89121,0.996964,3.878466,3.901691,1147,4143
3.890986,0.996726,3.876712,3.903162,1148,4144
3.889064,0.997043,3.880025,3.903802,1148,4145
3.890092,0.997715,3.88078,3.901036,1148,4146
3.890718,0.997747,3.882752,3.901808,1148,4147
3.891612,0.997778,3.882623,3.902173,1149,4148
3.889287,0.997169,3.880668,3.900388,1149,4149
3.889421,0.997268,3.878798,3.899148,1150,4150
3.889555,0.997367,3.876927,3.897909,1150,4151
3.889824,0.996979,3.878711,3.901298,1150,4152
3.890316,0.997161,3.879172,3.900039,1150,4153
3.888661,0.996995,3.877589,3.901329,1150,4154
3.888706,0.996631,3.875867,3.902677,1151,4155
3.890092,0.996979,3.877499,3.902073,1151,4156
3.892059,0.997533,3.881926,3.901453,1151,4157
3.890763,0.997161,3.880478,3.90079,1151,4158
3.891165,0.997232,3.879803,3.899269,1152,4159
3.890316,0.997003,3.879815,3.902239,1152,4160
3.890137,0.997347,3.877934,3.900771,1152,4161
3.889958,0.997691,3.876052,3.899303,1153,4162
3.887633,0.997612,3.876998,3.899996,1153,4163
3.888974,0.997335,3.878853,3.901177,1153,4164
3.887767,0.997027,3.877128,3.900605,1153,4165
3.888259,0.996734,3.876764,3.899348,1154,4166
3.889958,0.996948,3.876268,3.899256,1154,4167
3.890137,0.997201,3.877215,3.900976,1154,4168
3.889064,0.997501,3.877257,3.897776,1155,4169
3.888885,0.997335,3.877753,3.899308,1155,4170
3.887812,0.99743,3.881442,3.897522,1155,4171
3.888572,0.997327,3.877341,3.898737,1155,4172
3.888236,0.99737,3.877407,3.898469,1156,4173
3.887901,0.997414,3.877473,3.898201,1156,4174
3.88732,0.997327,3.875278,3.900301,1156,4175
3.887096,0.996987,3.878916,3.898742,1156,4176
3.889332,0.997106,3.874351,3.901381,1157,4177
3.887946,0.997003,3.874368,3.89804,1157,4178
3.888348,0.997391,3.878464,3.89842,1157,4179
3.890092,0.997747,3.879309,3.899634,1158,4180
3.889287,0.997169,3.879817,3.898522,1158,4181
3.889421,0.997327,3.877924,3.898983,1158,4182
3.888572,0.997604,3.878639,3.898399,1158,4183
3.887968,0.997208,3.877894,3.89847,1158,4184
3.887365,0.996813,3.877149,3.898542,1159,4185
3.887991,0.996987,3.875235,3.899359,1159,4186
3.887678,0.997122,3.877515,3.898693,1160,4187
3.887812,0.997059,3.876097,3.89935,1160,4188
3.886247,0.997003,3.876414,3.898484,1160,4189
3.888035,0.997707,3.877967,3.897757,1160,4190
3.889734,0.997557,3.878606,3.896873,1161,4191
3.887812,0.997248,3.875951,3.899509,1161,4192
3.887812,0.997272,3.878396,3.896839,1161,4193
3.888885,0.997343,3.877291,3.897601,1161,4194
3.88855,0.997616,3.877126,3.8979,1162,4195
3.888214,0.997889,3.876961,3.898199,1162,4196
3.886068,0.997304,3.876823,3.898088,1162,4197
3.886202,0.996924,3.873563,3.89873,1163,4198
3.887052,0.99671,3.874082,3.897912,1163,4199
3.886515,0.996877,3.87403,3.898014,1163,4200
3.886292,0.997074,3.87478,3.899642,1163,4201
3.887901,0.997391,3.875446,3.897251,1164,4202
3.888214,0.997066,3.878347,3.89748,1164,4203
3.887365,0.997082,3.877886,3.89746,1164,4204
3.886649,0.997533,3.877679,3.896247,1164,4205
3.887454,0.997248,3.876254,3.897732,1165,4206
3.886135,0.996872,3.875054,3.897431,1165,4207
3.884816,0.996497,3.873853,3.897131,1165,4208
3.884235,0.997066,3.87239,3.898383,1166,4209
3.886694,0.99679,3.873343,3.896469,1166,4210
3.885442,0.997051,3.874094,3.896319,1166,4211
3.886202,0.997264,3.874735,3.898488,1166,4212
3.884369,0.997043,3.875867,3.89647,1167,4213
3.887812,0.997865,3.876626,3.895853,1167,4214
3.886336,0.997446,3.876857,3.894835,1167,4215
3.886515,0.99728,3.874313,3.89754,1168,4216
3.88495,0.996964,3.875582,3.896824,1168,4217
3.885375,0.997142,3.872898,3.896024,1168,4218
3.8858,0.99732,3.870213,3.895225,1168,4219
3.884861,0.997422,3.874633,3.895754,1169,4220
3.883564,0.997019,3.871875,3.894184,1169,4221
3.883385,0.997153,3.871119,3.896231,1169,4222
3.884637,0.997011,3.874702,3.895554,1169,4223
3.883609,0.997438,3.872929,3.895404,1170,4224
3.88504,0.996861,3.875185,3.896069,1170,4225
3.884503,0.998,3.876252,3.894053,1170,4226
3.885576,0.997778,3.876466,3.896236,1171,4227
3.88571,0.997454,3.875321,3.893706,1171,4228
3.885844,0.997727,3.875562,3.895061,1171,4229
3.885979,0.998,3.875803,3.896417,1171,4230
3.885308,0.997011,3.8729,3.892476,1172,4231
3.882983,0.997312,3.873064,3.892868,1172,4232
3.88419,0.997145,3.871789,3.896012,1172,4233
3.882849,0.99732,3.87145,3.893628,1173,4234
3.883788,0.997248,3.872047,3.895046,1173,4235
3.88419,0.997747,3.876586,3.894693,1173,4236
3.886023,0.997272,3.877748,3.894145,1173,4237
3.884145,0.99724,3.875624,3.892628,1174,4238
3.885174,0.997422,3.871822,3.894632,1174,4239
3.884101,0.997296,3.874372,3.894747,1174,4240
3.884592,0.997264,3.875416,3.894172,1174,4241
3.885084,0.997232,3.87646,3.893597,1174,4242
3.883475,0.997272,3.869885,3.892692,1175,4243
3.882536,0.996576,3.87101,3.893237,1175,4244
3.883564,0.997644,3.87234,3.895349,1176,4245
3.88276,0.997304,3.870361,3.895336,1176,4246
3.88267,0.99713,3.875275,3.895095,1176,4247
3.885129,0.997019,3.873505,3.894886,1176,4248
3.884369,0.997217,3.873391,3.894621,1177,4249
3.882491,0.997565,3.874289,3.893159,1177,4250
3.884727,0.997565,3.874076,3.895252,1177,4251
3.883609,0.997446,3.873662,3.893102,1178,4252
3.883273,0.997158,3.8725,3.893885,1178,4253
3.882938,0.996869,3.871338,3.894669,1178,4254
3.881463,0.997549,3.871315,3.892745,1178,4255
3.880658,0.997019,3.869913,3.892033,1179,4256
3.882894,0.996497,3.870936,3.894849,1179,4257
3.883028,0.996924,3.870012,3.89252,1179,4258
3.882894,0.997486,3.873585,3.893994,1179,4259
3.882402,0.997913,3.873819,3.891329,1180,4260
3.88182,0.997327,3.873046,3.894237,1180,4261
3.882849,0.997446,3.873786,3.893082,1180,4262
3.882178,0.997153,3.873499,3.894073,1181,4263
3.882424,0.997248,3.871438,3.893058,1181,4264
3.88267,0.997343,3.869376,3.892044,1181,4265
3.881418,0.997209,3.868025,3.893685,1181,4266
3.881105,0.997264,3.868479,3.892196,1182,4267
3.883207,0.997066,3.869951,3.892218,1182,4268
3.881865,0.99728,3.869252,3.892799,1182,4269
3.881105,0.997225,3.872016,3.891249,1182,4270
3.88343,0.997351,3.87213,3.892242,1183,4271
3.883341,0.997842,3.874444,3.893656,1183,4272
3.881999,0.997565,3.872782,3.893612,1183,4273
3.882849,0.997272,3.872974,3.891784,1184,4274
3.88229,0.997446,3.873074,3.892241,1184,4275
3.881731,0.99762,3.873175,3.892698,1184,4276
3.882268,0.997478,3.871433,3.892684,1184,4277
3.880792,0.99743,3.869559,3.891285,1185,4278
3.881865,0.996813,3.869892,3.89313,1185,4279
3.881329,0.997066,3.867422,3.893266,1185,4280
3.879987,0.997217,3.872197,3.891094,1186,4281
3.880971,0.997818,3.873139,3.891955,1186,4282
3.881955,0.997422,3.869867,3.893326,1186,4283
3.882491,0.997834,3.871891,3.889478,1186,4284
3.882312,0.997343,3.872258,3.891458,1187,4285
3.88191,0.99741,3.87289,3.89076,1187,4286
3.881508,0.997478,3.873521,3.890061,1187,4287
3.879943,0.996884,3.870029,3.890974,1187,4288
3.881016,0.997367,3.872301,3.891472,1188,4289
3.881239,0.99724,3.869908,3.890368,1188,4290
3.880971,0.996979,3.869103,3.890862,1188,4291
3.881284,0.997066,3.868981,3.890815,1189,4292
3.881329,0.99724,3.872931,3.890171,1189,4293
3.880345,0.997399,3.871599,3.889786,1189,4294
3.880569,0.997842,3.873287,3.89103,1189,4295
3.882447,0.997351,3.870325,3.891413,1190,4296
3.881597,0.997778,3.871838,3.891937,1190,4297
3.880859,0.997422,3.870546,3.890864,1190,4298
3.880121,0.997066,3.869253,3.889791,1191,4299
3.880613,0.997051,3.867513,3.890806,1191,4300
3.879674,0.997193,3.867189,3.892422,1191,4301
3.87954,0.996631,3.867448,3.891632,1191,4302
3.879719,0.996829,3.869336,3.889514,1192,4303
3.879361,0.997588,3.870848,3.889639,1192,4304
3.879853,0.997225,3.871403,3.890383,1192,4305
3.880613,0.997019,3.868659,3.890467,1192,4306
3.87954,0.997683,3.871093,3.890306,1193,4307
3.879898,0.997391,3.86872,3.891105,1193,4308
3.87992,0.997332,3.867379,3.890096,1194,4309
3.879943,0.997272,3.866038,3.889086,1194,4310
3.880121,0.997098,3.867811,3.891999,1194,4311
3.878736,0.997011,3.866827,3.890235,1194,4312
3.879898,0.99709,3.866453,3.890308,1194,4313
3.87878,0.99713,3.867264,3.890312,1195,4314
3.878199,0.996956,3.865278,3.889485,1195,4315
3.87887,0.997549,3.869616,3.890018,1195,4316
3.879317,0.997707,3.871799,3.888285,1196,4317
3.878333,0.99777,3.869443,3.888518,1196,4318
3.879674,0.997699,3.86893,3.890141,1196,4319
3.879719,0.996837,3.865324,3.890549,1196,4320
3.879295,0.997038,3.86514,3.889462,1196,4321
3.87887,0.99724,3.864955,3.888376,1197,4322
3.877662,0.997209,3.86712,3.890897,1197,4323
3.876724,0.997596,3.865802,3.890415,1197,4324
3.878154,0.99694,3.866814,3.887185,1198,4325
3.877484,0.996877,3.867115,3.890146,1198,4326
3.87802,0.997272,3.869836,3.890894,1198,4327
3.88115,0.997161,3.870611,3.888686,1199,4328
3.880211,0.997826,3.869382,3.888103,1199,4329
3.879674,0.997652,3.869348,3.888642,1199,4330
3.87954,0.997581,3.866884,3.89019,1199,4331
3.87887,0.997466,3.867129,3.888534,1200,4332
3.878199,0.997351,3.867374,3.886877,1200,4333
3.876053,0.99743,3.86694,3.887819,1200,4334
3.876902,0.996971,3.866767,3.891409,1200,4335
3.877081,0.997066,3.865939,3.887311,1201,4336
3.877171,0.996837,3.866072,3.887602,1201,4337
3.877573,0.997501,3.867617,3.889306,1201,4338
3.877662,0.997035,3.865607,3.888303,1202,4339
3.878467,0.997644,3.867445,3.886078,1202,4340
3.877975,0.99713,3.866513,3.888199,1202,4341
3.877707,0.997699,3.870341,3.887913,1202,4342
3.87831,0.997521,3.868905,3.888458,1202,4343
3.878914,0.997343,3.867469,3.889004,1203,4344
3.876679,0.99732,3.865906,3.883644,1203,4345
3.877215,0.996908,3.86522,3.889336,1204,4346
3.875516,0.996552,3.865618,3.88888,1204,4347
3.87726,0.996782,3.864325,3.889165,1204,4348
3.877215,0.997066,3.865069,3.888914,1204,4349
3.876768,0.996956,3.86714,3.884857,1205,4350
3.876947,0.997533,3.867277,3.886151,1205,4351
3.879853,0.99732,3.867099,3.88842,1205,4352
3.876142,0.997272,3.866544,3.886787,1205,4353
3.876098,0.997498,3.866804,3.886923,1206,4354
3.876053,0.997723,3.867065,3.887059,1206,4355
3.874935,0.997114,3.865772,3.888394,1206,4356
3.876232,0.997019,3.86401,3.886583,1207,4357
3.874488,0.996853,3.863888,3.887965,1207,4358
3.875427,0.997169,3.863556,3.885848,1207,4359
3.876366,0.99713,3.863896,3.889207,1207,4360
3.876232,0.997114,3.865131,3.886143,1208,4361
3.8765,0.996837,3.866842,3.887126,1208,4362
3.876276,0.997414,3.868428,3.884011,1208,4363
3.876545,0.997834,3.865159,3.885622,1209,4364
3.876992,0.997588,3.864484,3.884535,1209,4365
3.875539,0.997062,3.86412,3.885155,1209,4366
3.874086,0.996536,3.863755,3.885776,1209,4367
3.874935,0.997003,3.862288,3.887539,1210,4368
3.873415,0.99694,3.864554,3.886925,1210,4369
3.876992,0.996979,3.863668,3.886367,1210,4370
3.874756,0.996987,3.861759,3.885616,1210,4371
3.87565,0.997066,3.864526,3.884789,1211,4372
3.87489,0.997636,3.865886,3.886039,1211,4373
3.876321,0.997557,3.866374,3.886611,1211,4374
3.877394,0.99762,3.867079,3.88563,1212,4375
3.874175,0.997138,3.86415,3.883775,1212,4376
3.875427,0.997134,3.864148,3.88458,1212,4377
3.876679,0.99713,3.864146,3.885386,1212,4378
3.874175,0.997138,3.862269,3.885439,1213,4379
3.873996,0.996695,3.864086,3.884783,1213,4380
3.873013,0.996987,3.861712,3.885722,1213,4381
3.873504,0.996734,3.860144,3.886193,1214,4382
3.87337,0.996813,3.862408,3.886572,1214,4383
3.873951,0.997462,3.866341,3.885845,1214,4384
3.874354,0.997818,3.865713,3.884243,1214,4385
3.875472,0.997494,3.865738,3.883323,1215,4386
3.874354,0.99713,3.863038,3.883588,1215,4387
3.875382,0.997296,3.864885,3.886967,1215,4388
3.875338,0.997276,3.863113,3.885079,1216,4389
3.875293,0.997256,3.861341,3.883191,1216,4390
3.872655,0.997035,3.862556,3.885209,1216,4391
3.872476,0.997082,3.85937,3.884803,1216,4392
3.872476,0.997217,3.860695,3.885436,1217,4393
3.871492,0.996663,3.861895,3.884486,1217,4394
3.872834,0.997201,3.863088,3.883977,1217,4395
3.874354,0.997541,3.863927,3.885184,1217,4396
3.874175,0.997573,3.866137,3.883476,1218,4397
3.87565,0.996956,3.864345,3.885375,1218,4398
3.873683,0.997043,3.865128,3.882339,1218,4399
3.87346,0.997482,3.864625,3.883173,1218,4400
3.873236,0.997921,3.864122,3.884007,1219,4401
3.87109,0.997707,3.861057,3.886109,1219,4402
3.871805,0.996971,3.85986,3.884791,1219,4403
3.873281,0.996742,3.858991,3.885425,1220,4404
3.873013,0.996853,3.862389,3.883329,1220,4405
3.873504,0.997074,3.864531,3.884027,1220,4406
3.87346,0.997541,3.863165,3.883381,1220,4407
3.873281,0.998024,3.862965,3.882464,1221,4408
3.873281,0.997312,3.861505,3.882062,1221,4409
3.871492,0.997438,3.862818,3.88333,1221,4410
3.873773,0.997422,3.861618,3.880373,1222,4411
3.872186,0.997371,3.860705,3.88054,1222,4412
3.870598,0.99732,3.859792,3.880707,1222,4413
3.871627,0.997565,3.86123,3.882729,1222,4414
3.872342,0.996971,3.862134,3.882881,1223,4415
3.871001,0.997082,3.86194,3.880589,1223,4416
3.870375,0.996837,3.857164,3.881953,1223,4417
3.873549,0.997312,3.862293,3.880884,1223,4418
3.870911,0.997446,3.863307,3.882419,1224,4419
3.872566,0.997027,3.860366,3.88241,1224,4420
3.871582,0.997098,3.863344,3.881557,1224,4421
3.871761,0.997636,3.861356,3.879511,1225,4422
3.87194,0.997327,3.859642,3.881208,1225,4423
3.872118,0.997019,3.857929,3.882905,1225,4424
3.870732,0.997066,3.860611,3.882892,1225,4425
3.870598,0.996647,3.857489,3.882252,1226,4426
3.869078,0.997098,3.859899,3.879704,1226,4427
3.869123,0.997232,3.856962,3.882211,1226,4428
3.869659,0.99743,3.860483,3.883284,1227,4429
3.870687,0.997573,3.862538,3.881961,1227,4430
3.870956,0.997478,3.860627,3.88038,1227,4431
3.871135,0.997422,3.860492,3.881612,1227,4432
3.871537,0.997517,3.860021,3.883419,1228,4433
3.871448,0.997502,3.860294,3.882202,1228,4434
3.871358,0.997486,3.860567,3.880986,1228,4435
3.870285,0.997462,3.860839,3.88253,1228,4436
3.870419,0.996497,3.855013,3.88388,1229,4437
3.868586,0.996797,3.858516,3.881818,1229,4438
3.870017,0.997011,3.857354,3.880444,1229,4439
3.868989,0.996465,3.855047,3.881287,1230,4440
3.870956,0.997596,3.860607,3.881427,1230,4441
3.87109,0.997675,3.859191,3.882612,1230,4442
3.870956,0.997763,3.860513,3.879947,1230,4443
3.870777,0.996979,3.858324,3.881642,1231,4444
3.870464,0.997699,3.860098,3.881459,1231,4445
3.869257,0.997308,3.859778,3.880306,1232,4446
3.86805,0.996916,3.859457,3.879154,1232,4447
3.869972,0.99728,3.857732,3.879482,1232,4448
3.869704,0.996797,3.857792,3.880778,1232,4449
3.867826,0.997248,3.858646,3.879284,1232,4450
3.869883,0.997059,3.856359,3.880907,1233,4451
3.869391,0.996758,3.860361,3.879097,1233,4452
3.869972,0.997494,3.862462,3.879162,1233,4453
3.869436,0.996964,3.860652,3.881681,1233,4454
3.868676,0.997399,3.861715,3.88142,1234,4455
3.871448,0.997786,3.860231,3.880964,1234,4456
3.870598,0.997438,3.859506,3.880159,1234,4457
3.869749,0.99709,3.858781,3.879354,1235,4458
3.867737,0.996616,3.857721,3.879391,1235,4459
3.8672,0.997066,3.858706,3.878692,1235,4460
3.867647,0.997122,3.853709,3.878347,1235,4461
3.868586,0.996536,3.858941,3.880047,1236,4462
3.86644,0.997082,3.854762,3.878291,1236,4463
3.86948,0.997169,3.860448,3.878898,1236,4464
3.869167,0.99766,3.85854,3.881787,1236,4465
3.870732,0.997723,3.860311,3.879209,1237,4466
3.868944,0.997272,3.859776,3.878692,1237,4467
3.868542,0.997423,3.859861,3.879319,1238,4468
3.868139,0.997573,3.859946,3.879946,1238,4469
3.867558,0.99671,3.856875,3.879404,1238,4470
3.867916,0.996979,3.855158,3.88095,1238,4471
3.867334,0.997051,3.85633,3.880377,1238,4472
3.868363,0.997051,3.858684,3.878369,1239,4473
3.866216,0.996995,3.853794,3.878668,1239,4474
3.867781,0.996845,3.860298,3.876805,1239,4475
3.868989,0.997588,3.857758,3.880709,1240,4476
3.869436,0.997533,3.859405,3.878825,1240,4477
3.868631,0.997668,3.85739,3.880554,1240,4478
3.867647,0.99766,3.859852,3.877775,1240,4479
3.868296,0.99734,3.85802,3.878728,1240,4480
3.868944,0.997019,3.856187,3.879681,1241,4481
3.866887,0.996758,3.85387,3.878124,1241,4482
3.866976,0.996695,3.855619,3.880082,1241,4483
3.867245,0.996877,3.854468,3.877447,1242,4484
3.866887,0.996892,3.854576,3.87949,1242,4485
3.865725,0.997217,3.858628,3.877925,1242,4486
3.868855,0.997517,3.857128,3.878482,1243,4487
3.868541,0.997304,3.856678,3.878246,1243,4488
3.868452,0.997454,3.858682,3.878128,1243,4489
3.869302,0.996908,3.858932,3.879214,1243,4490
3.868989,0.997316,3.857905,3.878837,1244,4491
3.868676,0.997723,3.856878,3.87846,1244,4492
3.865904,0.997153,3.854512,3.877584,1244,4493
3.865904,0.997399,3.858586,3.877122,1245,4494
3.865859,0.996837,3.856577,3.878388,1245,4495
3.866708,0.996813,3.853846,3.877703,1245,4496
3.866529,0.997438,3.856736,3.878973,1245,4497
3.869033,0.997264,3.85714,3.876911,1246,4498
3.867647,0.99747,3.85677,3.877562,1246,4499
3.868631,0.997541,3.857471,3.878464,1246,4500
3.866843,0.997296,3.857533,3.878078,1246,4501
3.866843,0.99762,3.857753,3.875591,1247,4502
3.866619,0.997549,3.857251,3.876743,1247,4503
3.866395,0.997478,3.856749,3.877895,1247,4504
3.865814,0.996916,3.854578,3.877198,1248,4505
3.866261,0.997035,3.855293,3.878953,1248,4506
3.866395,0.997043,3.856193,3.875843,1248,4507
3.866127,0.997011,3.853863,3.876508,1248,4508
3.864339,0.997359,3.856971,3.876766,1249,4509
3.868452,0.997304,3.855281,3.876834,1249,4510
3.867424,0.997074,3.856578,3.876677,1249,4511
3.865009,0.997921,3.857223,3.875697,1250,4512
3.867111,0.997446,3.857942,3.87504,1250,4513
3.867022,0.997268,3.855554,3.874719,1250,4514
3.866932,0.99709,3.853165,3.874398,1250,4515
3.864562,0.996766,3.853375,3.874889,1251,4516
3.864875,0.997114,3.854235,3.877193,1251,4517
3.864294,0.997114,3.85303,3.876494,1251,4518
3.864026,0.997138,3.851726,3.876457,1251,4519
3.865367,0.997201,3.854822,3.874976,1252,4520
3.866574,0.997533,3.855726,3.875337,1252,4521
3.866395,0.997138,3.855159,3.874943,1252,4522
3.866843,0.997834,3.858117,3.874805,1253,4523
3.866038,0.996892,3.855959,3.875435,1253,4524
3.866194,0.997324,3.856024,3.8761,1253,4525
3.866351,0.997755,3.856089,3.876766,1253,4526
3.864517,0.99732,3.852862,3.875365,1254,4527
3.86483,0.99656,3.853806,3.876208,1254,4528
3.864562,0.996971,3.854675,3.875538,1254,4529
3.863847,0.996971,3.85371,3.875823,1254,4530
3.865144,0.997074,3.849979,3.876085,1255,4531
3.863802,0.99709,3.853771,3.873492,1255,4532
3.865456,0.997929,3.85575,3.876098,1255,4533
3.864741,0.997454,3.855809,3.874279,1256,4534
3.863579,0.997264,3.854333,3.873821,1256,4535
3.864383,0.997541,3.854445,3.874346,1256,4536
3.86445,0.997474,3.853451,3.873646,1256,4537
3.864517,0.997407,3.852457,3.872947,1257,4538
3.86264,0.997367,3.850389,3.875505,1257,4539
3.862461,0.996663,3.851418,3.875978,1257,4540
3.863087,0.996979,3.852879,3.874512,1258,4541
3.862327,0.997541,3.853336,3.876033,1258,4542
3.863668,0.997106,3.852665,3.874317,1258,4543
3.864741,0.997375,3.856178,3.874656,1258,4544
3.864249,0.997549,3.855668,3.875196,1259,4545
3.865054,0.997225,3.85533,3.876271,1259,4546
3.864517,0.998008,3.856728,3.875247,1259,4547
3.864517,0.998024,3.855664,3.874908,1259,4548
3.864272,0.997561,3.852537,3.875109,1260,4549
3.864026,0.997098,3.84941,3.875311,1260,4550
3.864115,0.996592,3.853827,3.87348,1260,4551
3.863176,0.996703,3.851738,3.875894,1261,4552
3.862595,0.997138,3.851325,3.873454,1261,4553
3.863892,0.997264,3.85073,3.874298,1261,4554
3.864965,0.997557,3.855046,3.874157,1261,4555
3.865948,0.997177,3.854623,3.875392,1262,4556
3.86483,0.997232,3.854789,3.872513,1262,4557
3.865456,0.99796,3.858095,3.872842,1262,4558
3.863355,0.997818,3.852592,3.87114,1263,4559
3.863109,0.997217,3.85089,3.872452,1263,4560
3.862863,0.996616,3.849188,3.873765,1263,4561
3.862684,0.996884,3.848596,3.872234,1263,4562
3.862193,0.996995,3.850917,3.8733,1264,4563
3.862282,0.996774,3.850561,3.872257,1264,4564
3.860717,0.997027,3.848945,3.870855,1264,4565
3.863355,0.997335,3.8533,3.87594,1264,4566
3.861745,0.997201,3.854143,3.873719,1265,4567
3.864339,0.997517,3.852728,3.873678,1265,4568
3.863445,0.997494,3.853022,3.872405,1265,4569
3.863445,0.997652,3.851572,3.874216,1266,4570
3.86378,0.997708,3.85305,3.8738,1266,4571
3.864115,0.997763,3.854528,3.873384,1266,4572
3.862148,0.997011,3.85024,3.873651,1266,4573
3.86103,0.997003,3.848061,3.872695,1267,4574
3.862058,0.99713,3.852057,3.874769,1267,4575
3.860494,0.997106,3.849689,3.873,1267,4576
3.861835,0.997114,3.852785,3.872346,1268,4577
3.863579,0.997185,3.853773,3.872078,1268,4578
3.864607,0.997486,3.850734,3.872719,1268,4579
3.863087,0.997248,3.853132,3.872671,1268,4580
3.862371,0.99766,3.854159,3.871562,1269,4581
3.863333,0.997577,3.852567,3.872904,1269,4582
3.864294,0.997494,3.850975,3.874246,1269,4583
3.859957,0.996758,3.849551,3.872153,1269,4584
3.861388,0.996892,3.850803,3.874465,1270,4585
3.861343,0.99671,3.848639,3.871972,1270,4586
3.86179,0.996964,3.847463,3.874956,1270,4587
3.862014,0.997256,3.851431,3.8716,1271,4588
3.861924,0.997581,3.851086,3.871108,1271,4589
3.861656,0.99728,3.850797,3.872475,1271,4590
3.860717,0.997462,3.85277,3.872979,1271,4591
3.859286,0.997391,3.850898,3.869519,1272,4592
3.860181,0.997209,3.85173,3.870737,1272,4593
3.861075,0.997027,3.852563,3.871955,1272,4594
3.860181,0.997074,3.85158,3.872459,1273,4595
3.860091,0.997304,3.846793,3.871716,1273,4596
3.85866,0.997296,3.84968,3.871181,1273,4597
3.859107,0.997399,3.850411,3.872823,1273,4598
3.859912,0.997217,3.851137,3.870936,1274,4599
3.861388,0.997652,3.850448,3.871917,1274,4600
3.859778,0.997628,3.851709,3.86997,1274,4601
3.861522,0.997264,3.851211,3.871663,1274,4602
3.860941,0.997335,3.85342,3.868931,1275,4603
3.859868,0.997391,3.851869,3.870269,1275,4604
3.859801,0.997043,3.851144,3.870964,1276,4605
3.859734,0.996695,3.850419,3.87166,1276,4606
3.85951,0.996971,3.848006,3.871931,1276,4607
3.859957,0.997035,3.846169,3.870544,1276,4608
3.860359,0.997177,3.847733,3.871087,1276,4609
3.859599,0.996987,3.848965,3.870641,1277,4610
3.862371,0.997375,3.850729,3.869972,1277,4611
3.86179,0.997209,3.85223,3.869639,1277,4612
3.860717,0.997367,3.851549,3.871594,1277,4613
3.861254,0.997399,3.852432,3.871289,1278,4614
3.860985,0.997225,3.850564,3.870682,1278,4615
3.86094,0.997201,3.849202,3.870042,1278,4616
3.860896,0.997177,3.847841,3.869402,1279,4617
3.857766,0.997161,3.848615,3.870532,1279,4618
3.860091,0.996805,3.846193,3.870809,1279,4619
3.859957,0.997201,3.849472,3.869479,1279,4620
3.858794,0.997446,3.849059,3.869234,1280,4621
3.861701,0.997731,3.850202,3.870621,1280,4622
3.860315,0.997462,3.853823,3.870854,1280,4623
3.860628,0.997391,3.848914,3.870495,1281,4624
3.860002,0.997517,3.850648,3.870038,1281,4625
3.861075,0.997098,3.850925,3.868608,1281,4626
3.860963,0.997221,3.851297,3.869156,1281,4627
3.860851,0.997343,3.851669,3.869705,1281,4628
3.858794,0.997074,3.84813,3.869303,1282,4629
3.859689,0.996805,3.84908,3.869196,1282,4630
3.858392,0.997351,3.849505,3.87074,1282,4631
3.859421,0.997494,3.849559,3.868699,1283,4632
3.858974,0.997786,3.851439,3.869359,1283,4633
3.859286,0.997478,3.850585,3.869264,1283,4634
3.858839,0.997414,3.851503,3.868318,1284,4635
3.859957,0.997517,3.8502,3.869465,1284,4636
3.85866,0.997636,3.851409,3.86896,1284,4637
3.859085,0.997537,3.849588,3.868671,1284,4638
3.85951,0.997438,3.847768,3.868382,1284,4639
3.856917,0.996932,3.847768,3.869728,1285,4640
3.857632,0.996734,3.846425,3.870415,1285,4641
3.858169,0.997019,3.846207,3.868484,1286,4642
3.858974,0.99694,3.847898,3.868659,1286,4643
3.856872,0.996892,3.847765,3.869326,1286,4644
3.860449,0.997929,3.850066,3.868625,1286,4645
3.860538,0.997533,3.8494,3.867924,1287,4646
3.859778,0.997509,3.849411,3.869173,1287,4647
3.859063,0.997596,3.848522,3.868201,1287,4648
3.859354,0.997324,3.848128,3.86852,1288,4649
3.859644,0.997051,3.847735,3.86884,1288,4650
3.856872,0.996924,3.84655,3.869407,1288,4651
3.857498,0.997533,3.849027,3.866771,1288,4652
3.859197,0.997066,3.847897,3.869929,1289,4653
3.856738,0.997288,3.845471,3.867328,1289,4654
3.858169,0.997217,3.8497,3.869716,1289,4655
3.86027,0.997588,3.850411,3.87099,1289,4656
3.858571,0.997399,3.848554,3.870194,1290,4657
3.858079,0.997343,3.850862,3.868262,1290,4658
3.858392,0.996987,3.848667,3.870299,1290,4659
3.857744,0.997066,3.84949,3.870644,1290,4660
3.857095,0.997145,3.850313,3.87099,1291,4661
